No	Time	DC/AC	Value	Unit	AUTO
1	16:57:29	DC	016,1	uA	pass
2	16:57:30	DC	016,1	uA	pass
3	16:57:30	DC	016,1	uA	pass
4	16:57:31	DC	016,1	uA	pass
5	16:57:31	DC	016,1	uA	pass
6	16:57:32	DC	016,1	uA	pass
7	16:57:33	DC	016,1	uA	pass
8	16:57:33	DC	016,1	uA	pass
9	16:57:34	DC	016,1	uA	pass
10	16:57:34	DC	016,0	uA	pass
11	16:57:35	DC	016,0	uA	pass
12	16:57:35	DC	016,1	uA	pass
13	16:57:36	DC	016,1	uA	pass
14	16:57:37	DC	016,1	uA	pass
15	16:57:37	DC	016,1	uA	pass
16	16:57:38	DC	016,1	uA	pass
17	16:57:38	DC	016,1	uA	pass
18	16:57:39	DC	016,1	uA	pass
19	16:57:40	DC	016,1	uA	pass
20	16:57:40	DC	016,1	uA	pass
21	16:57:41	DC	016,1	uA	pass
22	16:57:41	DC	016,1	uA	pass
23	16:57:42	DC	016,1	uA	pass
24	16:57:42	DC	016,1	uA	pass
25	16:57:43	DC	016,1	uA	pass
26	16:57:44	DC	016,1	uA	pass
27	16:57:44	DC	016,1	uA	pass
28	16:57:45	DC	016,1	uA	pass
29	16:57:45	DC	016,1	uA	pass
30	16:57:46	DC	016,1	uA	pass
31	16:57:47	DC	016,1	uA	pass
32	16:57:47	DC	016,1	uA	pass
33	16:57:48	DC	016,1	uA	pass
34	16:57:48	DC	016,1	uA	pass
35	16:57:49	DC	016,1	uA	pass
36	16:57:49	DC	016,1	uA	pass
37	16:57:50	DC	016,1	uA	pass
38	16:57:51	DC	016,0	uA	pass
39	16:57:51	DC	016,0	uA	pass
40	16:57:52	DC	016,1	uA	pass
41	16:57:52	DC	016,1	uA	pass
42	16:57:53	DC	016,1	uA	pass
43	16:57:54	DC	016,1	uA	pass
44	16:57:54	DC	016,1	uA	pass
45	16:57:55	DC	016,4	uA	pass
46	16:57:55	DC	016,6	uA	pass
47	16:57:56	DC	016,9	uA	pass
48	16:57:56	DC	016,9	uA	pass
49	16:57:57	DC	016,7	uA	pass
50	16:57:58	DC	016,3	uA	pass
51	16:57:58	DC	015,8	uA	pass
52	16:57:59	DC	015,5	uA	pass
53	16:57:59	DC	015,1	uA	pass
54	16:58:00	DC	014,7	uA	pass
55	16:58:01	DC	014,6	uA	pass
56	16:58:01	DC	014,3	uA	pass
57	16:58:02	DC	014,0	uA	pass
58	16:58:02	DC	013,8	uA	pass
59	16:58:03	DC	013,5	uA	pass
60	16:58:03	DC	013,4	uA	pass
61	16:58:04	DC	013,1	uA	pass
62	16:58:05	DC	012,8	uA	pass
63	16:58:05	DC	012,5	uA	pass
64	16:58:06	DC	012,4	uA	pass
65	16:58:06	DC	012,2	uA	pass
66	16:58:07	DC	011,9	uA	pass
67	16:58:08	DC	011,8	uA	pass
68	16:58:08	DC	011,4	uA	pass
69	16:58:09	DC	011,0	uA	pass
70	16:58:09	DC	010,9	uA	pass
71	16:58:10	DC	010,9	uA	pass
72	16:58:10	DC	010,9	uA	pass
73	16:58:11	DC	010,9	uA	pass
74	16:58:12	DC	011,0	uA	pass
75	16:58:12	DC	011,0	uA	pass
76	16:58:13	DC	011,0	uA	pass
77	16:58:13	DC	011,1	uA	pass
78	16:58:14	DC	011,2	uA	pass
79	16:58:14	DC	011,2	uA	pass
80	16:58:15	DC	011,1	uA	pass
81	16:58:16	DC	011,0	uA	pass
82	16:58:16	DC	011,0	uA	pass
83	16:58:17	DC	011,0	uA	pass
84	16:58:17	DC	011,0	uA	pass
85	16:58:18	DC	011,0	uA	pass
86	16:58:18	DC	011,1	uA	pass
87	16:58:19	DC	011,1	uA	pass
88	16:58:20	DC	011,2	uA	pass
89	16:58:20	DC	011,2	uA	pass
90	16:58:21	DC	011,2	uA	pass
91	16:58:21	DC	011,2	uA	pass
92	16:58:22	DC	011,2	uA	pass
93	16:58:23	DC	011,2	uA	pass
94	16:58:23	DC	011,2	uA	pass
95	16:58:24	DC	011,2	uA	pass
96	16:58:24	DC	011,2	uA	pass
97	16:58:25	DC	011,3	uA	pass
98	16:58:26	DC	011,2	uA	pass
99	16:58:26	DC	011,2	uA	pass
100	16:58:27	DC	011,3	uA	pass
101	16:58:27	DC	011,3	uA	pass
102	16:58:28	DC	011,3	uA	pass
103	16:58:28	DC	011,3	uA	pass
104	16:58:29	DC	011,2	uA	pass
105	16:58:30	DC	011,2	uA	pass
106	16:58:30	DC	011,3	uA	pass
107	16:58:31	DC	011,3	uA	pass
108	16:58:31	DC	011,2	uA	pass
109	16:58:32	DC	011,2	uA	pass
110	16:58:33	DC	011,2	uA	pass
111	16:58:33	DC	011,2	uA	pass
112	16:58:34	DC	011,2	uA	pass
113	16:58:34	DC	011,2	uA	pass
114	16:58:35	DC	011,2	uA	pass
115	16:58:35	DC	011,3	uA	pass
116	16:58:36	DC	011,3	uA	pass
117	16:58:37	DC	011,3	uA	pass
118	16:58:37	DC	011,2	uA	pass
119	16:58:38	DC	011,2	uA	pass
120	16:58:38	DC	011,3	uA	pass
121	16:58:39	DC	011,3	uA	pass
122	16:58:39	DC	011,3	uA	pass
123	16:58:40	DC	011,3	uA	pass
124	16:58:41	DC	011,3	uA	pass
125	16:58:41	DC	011,3	uA	pass
126	16:58:42	DC	011,3	uA	pass
127	16:58:42	DC	011,3	uA	pass
128	16:58:43	DC	011,3	uA	pass
129	16:58:44	DC	011,3	uA	pass
130	16:58:44	DC	011,2	uA	pass
131	16:58:45	DC	011,2	uA	pass
132	16:58:45	DC	011,3	uA	pass
133	16:58:46	DC	011,3	uA	pass
134	16:58:46	DC	011,3	uA	pass
135	16:58:47	DC	011,3	uA	pass
136	16:58:48	DC	011,3	uA	pass
137	16:58:48	DC	011,3	uA	pass
138	16:58:49	DC	011,3	uA	pass
139	16:58:49	DC	011,3	uA	pass
140	16:58:50	DC	011,3	uA	pass
141	16:58:51	DC	011,3	uA	pass
142	16:58:51	DC	011,3	uA	pass
143	16:58:52	DC	011,3	uA	pass
144	16:58:52	DC	011,3	uA	pass
145	16:58:53	DC	011,3	uA	pass
146	16:58:53	DC	011,3	uA	pass
147	16:58:54	DC	011,3	uA	pass
148	16:58:55	DC	011,3	uA	pass
149	16:58:55	DC	011,3	uA	pass
150	16:58:56	DC	011,3	uA	pass
151	16:58:56	DC	011,3	uA	pass
152	16:58:57	DC	011,3	uA	pass
153	16:58:58	DC	011,2	uA	pass
154	16:58:58	DC	011,2	uA	pass
155	16:58:59	DC	011,2	uA	pass
156	16:58:59	DC	011,2	uA	pass
157	16:59:00	DC	011,2	uA	pass
158	16:59:01	DC	011,2	uA	pass
159	16:59:01	DC	011,1	uA	pass
160	16:59:02	DC	011,1	uA	pass
161	16:59:02	DC	011,1	uA	pass
162	16:59:03	DC	011,1	uA	pass
163	16:59:03	DC	011,0	uA	pass
164	16:59:04	DC	011,0	uA	pass
165	16:59:05	DC	011,0	uA	pass
166	16:59:05	DC	011,0	uA	pass
167	16:59:06	DC	011,0	uA	pass
168	16:59:06	DC	011,0	uA	pass
169	16:59:07	DC	011,0	uA	pass
170	16:59:08	DC	010,9	uA	pass
171	16:59:08	DC	010,9	uA	pass
172	16:59:09	DC	010,9	uA	pass
173	16:59:09	DC	010,9	uA	pass
174	16:59:10	DC	010,9	uA	pass
175	16:59:11	DC	010,9	uA	pass
176	16:59:11	DC	010,8	uA	pass
177	16:59:12	DC	010,8	uA	pass
178	16:59:12	DC	010,8	uA	pass
179	16:59:13	DC	010,8	uA	pass
180	16:59:13	DC	010,8	uA	pass
181	16:59:14	DC	010,8	uA	pass
182	16:59:14	DC	010,8	uA	pass
183	16:59:15	DC	010,7	uA	pass
184	16:59:16	DC	010,7	uA	pass
185	16:59:16	DC	010,7	uA	pass
186	16:59:17	DC	010,7	uA	pass
187	16:59:17	DC	010,7	uA	pass
188	16:59:18	DC	010,7	uA	pass
189	16:59:19	DC	010,7	uA	pass
190	16:59:19	DC	010,6	uA	pass
191	16:59:20	DC	010,6	uA	pass
192	16:59:20	DC	010,6	uA	pass
193	16:59:21	DC	010,5	uA	pass
194	16:59:21	DC	010,5	uA	pass
195	16:59:22	DC	010,5	uA	pass
196	16:59:23	DC	010,5	uA	pass
197	16:59:23	DC	010,5	uA	pass
198	16:59:24	DC	010,4	uA	pass
199	16:59:24	DC	010,4	uA	pass
200	16:59:25	DC	010,4	uA	pass
201	16:59:26	DC	010,4	uA	pass
202	16:59:26	DC	010,4	uA	pass
203	16:59:27	DC	010,4	uA	pass
204	16:59:27	DC	010,4	uA	pass
205	16:59:28	DC	010,3	uA	pass
206	16:59:28	DC	010,3	uA	pass
207	16:59:29	DC	010,3	uA	pass
208	16:59:30	DC	010,3	uA	pass
209	16:59:30	DC	010,3	uA	pass
210	16:59:31	DC	010,2	uA	pass
211	16:59:31	DC	010,2	uA	pass
212	16:59:32	DC	010,2	uA	pass
213	16:59:32	DC	010,2	uA	pass
214	16:59:33	DC	010,1	uA	pass
215	16:59:34	DC	010,1	uA	pass
216	16:59:34	DC	010,1	uA	pass
217	16:59:35	DC	010,0	uA	pass
218	16:59:35	DC	010,0	uA	pass
219	16:59:36	DC	010,0	uA	pass
220	16:59:37	DC	010,0	uA	pass
221	16:59:37	DC	010,0	uA	pass
222	16:59:38	DC	010,0	uA	pass
223	16:59:38	DC	010,0	uA	pass
224	16:59:39	DC	009,9	uA	pass
225	16:59:40	DC	009,9	uA	pass
226	16:59:40	DC	009,9	uA	pass
227	16:59:41	DC	009,9	uA	pass
228	16:59:41	DC	009,9	uA	pass
229	16:59:42	DC	009,9	uA	pass
230	16:59:42	DC	009,9	uA	pass
231	16:59:43	DC	009,8	uA	pass
232	16:59:44	DC	009,8	uA	pass
233	16:59:44	DC	009,8	uA	pass
234	16:59:45	DC	009,7	uA	pass
235	16:59:45	DC	009,7	uA	pass
236	16:59:46	DC	009,7	uA	pass
237	16:59:47	DC	009,6	uA	pass
238	16:59:47	DC	009,6	uA	pass
239	16:59:48	DC	009,6	uA	pass
240	16:59:48	DC	009,6	uA	pass
241	16:59:49	DC	009,6	uA	pass
242	16:59:49	DC	009,6	uA	pass
243	16:59:50	DC	009,5	uA	pass
244	16:59:50	DC	009,5	uA	pass
245	16:59:51	DC	009,5	uA	pass
246	16:59:52	DC	009,5	uA	pass
247	16:59:52	DC	009,5	uA	pass
248	16:59:53	DC	009,4	uA	pass
249	16:59:53	DC	009,4	uA	pass
250	16:59:54	DC	009,5	uA	pass
251	16:59:55	DC	009,4	uA	pass
252	16:59:55	DC	009,3	uA	pass
253	16:59:56	DC	009,3	uA	pass
254	16:59:56	DC	009,3	uA	pass
255	16:59:57	DC	009,3	uA	pass
256	16:59:58	DC	009,3	uA	pass
257	16:59:58	DC	009,2	uA	pass
258	16:59:59	DC	009,2	uA	pass
259	16:59:59	DC	009,2	uA	pass
260	17:00:00	DC	009,2	uA	pass
261	17:00:01	DC	009,2	uA	pass
262	17:00:01	DC	009,2	uA	pass
263	17:00:02	DC	009,2	uA	pass
264	17:00:02	DC	009,1	uA	pass
265	17:00:03	DC	009,1	uA	pass
266	17:00:03	DC	009,1	uA	pass
267	17:00:04	DC	009,0	uA	pass
268	17:00:04	DC	009,0	uA	pass
269	17:00:05	DC	009,0	uA	pass
270	17:00:06	DC	009,0	uA	pass
271	17:00:06	DC	008,9	uA	pass
272	17:00:07	DC	008,9	uA	pass
273	17:00:08	DC	008,9	uA	pass
274	17:00:08	DC	008,9	uA	pass
275	17:00:09	DC	008,8	uA	pass
276	17:00:09	DC	008,8	uA	pass
277	17:00:10	DC	008,8	uA	pass
278	17:00:10	DC	008,8	uA	pass
279	17:00:11	DC	008,7	uA	pass
280	17:00:12	DC	008,7	uA	pass
281	17:00:12	DC	008,7	uA	pass
282	17:00:13	DC	008,6	uA	pass
283	17:00:13	DC	008,6	uA	pass
284	17:00:14	DC	008,5	uA	pass
285	17:00:15	DC	008,5	uA	pass
286	17:00:15	DC	008,5	uA	pass
287	17:00:16	DC	008,5	uA	pass
288	17:00:16	DC	008,4	uA	pass
289	17:00:17	DC	008,4	uA	pass
290	17:00:17	DC	008,4	uA	pass
291	17:00:18	DC	008,3	uA	pass
292	17:00:19	DC	008,3	uA	pass
293	17:00:19	DC	008,3	uA	pass
294	17:00:20	DC	008,2	uA	pass
295	17:00:20	DC	008,2	uA	pass
296	17:00:21	DC	008,2	uA	pass
297	17:00:22	DC	008,1	uA	pass
298	17:00:22	DC	008,1	uA	pass
299	17:00:23	DC	008,0	uA	pass
300	17:00:23	DC	008,0	uA	pass
301	17:00:24	DC	007,9	uA	pass
302	17:00:24	DC	007,9	uA	pass
303	17:00:25	DC	007,9	uA	pass
304	17:00:26	DC	007,8	uA	pass
305	17:00:26	DC	007,8	uA	pass
306	17:00:27	DC	007,8	uA	pass
307	17:00:27	DC	007,7	uA	pass
308	17:00:28	DC	007,7	uA	pass
309	17:00:28	DC	007,6	uA	pass
