No	Time	DC/AC	Value	Unit	AUTO
1	17:29:27	DC	033,6	V	pass
2	17:29:28	DC	033,6	V	pass
3	17:29:29	DC	033,6	V	pass
4	17:29:29	DC	033,6	V	pass
5	17:29:30	DC	033,6	V	pass
6	17:29:30	DC	033,6	V	pass
7	17:29:31	DC	033,6	V	pass
8	17:29:31	DC	033,6	V	pass
9	17:29:32	DC	033,5	V	pass
10	17:29:33	DC	033,5	V	pass
11	17:29:33	DC	033,6	V	pass
12	17:29:34	DC	033,5	V	pass
13	17:29:35	DC	033,5	V	pass
14	17:29:35	DC	033,5	V	pass
15	17:29:36	DC	033,5	V	pass
16	17:29:36	DC	033,5	V	pass
17	17:29:37	DC	033,5	V	pass
18	17:29:38	DC	033,5	V	pass
19	17:29:38	DC	033,5	V	pass
20	17:29:39	DC	033,5	V	pass
21	17:29:40	DC	033,5	V	pass
22	17:29:40	DC	033,5	V	pass
23	17:29:41	DC	033,5	V	pass
24	17:29:41	DC	033,5	V	pass
25	17:29:42	DC	033,5	V	pass
26	17:29:43	DC	033,5	V	pass
27	17:29:43	DC	033,5	V	pass
28	17:29:44	DC	033,5	V	pass
29	17:29:44	DC	033,5	V	pass
30	17:29:45	DC	033,5	V	pass
31	17:29:46	DC	033,5	V	pass
32	17:29:46	DC	033,6	V	pass
33	17:29:47	DC	033,7	V	pass
34	17:29:47	DC	033,7	V	pass
35	17:29:48	DC	033,8	V	pass
36	17:29:49	DC	033,8	V	pass
37	17:29:49	DC	033,9	V	pass
38	17:29:50	DC	033,9	V	pass
39	17:29:50	DC	034,0	V	pass
40	17:29:51	DC	034,1	V	pass
41	17:29:51	DC	034,1	V	pass
42	17:29:52	DC	034,1	V	pass
43	17:29:53	DC	034,2	V	pass
44	17:29:53	DC	034,2	V	pass
45	17:29:54	DC	034,3	V	pass
46	17:29:55	DC	034,3	V	pass
47	17:29:55	DC	034,4	V	pass
48	17:29:56	DC	034,4	V	pass
49	17:29:56	DC	034,5	V	pass
50	17:29:57	DC	034,6	V	pass
51	17:29:57	DC	034,6	V	pass
52	17:29:58	DC	034,7	V	pass
53	17:29:59	DC	034,7	V	pass
54	17:29:59	DC	034,8	V	pass
55	17:30:00	DC	034,9	V	pass
56	17:30:00	DC	034,9	V	pass
57	17:30:01	DC	035,0	V	pass
58	17:30:02	DC	035,0	V	pass
59	17:30:02	DC	035,0	V	pass
60	17:30:03	DC	035,1	V	pass
61	17:30:03	DC	035,1	V	pass
62	17:30:04	DC	035,2	V	pass
63	17:30:05	DC	035,3	V	pass
64	17:30:05	DC	035,3	V	pass
65	17:30:06	DC	035,3	V	pass
66	17:30:06	DC	035,4	V	pass
67	17:30:07	DC	035,5	V	pass
68	17:30:08	DC	035,5	V	pass
69	17:30:08	DC	035,6	V	pass
70	17:30:09	DC	035,6	V	pass
71	17:30:09	DC	035,7	V	pass
72	17:30:10	DC	035,7	V	pass
73	17:30:11	DC	035,8	V	pass
74	17:30:11	DC	035,8	V	pass
75	17:30:12	DC	035,9	V	pass
76	17:30:12	DC	036,0	V	pass
77	17:30:13	DC	036,0	V	pass
78	17:30:14	DC	036,1	V	pass
79	17:30:14	DC	036,1	V	pass
80	17:30:15	DC	036,2	V	pass
81	17:30:15	DC	036,2	V	pass
82	17:30:16	DC	036,3	V	pass
83	17:30:17	DC	036,3	V	pass
84	17:30:17	DC	036,4	V	pass
85	17:30:18	DC	036,4	V	pass
86	17:30:18	DC	036,5	V	pass
87	17:30:19	DC	036,5	V	pass
88	17:30:19	DC	036,6	V	pass
89	17:30:20	DC	036,6	V	pass
90	17:30:21	DC	036,7	V	pass
91	17:30:21	DC	036,7	V	pass
92	17:30:22	DC	036,8	V	pass
93	17:30:23	DC	036,9	V	pass
94	17:30:23	DC	036,9	V	pass
95	17:30:24	DC	037,0	V	pass
96	17:30:24	DC	037,0	V	pass
97	17:30:25	DC	037,1	V	pass
98	17:30:25	DC	037,2	V	pass
99	17:30:26	DC	037,2	V	pass
100	17:30:27	DC	037,3	V	pass
101	17:30:27	DC	037,3	V	pass
102	17:30:28	DC	037,4	V	pass
103	17:30:29	DC	037,5	V	pass
104	17:30:29	DC	037,5	V	pass
105	17:30:30	DC	037,5	V	pass
106	17:30:30	DC	037,6	V	pass
107	17:30:31	DC	037,6	V	pass
108	17:30:32	DC	037,7	V	pass
109	17:30:32	DC	037,7	V	pass
110	17:30:33	DC	037,8	V	pass
111	17:30:33	DC	037,9	V	pass
112	17:30:34	DC	037,9	V	pass
113	17:30:34	DC	037,9	V	pass
114	17:30:35	DC	038,0	V	pass
115	17:30:36	DC	038,0	V	pass
116	17:30:36	DC	038,1	V	pass
117	17:30:37	DC	038,1	V	pass
118	17:30:38	DC	038,2	V	pass
119	17:30:38	DC	038,2	V	pass
120	17:30:39	DC	038,3	V	pass
121	17:30:39	DC	038,3	V	pass
122	17:30:40	DC	038,4	V	pass
123	17:30:40	DC	038,5	V	pass
124	17:30:41	DC	038,5	V	pass
125	17:30:42	DC	038,6	V	pass
126	17:30:42	DC	038,6	V	pass
127	17:30:43	DC	038,7	V	pass
128	17:30:43	DC	038,7	V	pass
129	17:30:44	DC	038,8	V	pass
130	17:30:45	DC	038,8	V	pass
131	17:30:45	DC	038,9	V	pass
132	17:30:46	DC	038,9	V	pass
133	17:30:46	DC	039,0	V	pass
134	17:30:47	DC	039,0	V	pass
135	17:30:47	DC	039,1	V	pass
136	17:30:48	DC	039,2	V	pass
137	17:30:49	DC	039,2	V	pass
138	17:30:49	DC	039,3	V	pass
139	17:30:50	DC	039,3	V	pass
140	17:30:50	DC	039,4	V	pass
