No	Time	DC/AC	Value	Unit	AUTO
1	17:29:30	DC	-112,8	uA	pass
2	17:29:30	DC	-112,6	uA	pass
3	17:29:31	DC	-112,3	uA	pass
4	17:29:32	DC	-112,2	uA	pass
5	17:29:32	DC	-112,0	uA	pass
6	17:29:33	DC	-112,2	uA	pass
7	17:29:33	DC	-108,5	uA	pass
8	17:29:34	DC	-108,4	uA	pass
9	17:29:35	DC	-108,3	uA	pass
10	17:29:35	DC	-108,2	uA	pass
11	17:29:36	DC	-108,0	uA	pass
12	17:29:36	DC	-108,0	uA	pass
13	17:29:37	DC	-107,8	uA	pass
14	17:29:37	DC	-107,7	uA	pass
15	17:29:38	DC	-107,6	uA	pass
16	17:29:39	DC	-107,5	uA	pass
17	17:29:39	DC	-107,4	uA	pass
18	17:29:40	DC	-107,4	uA	pass
19	17:29:40	DC	-107,3	uA	pass
20	17:29:41	DC	-107,3	uA	pass
21	17:29:42	DC	-107,3	uA	pass
22	17:29:42	DC	-107,2	uA	pass
23	17:29:43	DC	-107,1	uA	pass
24	17:29:43	DC	-107,1	uA	pass
25	17:29:44	DC	-107,1	uA	pass
26	17:29:44	DC	-107,0	uA	pass
27	17:29:45	DC	-106,8	uA	pass
28	17:29:46	DC	-105,9	uA	pass
29	17:29:46	DC	-107,1	uA	pass
30	17:29:47	DC	-106,9	uA	pass
31	17:29:47	DC	-106,0	uA	pass
32	17:29:48	DC	-104,9	uA	pass
33	17:29:49	DC	-104,3	uA	pass
34	17:29:49	DC	-103,2	uA	pass
35	17:29:50	DC	-102,2	uA	pass
36	17:29:50	DC	-101,6	uA	pass
37	17:29:51	DC	-100,8	uA	pass
38	17:29:51	DC	-096,1	uA	pass
39	17:29:52	DC	-095,8	uA	pass
40	17:29:53	DC	-094,9	uA	pass
41	17:29:53	DC	-093,8	uA	pass
42	17:29:54	DC	-092,9	uA	pass
43	17:29:54	DC	-092,6	uA	pass
44	17:29:55	DC	-091,7	uA	pass
45	17:29:56	DC	-091,1	uA	pass
46	17:29:56	DC	-092,4	uA	pass
47	17:29:57	DC	-091,8	uA	pass
48	17:29:57	DC	-090,9	uA	pass
49	17:29:58	DC	-090,3	uA	pass
50	17:29:58	DC	-089,4	uA	pass
51	17:29:59	DC	-088,5	uA	pass
52	17:30:00	DC	-088,0	uA	pass
53	17:30:00	DC	-087,2	uA	pass
54	17:30:01	DC	-086,3	uA	pass
55	17:30:01	DC	-082,3	uA	pass
56	17:30:02	DC	-081,9	uA	pass
57	17:30:03	DC	-081,2	uA	pass
58	17:30:03	DC	-080,8	uA	pass
59	17:30:04	DC	-080,0	uA	pass
60	17:30:04	DC	-079,2	uA	pass
61	17:30:05	DC	-078,8	uA	pass
62	17:30:05	DC	-078,0	uA	pass
63	17:30:06	DC	-079,5	uA	pass
64	17:30:07	DC	-079,3	uA	pass
65	17:30:07	DC	-078,8	uA	pass
66	17:30:08	DC	-077,9	uA	pass
67	17:30:09	DC	-077,1	uA	pass
68	17:30:09	DC	-076,8	uA	pass
69	17:30:10	DC	-076,0	uA	pass
70	17:30:10	DC	-075,6	uA	pass
71	17:30:11	DC	-074,7	uA	pass
72	17:30:11	DC	-070,9	uA	pass
73	17:30:12	DC	-070,4	uA	pass
74	17:30:12	DC	-070,1	uA	pass
75	17:30:13	DC	-069,3	uA	pass
76	17:30:14	DC	-068,6	uA	pass
77	17:30:14	DC	-068,2	uA	pass
78	17:30:15	DC	-067,4	uA	pass
79	17:30:15	DC	-066,7	uA	pass
80	17:30:16	DC	-066,3	uA	pass
81	17:30:17	DC	-068,0	uA	pass
82	17:30:17	DC	-067,5	uA	pass
83	17:30:18	DC	-067,1	uA	pass
84	17:30:18	DC	-066,4	uA	pass
85	17:30:19	DC	-065,7	uA	pass
86	17:30:19	DC	-065,3	uA	pass
87	17:30:20	DC	-064,6	uA	pass
88	17:30:21	DC	-063,8	uA	pass
89	17:30:21	DC	-060,2	uA	pass
90	17:30:22	DC	-060,1	uA	pass
91	17:30:22	DC	-059,6	uA	pass
92	17:30:23	DC	-059,3	uA	pass
93	17:30:24	DC	-058,5	uA	pass
94	17:30:24	DC	-057,9	uA	pass
95	17:30:25	DC	-057,5	uA	pass
96	17:30:25	DC	-056,8	uA	pass
97	17:30:26	DC	-056,4	uA	pass
98	17:30:26	DC	-056,8	uA	pass
99	17:30:27	DC	-057,4	uA	pass
100	17:30:28	DC	-057,1	uA	pass
101	17:30:28	DC	-056,8	uA	pass
102	17:30:29	DC	-056,1	uA	pass
103	17:30:29	DC	-055,4	uA	pass
104	17:30:30	DC	-055,1	uA	pass
105	17:30:31	DC	-054,5	uA	pass
106	17:30:31	DC	-051,5	uA	pass
107	17:30:32	DC	-051,2	uA	pass
108	17:30:32	DC	-050,5	uA	pass
109	17:30:33	DC	-049,9	uA	pass
110	17:30:33	DC	-049,6	uA	pass
111	17:30:34	DC	-049,0	uA	pass
112	17:30:35	DC	-048,4	uA	pass
113	17:30:35	DC	-048,2	uA	pass
114	17:30:36	DC	-047,7	uA	pass
115	17:30:36	DC	-049,5	uA	pass
116	17:30:37	DC	-049,3	uA	pass
117	17:30:37	DC	-048,7	uA	pass
118	17:30:38	DC	-048,0	uA	pass
119	17:30:39	DC	-047,7	uA	pass
120	17:30:39	DC	-047,1	uA	pass
121	17:30:40	DC	-046,6	uA	pass
122	17:30:40	DC	-046,2	uA	pass
123	17:30:41	DC	-042,4	uA	pass
124	17:30:42	DC	-042,3	uA	pass
125	17:30:42	DC	-042,2	uA	pass
126	17:30:43	DC	-041,7	uA	pass
127	17:30:43	DC	-041,1	uA	pass
128	17:30:44	DC	-040,9	uA	pass
129	17:30:44	DC	-040,4	uA	pass
130	17:30:45	DC	-039,8	uA	pass
131	17:30:46	DC	-039,7	uA	pass
132	17:30:46	DC	-039,3	uA	pass
133	17:30:47	DC	-040,9	uA	pass
134	17:30:47	DC	-040,4	uA	pass
135	17:30:48	DC	-040,1	uA	pass
136	17:30:49	DC	-039,5	uA	pass
137	17:30:49	DC	-039,2	uA	pass
138	17:30:50	DC	-038,6	uA	pass
139	17:30:50	DC	-038,0	uA	pass
140	17:30:51	DC	-034,5	uA	pass
141	17:30:52	DC	-034,6	uA	pass
142	17:30:52	DC	-034,5	uA	pass
143	17:30:53	DC	-034,1	uA	pass
144	17:30:53	DC	-033,8	uA	pass
145	17:30:54	DC	-033,1	uA	pass
146	17:30:54	DC	-032,5	uA	pass
147	17:30:55	DC	-032,3	uA	pass
148	17:30:56	DC	-031,9	uA	pass
149	17:30:56	DC	-033,5	uA	pass
150	17:30:57	DC	-033,4	uA	pass
151	17:30:57	DC	-033,0	uA	pass
152	17:30:58	DC	-032,5	uA	pass
153	17:30:59	DC	-032,2	uA	pass
154	17:30:59	DC	-031,7	uA	pass
155	17:31:00	DC	-031,2	uA	pass
156	17:31:00	DC	-030,9	uA	pass
157	17:31:01	DC	-030,4	uA	pass
158	17:31:01	DC	-027,2	uA	pass
159	17:31:02	DC	-027,0	uA	pass
160	17:31:03	DC	-026,8	uA	pass
161	17:31:03	DC	-026,4	uA	pass
162	17:31:04	DC	-026,1	uA	pass
163	17:31:04	DC	-025,6	uA	pass
164	17:31:05	DC	-025,1	uA	pass
165	17:31:06	DC	-024,8	uA	pass
166	17:31:06	DC	-026,6	uA	pass
167	17:31:07	DC	-026,3	uA	pass
168	17:31:07	DC	-025,8	uA	pass
169	17:31:08	DC	-025,6	uA	pass
170	17:31:08	DC	-025,1	uA	pass
171	17:31:09	DC	-024,6	uA	pass
172	17:31:10	DC	-024,3	uA	pass
173	17:31:10	DC	-023,8	uA	pass
174	17:31:11	DC	-023,6	uA	pass
175	17:31:11	DC	-020,5	uA	pass
176	17:31:12	DC	-020,3	uA	pass
177	17:31:12	DC	-020,0	uA	pass
178	17:31:13	DC	-019,8	uA	pass
179	17:31:14	DC	-019,4	uA	pass
180	17:31:14	DC	-018,9	uA	pass
181	17:31:15	DC	-018,7	uA	pass
182	17:31:15	DC	-020,5	uA	pass
183	17:31:16	DC	-020,2	uA	pass
184	17:31:17	DC	-020,0	uA	pass
185	17:31:17	DC	-019,5	uA	pass
186	17:31:18	DC	-019,0	uA	pass
187	17:31:18	DC	-018,8	uA	pass
188	17:31:19	DC	-018,4	uA	pass
