No	Time	DC/AC	Value	Unit	AUTO
1	16:47:07	DC	-12,47	V	pass
2	16:47:07	DC	-12,47	V	pass
3	16:47:08	DC	-12,47	V	pass
4	16:47:09	DC	-12,47	V	pass
5	16:47:09	DC	-12,47	V	pass
6	16:47:10	DC	-12,47	V	pass
7	16:47:10	DC	-12,47	V	pass
8	16:47:11	DC	-12,47	V	pass
9	16:47:12	DC	-12,47	V	pass
10	16:47:12	DC	-12,47	V	pass
11	16:47:13	DC	-12,47	V	pass
12	16:47:13	DC	-12,47	V	pass
13	16:47:14	DC	-12,47	V	pass
14	16:47:15	DC	-12,46	V	pass
15	16:47:15	DC	-12,43	V	pass
16	16:47:16	DC	-12,40	V	pass
17	16:47:17	DC	-12,34	V	pass
18	16:47:17	DC	-12,27	V	pass
19	16:47:18	DC	-12,21	V	pass
20	16:47:18	DC	-12,18	V	pass
21	16:47:19	DC	-12,11	V	pass
22	16:47:20	DC	-12,04	V	pass
23	16:47:20	DC	-11,97	V	pass
24	16:47:21	DC	-11,91	V	pass
25	16:47:21	DC	-11,88	V	pass
26	16:47:22	DC	-11,82	V	pass
27	16:47:23	DC	-11,77	V	pass
28	16:47:23	DC	-11,71	V	pass
29	16:47:24	DC	-11,65	V	pass
30	16:47:25	DC	-11,59	V	pass
31	16:47:25	DC	-11,56	V	pass
32	16:47:26	DC	-11,49	V	pass
33	16:47:26	DC	-11,46	V	pass
34	16:47:27	DC	-11,39	V	pass
35	16:47:28	DC	-11,33	V	pass
36	16:47:28	DC	-11,26	V	pass
37	16:47:29	DC	-11,23	V	pass
38	16:47:30	DC	-11,16	V	pass
39	16:47:30	DC	-11,09	V	pass
40	16:47:31	DC	-11,06	V	pass
41	16:47:31	DC	-10,99	V	pass
42	16:47:32	DC	-10,92	V	pass
43	16:47:32	DC	-10,89	V	pass
44	16:47:33	DC	-10,82	V	pass
45	16:47:34	DC	-10,75	V	pass
46	16:47:34	DC	-10,72	V	pass
47	16:47:35	DC	-10,64	V	pass
48	16:47:35	DC	-10,57	V	pass
49	16:47:36	DC	-10,54	V	pass
50	16:47:37	DC	-10,48	V	pass
51	16:47:37	DC	-10,41	V	pass
52	16:47:38	DC	-10,38	V	pass
53	16:47:39	DC	-10,31	V	pass
54	16:47:39	DC	-10,27	V	pass
55	16:47:40	DC	-10,20	V	pass
56	16:47:40	DC	-10,17	V	pass
57	16:47:41	DC	-10,10	V	pass
58	16:47:41	DC	-10,03	V	pass
59	16:47:42	DC	-09,96	V	pass
60	16:47:43	DC	-09,92	V	pass
61	16:47:43	DC	-09,85	V	pass
62	16:47:44	DC	-09,82	V	pass
63	16:47:44	DC	-09,75	V	pass
64	16:47:45	DC	-09,69	V	pass
65	16:47:46	DC	-09,63	V	pass
66	16:47:46	DC	-09,59	V	pass
67	16:47:47	DC	-09,53	V	pass
68	16:47:47	DC	-09,49	V	pass
69	16:47:48	DC	-09,43	V	pass
70	16:47:49	DC	-09,37	V	pass
71	16:47:49	DC	-09,33	V	pass
72	16:47:50	DC	-09,27	V	pass
73	16:47:50	DC	-09,24	V	pass
74	16:47:51	DC	-09,18	V	pass
75	16:47:52	DC	-09,12	V	pass
76	16:47:52	DC	-09,05	V	pass
77	16:47:53	DC	-08,99	V	pass
78	16:47:53	DC	-08,96	V	pass
79	16:47:54	DC	-08,89	V	pass
80	16:47:54	DC	-08,86	V	pass
81	16:47:55	DC	-08,79	V	pass
82	16:47:56	DC	-08,73	V	pass
83	16:47:56	DC	-08,67	V	pass
84	16:47:57	DC	-08,60	V	pass
85	16:47:58	DC	-08,57	V	pass
86	16:47:58	DC	-08,50	V	pass
87	16:47:59	DC	-08,43	V	pass
88	16:47:59	DC	-08,39	V	pass
89	16:48:00	DC	-08,32	V	pass
90	16:48:00	DC	-08,29	V	pass
91	16:48:01	DC	-08,22	V	pass
92	16:48:02	DC	-08,16	V	pass
93	16:48:02	DC	-08,13	V	pass
94	16:48:03	DC	-08,06	V	pass
95	16:48:03	DC	-07,99	V	pass
96	16:48:04	DC	-07,96	V	pass
97	16:48:05	DC	-07,90	V	pass
98	16:48:05	DC	-07,83	V	pass
99	16:48:06	DC	-07,77	V	pass
100	16:48:07	DC	-07,74	V	pass
101	16:48:07	DC	-07,67	V	pass
102	16:48:08	DC	-07,59	V	pass
103	16:48:08	DC	-07,56	V	pass
104	16:48:09	DC	-07,49	V	pass
105	16:48:09	DC	-07,43	V	pass
106	16:48:10	DC	-07,36	V	pass
107	16:48:11	DC	-07,33	V	pass
108	16:48:11	DC	-07,26	V	pass
109	16:48:12	DC	-07,23	V	pass
110	16:48:13	DC	-07,16	V	pass
111	16:48:13	DC	-07,09	V	pass
112	16:48:14	DC	-07,03	V	pass
113	16:48:14	DC	-07,00	V	pass
114	16:48:15	DC	-06,93	V	pass
115	16:48:16	DC	-06,86	V	pass
116	16:48:16	DC	-06,83	V	pass
117	16:48:17	DC	-06,77	V	pass
118	16:48:17	DC	-06,71	V	pass
119	16:48:18	DC	-06,68	V	pass
120	16:48:19	DC	-06,62	V	pass
121	16:48:19	DC	-06,56	V	pass
122	16:48:20	DC	-06,49	V	pass
123	16:48:20	DC	-06,45	V	pass
124	16:48:21	DC	-06,39	V	pass
125	16:48:21	DC	-06,33	V	pass
126	16:48:22	DC	-06,27	V	pass
127	16:48:23	DC	-06,24	V	pass
128	16:48:23	DC	-06,18	V	pass
129	16:48:24	DC	-06,11	V	pass
130	16:48:25	DC	-06,05	V	pass
131	16:48:25	DC	-06,02	V	pass
132	16:48:26	DC	-05,95	V	pass
133	16:48:26	DC	-05,88	V	pass
134	16:48:27	DC	-05,85	V	pass
135	16:48:28	DC	-05,78	V	pass
136	16:48:28	DC	-05,72	V	pass
137	16:48:29	DC	-05,68	V	pass
138	16:48:29	DC	-05,61	V	pass
139	16:48:30	DC	-05,58	V	pass
140	16:48:30	DC	-05,52	V	pass
141	16:48:31	DC	-05,45	V	pass
142	16:48:32	DC	-05,42	V	pass
143	16:48:32	DC	-05,36	V	pass
144	16:48:33	DC	-05,29	V	pass
145	16:48:33	DC	-05,26	V	pass
146	16:48:34	DC	-05,19	V	pass
147	16:48:35	DC	-05,12	V	pass
148	16:48:35	DC	-05,09	V	pass
149	16:48:36	DC	-05,02	V	pass
150	16:48:36	DC	-04,98	V	pass
151	16:48:37	DC	-04,91	V	pass
152	16:48:37	DC	-04,84	V	pass
153	16:48:38	DC	-04,77	V	pass
154	16:48:39	DC	-04,74	V	pass
155	16:48:39	DC	-04,67	V	pass
156	16:48:40	DC	-04,64	V	pass
157	16:48:40	DC	-04,58	V	pass
158	16:48:41	DC	-04,52	V	pass
159	16:48:41	DC	-04,48	V	pass
160	16:48:42	DC	-04,42	V	pass
161	16:48:43	DC	-04,36	V	pass
162	16:48:43	DC	-04,33	V	pass
163	16:48:44	DC	-04,28	V	pass
164	16:48:44	DC	-04,25	V	pass
165	16:48:45	DC	-04,19	V	pass
166	16:48:46	DC	-04,12	V	pass
167	16:48:46	DC	-04,05	V	pass
168	16:48:47	DC	-03,98	V	pass
169	16:48:48	DC	-03,95	V	pass
170	16:48:48	DC	-03,89	V	pass
171	16:48:49	DC	-03,86	V	pass
172	16:48:49	DC	-03,79	V	pass
173	16:48:50	DC	-03,73	V	pass
174	16:48:50	DC	-03,67	V	pass
175	16:48:51	DC	-03,63	V	pass
176	16:48:52	DC	-03,57	V	pass
177	16:48:52	DC	-03,50	V	pass
178	16:48:53	DC	-03,44	V	pass
179	16:48:53	DC	-03,40	V	pass
180	16:48:54	DC	-03,34	V	pass
181	16:48:55	DC	-03,26	V	pass
182	16:48:55	DC	-03,19	V	pass
183	16:48:56	DC	-03,16	V	pass
184	16:48:56	DC	-03,10	V	pass
185	16:48:57	DC	-03,05	V	pass
186	16:48:58	DC	-03,01	V	pass
187	16:48:58	DC	-02,96	V	pass
188	16:48:59	DC	-02,90	V	pass
189	16:48:59	DC	-02,86	V	pass
190	16:49:00	DC	-02,80	V	pass
191	16:49:01	DC	-02,74	V	pass
192	16:49:01	DC	-02,67	V	pass
193	16:49:02	DC	-02,63	V	pass
194	16:49:02	DC	-02,56	V	pass
195	16:49:03	DC	-02,53	V	pass
196	16:49:03	DC	-02,46	V	pass
197	16:49:04	DC	-02,39	V	pass
198	16:49:04	DC	-02,36	V	pass
199	16:49:05	DC	-02,30	V	pass
200	16:49:06	DC	-02,23	V	pass
201	16:49:06	DC	-02,20	V	pass
202	16:49:07	DC	-02,14	V	pass
203	16:49:07	DC	-02,08	V	pass
204	16:49:08	DC	-02,02	V	pass
205	16:49:09	DC	-01,99	V	pass
206	16:49:09	DC	-01,93	V	pass
207	16:49:10	DC	-01,87	V	pass
208	16:49:10	DC	-01,84	V	pass
209	16:49:11	DC	-01,77	V	pass
210	16:49:12	DC	-01,71	V	pass
211	16:49:12	DC	-01,64	V	pass
212	16:49:13	DC	-01,61	V	pass
213	16:49:13	DC	-01,54	V	pass
214	16:49:14	DC	-01,47	V	pass
215	16:49:15	DC	-01,44	V	pass
216	16:49:15	DC	-01,38	V	pass
217	16:49:16	DC	-01,32	V	pass
218	16:49:17	DC	-01,26	V	pass
219	16:49:17	DC	-01,20	V	pass
220	16:49:18	DC	-01,16	V	pass
221	16:49:18	DC	-01,10	V	pass
222	16:49:19	DC	-01,07	V	pass
223	16:49:20	DC	-01,00	V	pass
224	16:49:20	DC	-00,93	V	pass
225	16:49:21	DC	-00,87	V	pass
226	16:49:21	DC	-00,81	V	pass
227	16:49:22	DC	-00,77	V	pass
228	16:49:23	DC	-00,71	V	pass
229	16:49:23	DC	-00,65	V	pass
230	16:49:24	DC	-00,59	V	pass
231	16:49:24	DC	-00,55	V	pass
232	16:49:25	DC	-00,48	V	pass
233	16:49:26	DC	-00,42	V	pass
234	16:49:26	DC	-00,39	V	pass
235	16:49:27	DC	-00,32	V	pass
236	16:49:27	DC	-00,26	V	pass
237	16:49:28	DC	-00,22	V	pass
238	16:49:29	DC	-00,16	V	pass
239	16:49:29	DC	-00,11	V	pass
240	16:49:30	DC	-00,07	V	pass
241	16:49:30	DC	00,03	V	pass
242	16:49:31	DC	00,05	V	pass
243	16:49:31	DC	00,08	V	pass
244	16:49:32	DC	00,15	V	pass
245	16:49:32	DC	00,21	V	pass
246	16:49:33	DC	00,27	V	pass
247	16:49:34	DC	00,30	V	pass
248	16:49:34	DC	00,36	V	pass
249	16:49:35	DC	00,42	V	pass
250	16:49:35	DC	00,45	V	pass
251	16:49:36	DC	00,51	V	pass
252	16:49:37	DC	00,57	V	pass
253	16:49:37	DC	00,63	V	pass
254	16:49:38	DC	00,66	V	pass
255	16:49:38	DC	00,72	V	pass
256	16:49:39	DC	00,78	V	pass
257	16:49:40	DC	00,84	V	pass
258	16:49:40	DC	00,88	V	pass
259	16:49:41	DC	00,94	V	pass
260	16:49:41	DC	01,00	V	pass
261	16:49:42	DC	01,06	V	pass
262	16:49:43	DC	01,10	V	pass
263	16:49:43	DC	01,16	V	pass
264	16:49:44	DC	01,23	V	pass
265	16:49:44	DC	01,26	V	pass
266	16:49:45	DC	01,33	V	pass
267	16:49:45	DC	01,39	V	pass
268	16:49:46	DC	01,42	V	pass
269	16:49:47	DC	01,49	V	pass
270	16:49:47	DC	01,56	V	pass
271	16:49:48	DC	01,59	V	pass
272	16:49:49	DC	01,66	V	pass
273	16:49:49	DC	01,73	V	pass
274	16:49:50	DC	01,76	V	pass
275	16:49:50	DC	01,83	V	pass
276	16:49:51	DC	01,89	V	pass
277	16:49:52	DC	01,95	V	pass
278	16:49:52	DC	02,01	V	pass
279	16:49:53	DC	02,04	V	pass
280	16:49:53	DC	02,10	V	pass
281	16:49:54	DC	02,17	V	pass
282	16:49:55	DC	02,23	V	pass
283	16:49:55	DC	02,30	V	pass
284	16:49:56	DC	02,33	V	pass
285	16:49:57	DC	02,40	V	pass
286	16:49:57	DC	02,47	V	pass
287	16:49:58	DC	02,50	V	pass
288	16:49:58	DC	02,57	V	pass
289	16:49:59	DC	02,64	V	pass
290	16:49:59	DC	02,68	V	pass
291	16:50:00	DC	02,74	V	pass
292	16:50:01	DC	02,80	V	pass
293	16:50:01	DC	02,84	V	pass
294	16:50:02	DC	02,90	V	pass
295	16:50:02	DC	02,96	V	pass
296	16:50:03	DC	03,02	V	pass
297	16:50:04	DC	03,05	V	pass
298	16:50:04	DC	03,11	V	pass
299	16:50:05	DC	03,14	V	pass
300	16:50:05	DC	03,20	V	pass
301	16:50:06	DC	03,27	V	pass
302	16:50:07	DC	03,33	V	pass
303	16:50:07	DC	03,40	V	pass
304	16:50:08	DC	03,43	V	pass
305	16:50:09	DC	03,50	V	pass
306	16:50:09	DC	03,56	V	pass
307	16:50:10	DC	03,59	V	pass
308	16:50:10	DC	03,66	V	pass
309	16:50:11	DC	03,72	V	pass
