No	Time	DC/AC	Value	Unit	AUTO
1	15:25:22	DC	-055,5	V	pass
2	15:25:23	DC	-055,5	V	pass
3	15:25:23	DC	-055,5	V	pass
4	15:25:24	DC	-055,5	V	pass
5	15:25:24	DC	-055,5	V	pass
6	15:25:25	DC	-055,5	V	pass
7	15:25:26	DC	-055,5	V	pass
8	15:25:26	DC	-055,5	V	pass
9	15:25:27	DC	-055,5	V	pass
10	15:25:27	DC	-055,5	V	pass
11	15:25:28	DC	-055,5	V	pass
12	15:25:29	DC	-055,5	V	pass
13	15:25:29	DC	-055,5	V	pass
14	15:25:30	DC	-055,5	V	pass
15	15:25:30	DC	-055,5	V	pass
16	15:25:31	DC	-055,5	V	pass
17	15:25:32	DC	-055,5	V	pass
18	15:25:32	DC	-055,5	V	pass
19	15:25:33	DC	-055,5	V	pass
20	15:25:33	DC	-055,5	V	pass
21	15:25:34	DC	-055,5	V	pass
22	15:25:35	DC	-055,5	V	pass
23	15:25:35	DC	-055,4	V	pass
24	15:25:36	DC	-055,4	V	pass
25	15:25:36	DC	-055,4	V	pass
26	15:25:37	DC	-055,3	V	pass
27	15:25:38	DC	-055,2	V	pass
28	15:25:38	DC	-055,2	V	pass
29	15:25:39	DC	-055,1	V	pass
30	15:25:39	DC	-055,1	V	pass
31	15:25:40	DC	-055,0	V	pass
32	15:25:41	DC	-055,0	V	pass
33	15:25:41	DC	-054,9	V	pass
34	15:25:42	DC	-054,9	V	pass
35	15:25:42	DC	-054,8	V	pass
36	15:25:43	DC	-054,7	V	pass
37	15:25:43	DC	-054,7	V	pass
38	15:25:44	DC	-054,6	V	pass
39	15:25:45	DC	-054,6	V	pass
40	15:25:45	DC	-054,5	V	pass
41	15:25:46	DC	-054,5	V	pass
42	15:25:47	DC	-054,4	V	pass
43	15:25:47	DC	-054,4	V	pass
44	15:25:48	DC	-054,3	V	pass
45	15:25:48	DC	-054,2	V	pass
46	15:25:49	DC	-054,1	V	pass
47	15:25:50	DC	-054,1	V	pass
48	15:25:50	DC	-054,0	V	pass
49	15:25:51	DC	-054,0	V	pass
50	15:25:51	DC	-053,9	V	pass
51	15:25:52	DC	-053,9	V	pass
52	15:25:53	DC	-053,8	V	pass
53	15:25:53	DC	-053,8	V	pass
54	15:25:54	DC	-053,7	V	pass
55	15:25:54	DC	-053,7	V	pass
56	15:25:55	DC	-053,6	V	pass
57	15:25:56	DC	-053,6	V	pass
58	15:25:56	DC	-053,5	V	pass
59	15:25:57	DC	-053,5	V	pass
60	15:25:57	DC	-053,4	V	pass
61	15:25:58	DC	-053,4	V	pass
62	15:25:59	DC	-053,3	V	pass
63	15:25:59	DC	-053,3	V	pass
64	15:26:00	DC	-053,2	V	pass
65	15:26:00	DC	-053,2	V	pass
66	15:26:01	DC	-053,1	V	pass
67	15:26:02	DC	-053,0	V	pass
68	15:26:02	DC	-053,0	V	pass
69	15:26:03	DC	-052,9	V	pass
70	15:26:03	DC	-052,8	V	pass
71	15:26:04	DC	-052,8	V	pass
72	15:26:05	DC	-052,8	V	pass
73	15:26:05	DC	-052,7	V	pass
74	15:26:06	DC	-052,6	V	pass
75	15:26:06	DC	-052,6	V	pass
76	15:26:07	DC	-052,5	V	pass
77	15:26:08	DC	-052,5	V	pass
78	15:26:08	DC	-052,4	V	pass
79	15:26:09	DC	-052,4	V	pass
80	15:26:09	DC	-052,3	V	pass
81	15:26:10	DC	-052,2	V	pass
82	15:26:11	DC	-052,2	V	pass
83	15:26:11	DC	-052,1	V	pass
84	15:26:12	DC	-052,1	V	pass
85	15:26:12	DC	-052,0	V	pass
86	15:26:13	DC	-051,9	V	pass
87	15:26:14	DC	-051,9	V	pass
88	15:26:14	DC	-051,8	V	pass
89	15:26:15	DC	-051,8	V	pass
90	15:26:15	DC	-051,7	V	pass
91	15:26:16	DC	-051,7	V	pass
92	15:26:17	DC	-051,6	V	pass
93	15:26:17	DC	-051,6	V	pass
94	15:26:18	DC	-051,5	V	pass
95	15:26:18	DC	-051,5	V	pass
96	15:26:19	DC	-051,4	V	pass
97	15:26:20	DC	-051,4	V	pass
98	15:26:20	DC	-051,3	V	pass
99	15:26:21	DC	-051,2	V	pass
100	15:26:21	DC	-051,2	V	pass
101	15:26:22	DC	-051,1	V	pass
102	15:26:22	DC	-051,1	V	pass
103	15:26:23	DC	-051,0	V	pass
104	15:26:24	DC	-051,0	V	pass
105	15:26:24	DC	-050,9	V	pass
106	15:26:25	DC	-050,9	V	pass
107	15:26:25	DC	-050,8	V	pass
108	15:26:26	DC	-050,8	V	pass
109	15:26:27	DC	-050,7	V	pass
110	15:26:27	DC	-050,7	V	pass
111	15:26:28	DC	-050,6	V	pass
112	15:26:28	DC	-050,6	V	pass
113	15:26:29	DC	-050,5	V	pass
114	15:26:30	DC	-050,4	V	pass
115	15:26:30	DC	-050,4	V	pass
116	15:26:31	DC	-050,3	V	pass
117	15:26:31	DC	-050,3	V	pass
118	15:26:32	DC	-050,2	V	pass
119	15:26:32	DC	-050,2	V	pass
120	15:26:33	DC	-050,1	V	pass
121	15:26:34	DC	-050,1	V	pass
122	15:26:34	DC	-050,0	V	pass
123	15:26:35	DC	-050,0	V	pass
124	15:26:35	DC	-049,9	V	pass
125	15:26:36	DC	-049,8	V	pass
126	15:26:37	DC	-049,8	V	pass
127	15:26:37	DC	-049,8	V	pass
128	15:26:38	DC	-049,7	V	pass
129	15:26:38	DC	-049,6	V	pass
130	15:26:39	DC	-049,6	V	pass
131	15:26:39	DC	-049,5	V	pass
132	15:26:40	DC	-049,5	V	pass
133	15:26:41	DC	-049,4	V	pass
134	15:26:41	DC	-049,3	V	pass
135	15:26:42	DC	-049,3	V	pass
