No	Time	DC/AC	Value	Unit	AUTO
1	16:06:25	DC	022,6	uA	pass
2	16:06:26	DC	022,6	uA	pass
3	16:06:27	DC	022,7	uA	pass
4	16:06:27	DC	022,7	uA	pass
5	16:06:28	DC	022,7	uA	pass
6	16:06:28	DC	022,7	uA	pass
7	16:06:29	DC	022,7	uA	pass
8	16:06:29	DC	022,8	uA	pass
9	16:06:30	DC	022,8	uA	pass
10	16:06:31	DC	022,8	uA	pass
11	16:06:31	DC	022,9	uA	pass
12	16:06:32	DC	022,9	uA	pass
13	16:06:32	DC	022,9	uA	pass
14	16:06:33	DC	022,9	uA	pass
15	16:06:33	DC	022,9	uA	pass
16	16:06:34	DC	023,0	uA	pass
17	16:06:35	DC	023,0	uA	pass
18	16:06:35	DC	023,0	uA	pass
19	16:06:36	DC	023,1	uA	pass
20	16:06:36	DC	023,1	uA	pass
21	16:06:37	DC	023,2	uA	pass
22	16:06:38	DC	023,2	uA	pass
23	16:06:38	DC	023,2	uA	pass
24	16:06:39	DC	023,2	uA	pass
25	16:06:39	DC	023,2	uA	pass
26	16:06:40	DC	023,2	uA	pass
27	16:06:40	DC	023,3	uA	pass
28	16:06:41	DC	023,3	uA	pass
29	16:06:42	DC	023,3	uA	pass
30	16:06:42	DC	023,3	uA	pass
31	16:06:43	DC	023,2	uA	pass
32	16:06:43	DC	023,2	uA	pass
33	16:06:44	DC	023,3	uA	pass
34	16:06:45	DC	023,2	uA	pass
35	16:06:45	DC	023,2	uA	pass
36	16:06:46	DC	023,2	uA	pass
37	16:06:46	DC	023,2	uA	pass
38	16:06:47	DC	023,2	uA	pass
39	16:06:47	DC	023,2	uA	pass
40	16:06:48	DC	023,2	uA	pass
41	16:06:49	DC	023,1	uA	pass
42	16:06:49	DC	023,1	uA	pass
43	16:06:50	DC	023,0	uA	pass
44	16:06:50	DC	022,9	uA	pass
45	16:06:51	DC	022,8	uA	pass
46	16:06:52	DC	022,7	uA	pass
47	16:06:52	DC	022,4	uA	pass
48	16:06:53	DC	022,3	uA	pass
49	16:06:53	DC	022,2	uA	pass
50	16:06:54	DC	022,0	uA	pass
51	16:06:54	DC	021,9	uA	pass
52	16:06:55	DC	021,7	uA	pass
53	16:06:56	DC	021,6	uA	pass
54	16:06:56	DC	021,6	uA	pass
55	16:06:57	DC	021,5	uA	pass
56	16:06:57	DC	021,5	uA	pass
57	16:06:58	DC	021,5	uA	pass
58	16:06:58	DC	021,6	uA	pass
59	16:06:59	DC	021,8	uA	pass
60	16:07:00	DC	021,9	uA	pass
61	16:07:00	DC	022,3	uA	pass
62	16:07:01	DC	022,5	uA	pass
63	16:07:01	DC	023,1	uA	pass
64	16:07:02	DC	023,7	uA	pass
65	16:07:03	DC	024,5	uA	pass
66	16:07:03	DC	024,8	uA	pass
67	16:07:04	DC	025,4	uA	pass
68	16:07:04	DC	025,9	uA	pass
69	16:07:05	DC	026,1	uA	pass
70	16:07:05	DC	026,4	uA	pass
71	16:07:06	DC	026,7	uA	pass
72	16:07:07	DC	026,8	uA	pass
73	16:07:07	DC	026,9	uA	pass
74	16:07:08	DC	027,0	uA	pass
75	16:07:08	DC	027,1	uA	pass
76	16:07:09	DC	027,1	uA	pass
77	16:07:10	DC	027,2	uA	pass
78	16:07:10	DC	027,2	uA	pass
79	16:07:11	DC	027,3	uA	pass
80	16:07:11	DC	027,3	uA	pass
81	16:07:12	DC	027,3	uA	pass
82	16:07:12	DC	027,4	uA	pass
83	16:07:13	DC	027,4	uA	pass
84	16:07:14	DC	027,4	uA	pass
85	16:07:14	DC	027,4	uA	pass
86	16:07:15	DC	027,4	uA	pass
87	16:07:15	DC	027,4	uA	pass
88	16:07:16	DC	027,4	uA	pass
89	16:07:17	DC	027,4	uA	pass
90	16:07:17	DC	027,4	uA	pass
91	16:07:18	DC	027,4	uA	pass
92	16:07:18	DC	027,4	uA	pass
93	16:07:19	DC	027,4	uA	pass
94	16:07:19	DC	027,3	uA	pass
95	16:07:20	DC	027,3	uA	pass
96	16:07:20	DC	027,3	uA	pass
97	16:07:21	DC	027,4	uA	pass
98	16:07:22	DC	027,4	uA	pass
99	16:07:22	DC	027,3	uA	pass
100	16:07:23	DC	027,3	uA	pass
101	16:07:24	DC	027,3	uA	pass
102	16:07:24	DC	027,3	uA	pass
103	16:07:25	DC	027,3	uA	pass
104	16:07:25	DC	027,3	uA	pass
105	16:07:26	DC	027,3	uA	pass
106	16:07:26	DC	027,3	uA	pass
107	16:07:27	DC	027,2	uA	pass
108	16:07:28	DC	027,2	uA	pass
109	16:07:28	DC	027,2	uA	pass
110	16:07:29	DC	027,2	uA	pass
111	16:07:29	DC	027,2	uA	pass
112	16:07:30	DC	027,2	uA	pass
113	16:07:31	DC	027,1	uA	pass
114	16:07:31	DC	027,1	uA	pass
115	16:07:32	DC	027,2	uA	pass
116	16:07:32	DC	027,2	uA	pass
117	16:07:33	DC	027,1	uA	pass
118	16:07:33	DC	027,1	uA	pass
119	16:07:34	DC	027,0	uA	pass
120	16:07:35	DC	027,0	uA	pass
121	16:07:35	DC	027,0	uA	pass
122	16:07:36	DC	027,0	uA	pass
123	16:07:36	DC	027,0	uA	pass
124	16:07:37	DC	027,0	uA	pass
125	16:07:37	DC	026,9	uA	pass
126	16:07:38	DC	026,9	uA	pass
127	16:07:39	DC	027,0	uA	pass
128	16:07:39	DC	026,9	uA	pass
129	16:07:40	DC	026,9	uA	pass
130	16:07:40	DC	026,9	uA	pass
131	16:07:41	DC	026,9	uA	pass
132	16:07:42	DC	026,8	uA	pass
133	16:07:42	DC	026,8	uA	pass
134	16:07:43	DC	026,8	uA	pass
135	16:07:43	DC	026,8	uA	pass
136	16:07:44	DC	026,8	uA	pass
137	16:07:44	DC	026,8	uA	pass
138	16:07:45	DC	026,7	uA	pass
139	16:07:46	DC	026,7	uA	pass
140	16:07:46	DC	026,7	uA	pass
141	16:07:47	DC	026,6	uA	pass
142	16:07:47	DC	026,6	uA	pass
143	16:07:48	DC	026,6	uA	pass
144	16:07:48	DC	026,6	uA	pass
145	16:07:49	DC	026,6	uA	pass
146	16:07:50	DC	026,5	uA	pass
147	16:07:50	DC	026,5	uA	pass
148	16:07:51	DC	026,5	uA	pass
149	16:07:52	DC	026,5	uA	pass
150	16:07:52	DC	026,5	uA	pass
151	16:07:53	DC	026,5	uA	pass
152	16:07:53	DC	026,4	uA	pass
153	16:07:54	DC	026,4	uA	pass
154	16:07:54	DC	026,4	uA	pass
155	16:07:55	DC	026,4	uA	pass
156	16:07:56	DC	026,4	uA	pass
157	16:07:56	DC	026,3	uA	pass
158	16:07:57	DC	026,3	uA	pass
159	16:07:57	DC	026,3	uA	pass
160	16:07:58	DC	026,3	uA	pass
161	16:07:59	DC	026,3	uA	pass
162	16:07:59	DC	026,2	uA	pass
163	16:08:00	DC	026,2	uA	pass
164	16:08:00	DC	026,2	uA	pass
165	16:08:01	DC	026,2	uA	pass
166	16:08:01	DC	026,1	uA	pass
167	16:08:02	DC	026,1	uA	pass
168	16:08:03	DC	026,0	uA	pass
169	16:08:03	DC	026,0	uA	pass
170	16:08:04	DC	026,0	uA	pass
171	16:08:04	DC	026,0	uA	pass
172	16:08:05	DC	026,0	uA	pass
173	16:08:06	DC	026,0	uA	pass
174	16:08:06	DC	025,9	uA	pass
175	16:08:07	DC	025,9	uA	pass
176	16:08:07	DC	025,9	uA	pass
177	16:08:08	DC	025,9	uA	pass
178	16:08:08	DC	025,8	uA	pass
179	16:08:09	DC	025,8	uA	pass
180	16:08:10	DC	025,8	uA	pass
181	16:08:10	DC	025,7	uA	pass
182	16:08:11	DC	025,7	uA	pass
183	16:08:11	DC	025,7	uA	pass
184	16:08:12	DC	025,6	uA	pass
185	16:08:12	DC	025,6	uA	pass
186	16:08:13	DC	025,6	uA	pass
187	16:08:14	DC	025,6	uA	pass
188	16:08:14	DC	025,6	uA	pass
189	16:08:15	DC	025,5	uA	pass
190	16:08:15	DC	025,5	uA	pass
191	16:08:16	DC	025,5	uA	pass
192	16:08:17	DC	029,2	uA	pass
193	16:08:17	DC	029,2	uA	pass
194	16:08:18	DC	029,2	uA	pass
195	16:08:18	DC	029,2	uA	pass
196	16:08:19	DC	029,2	uA	pass
197	16:08:19	DC	029,2	uA	pass
198	16:08:20	DC	029,2	uA	pass
199	16:08:21	DC	029,2	uA	pass
200	16:08:21	DC	029,2	uA	pass
201	16:08:22	DC	029,1	uA	pass
202	16:08:22	DC	029,1	uA	pass
203	16:08:23	DC	029,1	uA	pass
204	16:08:23	DC	029,1	uA	pass
205	16:08:24	DC	029,1	uA	pass
206	16:08:25	DC	029,0	uA	pass
207	16:08:25	DC	029,0	uA	pass
208	16:08:26	DC	029,0	uA	pass
209	16:08:26	DC	029,0	uA	pass
210	16:08:27	DC	029,0	uA	pass
211	16:08:28	DC	029,0	uA	pass
212	16:08:28	DC	028,9	uA	pass
213	16:08:29	DC	028,8	uA	pass
214	16:08:29	DC	028,8	uA	pass
215	16:08:30	DC	028,8	uA	pass
216	16:08:30	DC	028,7	uA	pass
217	16:08:31	DC	028,7	uA	pass
218	16:08:32	DC	028,7	uA	pass
219	16:08:32	DC	028,7	uA	pass
220	16:08:33	DC	028,6	uA	pass
221	16:08:33	DC	028,6	uA	pass
222	16:08:34	DC	028,6	uA	pass
223	16:08:35	DC	028,6	uA	pass
224	16:08:35	DC	028,6	uA	pass
225	16:08:36	DC	028,6	uA	pass
226	16:08:36	DC	028,5	uA	pass
227	16:08:37	DC	028,5	uA	pass
228	16:08:37	DC	028,4	uA	pass
229	16:08:38	DC	028,4	uA	pass
230	16:08:39	DC	028,4	uA	pass
231	16:08:39	DC	028,4	uA	pass
232	16:08:40	DC	028,3	uA	pass
233	16:08:40	DC	028,3	uA	pass
234	16:08:41	DC	028,3	uA	pass
235	16:08:42	DC	028,2	uA	pass
236	16:08:42	DC	028,2	uA	pass
237	16:08:43	DC	028,2	uA	pass
238	16:08:43	DC	028,2	uA	pass
239	16:08:44	DC	028,2	uA	pass
240	16:08:44	DC	028,2	uA	pass
241	16:08:45	DC	028,1	uA	pass
242	16:08:46	DC	028,1	uA	pass
243	16:08:46	DC	028,1	uA	pass
244	16:08:47	DC	028,1	uA	pass
245	16:08:47	DC	028,0	uA	pass
246	16:08:48	DC	028,0	uA	pass
247	16:08:49	DC	028,0	uA	pass
248	16:08:49	DC	028,0	uA	pass
249	16:08:50	DC	028,0	uA	pass
250	16:08:50	DC	027,9	uA	pass
251	16:08:51	DC	027,9	uA	pass
252	16:08:51	DC	027,8	uA	pass
253	16:08:52	DC	027,8	uA	pass
254	16:08:53	DC	027,7	uA	pass
255	16:08:53	DC	027,7	uA	pass
256	16:08:54	DC	027,7	uA	pass
257	16:08:54	DC	027,6	uA	pass
258	16:08:55	DC	027,6	uA	pass
259	16:08:56	DC	027,6	uA	pass
260	16:08:56	DC	027,5	uA	pass
261	16:08:57	DC	027,5	uA	pass
262	16:08:57	DC	027,4	uA	pass
263	16:08:58	DC	027,4	uA	pass
264	16:08:58	DC	027,3	uA	pass
265	16:08:59	DC	027,3	uA	pass
266	16:09:00	DC	027,2	uA	pass
267	16:09:00	DC	027,2	uA	pass
268	16:09:01	DC	027,2	uA	pass
269	16:09:01	DC	027,1	uA	pass
270	16:09:02	DC	027,1	uA	pass
271	16:09:03	DC	027,0	uA	pass
272	16:09:03	DC	026,9	uA	pass
273	16:09:04	DC	027,0	uA	pass
274	16:09:04	DC	026,9	uA	pass
275	16:09:05	DC	026,8	uA	pass
276	16:09:05	DC	026,8	uA	pass
277	16:09:06	DC	026,8	uA	pass
278	16:09:07	DC	026,7	uA	pass
279	16:09:07	DC	026,7	uA	pass
280	16:09:08	DC	026,6	uA	pass
281	16:09:08	DC	026,5	uA	pass
282	16:09:09	DC	026,5	uA	pass
283	16:09:10	DC	026,5	uA	pass
284	16:09:10	DC	026,4	uA	pass
285	16:09:11	DC	026,4	uA	pass
286	16:09:11	DC	026,3	uA	pass
287	16:09:12	DC	026,2	uA	pass
288	16:09:12	DC	026,1	uA	pass
289	16:09:13	DC	026,1	uA	pass
290	16:09:14	DC	026,0	uA	pass
291	16:09:14	DC	026,0	uA	pass
292	16:09:15	DC	026,0	uA	pass
293	16:09:15	DC	025,9	uA	pass
294	16:09:16	DC	025,8	uA	pass
295	16:09:17	DC	025,8	uA	pass
296	16:09:17	DC	025,7	uA	pass
297	16:09:18	DC	025,6	uA	pass
298	16:09:18	DC	025,5	uA	pass
299	16:09:19	DC	025,5	uA	pass
300	16:09:19	DC	025,4	uA	pass
301	16:09:20	DC	025,3	uA	pass
302	16:09:21	DC	025,2	uA	pass
303	16:09:21	DC	025,1	uA	pass
304	16:09:22	DC	025,1	uA	pass
305	16:09:22	DC	025,0	uA	pass
306	16:09:23	DC	024,9	uA	pass
307	16:09:24	DC	024,8	uA	pass
308	16:09:24	DC	024,7	uA	pass
309	16:09:25	DC	024,6	uA	pass
310	16:09:25	DC	024,5	uA	pass
311	16:09:26	DC	024,4	uA	pass
312	16:09:26	DC	024,4	uA	pass
313	16:09:27	DC	024,3	uA	pass
314	16:09:28	DC	024,2	uA	pass
315	16:09:28	DC	024,1	uA	pass
316	16:09:29	DC	024,1	uA	pass
317	16:09:29	DC	023,9	uA	pass
318	16:09:30	DC	023,8	uA	pass
319	16:09:31	DC	023,8	uA	pass
