No	Time	DC/AC	Value	Unit	AUTO
1	17:18:15	DC	-065,9	uA	pass
2	17:18:16	DC	-065,9	uA	pass
3	17:18:16	DC	-066,0	uA	pass
4	17:18:17	DC	-066,1	uA	pass
5	17:18:17	DC	-066,2	uA	pass
6	17:18:18	DC	-066,4	uA	pass
7	17:18:18	DC	-066,6	uA	pass
8	17:18:19	DC	-066,6	uA	pass
9	17:18:19	DC	-066,7	uA	pass
10	17:18:20	DC	-066,7	uA	pass
11	17:18:21	DC	-066,7	uA	pass
12	17:18:21	DC	-066,6	uA	pass
13	17:18:22	DC	-066,7	uA	pass
14	17:18:23	DC	-066,8	uA	pass
15	17:18:23	DC	-066,9	uA	pass
16	17:18:24	DC	-066,9	uA	pass
17	17:18:24	DC	-066,8	uA	pass
18	17:18:25	DC	-066,9	uA	pass
19	17:18:25	DC	-066,9	uA	pass
20	17:18:26	DC	-066,8	uA	pass
21	17:18:27	DC	-066,7	uA	pass
22	17:18:27	DC	-066,9	uA	pass
23	17:18:28	DC	-066,9	uA	pass
24	17:18:28	DC	-066,9	uA	pass
25	17:18:29	DC	-067,0	uA	pass
26	17:18:29	DC	-066,9	uA	pass
27	17:18:30	DC	-066,5	uA	pass
28	17:18:31	DC	-066,2	uA	pass
29	17:18:31	DC	-065,6	uA	pass
30	17:18:32	DC	-065,0	uA	pass
31	17:18:32	DC	-064,4	uA	pass
32	17:18:33	DC	-064,4	uA	pass
33	17:18:33	DC	-064,5	uA	pass
34	17:18:34	DC	-064,5	uA	pass
35	17:18:35	DC	-063,9	uA	pass
36	17:18:35	DC	-063,3	uA	pass
37	17:18:36	DC	-062,7	uA	pass
38	17:18:36	DC	-062,4	uA	pass
39	17:18:37	DC	-061,8	uA	pass
40	17:18:38	DC	-061,2	uA	pass
41	17:18:38	DC	-058,7	uA	pass
42	17:18:39	DC	-058,5	uA	pass
43	17:18:39	DC	-058,1	uA	pass
44	17:18:40	DC	-057,8	uA	pass
45	17:18:40	DC	-057,5	uA	pass
46	17:18:41	DC	-057,1	uA	pass
47	17:18:42	DC	-056,8	uA	pass
48	17:18:42	DC	-056,3	uA	pass
49	17:18:43	DC	-056,5	uA	pass
50	17:18:43	DC	-056,5	uA	pass
51	17:18:44	DC	-056,2	uA	pass
52	17:18:45	DC	-055,7	uA	pass
53	17:18:45	DC	-055,4	uA	pass
54	17:18:46	DC	-054,9	uA	pass
55	17:18:46	DC	-054,4	uA	pass
56	17:18:47	DC	-053,9	uA	pass
57	17:18:48	DC	-053,6	uA	pass
58	17:18:48	DC	-051,6	uA	pass
59	17:18:49	DC	-051,5	uA	pass
60	17:18:49	DC	-051,1	uA	pass
61	17:18:50	DC	-050,6	uA	pass
62	17:18:50	DC	-050,2	uA	pass
63	17:18:51	DC	-050,0	uA	pass
64	17:18:52	DC	-049,6	uA	pass
65	17:18:52	DC	-049,2	uA	pass
66	17:18:53	DC	-049,2	uA	pass
67	17:18:53	DC	-049,4	uA	pass
68	17:18:54	DC	-049,2	uA	pass
69	17:18:54	DC	-049,0	uA	pass
70	17:18:55	DC	-048,5	uA	pass
71	17:18:56	DC	-048,0	uA	pass
72	17:18:56	DC	-047,8	uA	pass
73	17:18:57	DC	-047,3	uA	pass
74	17:18:57	DC	-046,8	uA	pass
75	17:18:58	DC	-046,5	uA	pass
76	17:18:59	DC	-045,3	uA	pass
77	17:18:59	DC	-044,3	uA	pass
78	17:19:00	DC	-044,2	uA	pass
79	17:19:00	DC	-043,8	uA	pass
80	17:19:01	DC	-043,3	uA	pass
81	17:19:01	DC	-043,0	uA	pass
82	17:19:02	DC	-042,8	uA	pass
83	17:19:03	DC	-042,8	uA	pass
84	17:19:03	DC	-042,9	uA	pass
85	17:19:04	DC	-043,0	uA	pass
86	17:19:04	DC	-042,5	uA	pass
87	17:19:05	DC	-042,2	uA	pass
88	17:19:06	DC	-041,8	uA	pass
89	17:19:06	DC	-041,4	uA	pass
90	17:19:07	DC	-040,9	uA	pass
91	17:19:07	DC	-040,7	uA	pass
92	17:19:08	DC	-038,6	uA	pass
93	17:19:08	DC	-038,5	uA	pass
94	17:19:09	DC	-038,2	uA	pass
95	17:19:10	DC	-037,9	uA	pass
96	17:19:10	DC	-037,7	uA	pass
97	17:19:11	DC	-037,5	uA	pass
98	17:19:11	DC	-037,2	uA	pass
99	17:19:12	DC	-036,8	uA	pass
100	17:19:13	DC	-036,9	uA	pass
101	17:19:13	DC	-037,2	uA	pass
102	17:19:14	DC	-037,0	uA	pass
103	17:19:14	DC	-036,8	uA	pass
104	17:19:15	DC	-036,4	uA	pass
105	17:19:15	DC	-036,0	uA	pass
106	17:19:16	DC	-035,7	uA	pass
107	17:19:17	DC	-035,5	uA	pass
108	17:19:17	DC	-035,2	uA	pass
109	17:19:18	DC	-033,2	uA	pass
110	17:19:19	DC	-032,9	uA	pass
111	17:19:19	DC	-032,8	uA	pass
112	17:19:20	DC	-032,6	uA	pass
113	17:19:20	DC	-032,3	uA	pass
114	17:19:21	DC	-031,9	uA	pass
115	17:19:21	DC	-031,7	uA	pass
116	17:19:22	DC	-031,4	uA	pass
117	17:19:23	DC	-031,5	uA	pass
118	17:19:23	DC	-031,6	uA	pass
119	17:19:24	DC	-031,8	uA	pass
120	17:19:24	DC	-031,4	uA	pass
121	17:19:25	DC	-031,2	uA	pass
122	17:19:26	DC	-030,8	uA	pass
123	17:19:26	DC	-030,4	uA	pass
124	17:19:27	DC	-030,2	uA	pass
125	17:19:27	DC	-029,8	uA	pass
126	17:19:28	DC	-029,2	uA	pass
127	17:19:28	DC	-028,7	uA	pass
128	17:19:29	DC	-027,6	uA	pass
129	17:19:30	DC	-027,2	uA	pass
130	17:19:30	DC	-027,1	uA	pass
131	17:19:31	DC	-026,7	uA	pass
132	17:19:31	DC	-026,6	uA	pass
133	17:19:32	DC	-026,3	uA	pass
134	17:19:33	DC	-026,0	uA	pass
135	17:19:33	DC	-026,4	uA	pass
136	17:19:34	DC	-026,5	uA	pass
137	17:19:34	DC	-026,5	uA	pass
138	17:19:35	DC	-026,1	uA	pass
139	17:19:35	DC	-025,9	uA	pass
140	17:19:36	DC	-025,6	uA	pass
141	17:19:37	DC	-025,4	uA	pass
142	17:19:37	DC	-025,2	uA	pass
143	17:19:38	DC	-024,8	uA	pass
144	17:19:38	DC	-023,8	uA	pass
145	17:19:39	DC	-023,3	uA	pass
146	17:19:39	DC	-022,7	uA	pass
147	17:19:40	DC	-022,5	uA	pass
148	17:19:41	DC	-022,5	uA	pass
149	17:19:41	DC	-022,1	uA	pass
150	17:19:42	DC	-022,0	uA	pass
151	17:19:42	DC	-021,8	uA	pass
152	17:19:43	DC	-022,2	uA	pass
153	17:19:44	DC	-022,4	uA	pass
154	17:19:44	DC	-022,2	uA	pass
155	17:19:45	DC	-021,9	uA	pass
156	17:19:45	DC	-021,7	uA	pass
157	17:19:46	DC	-021,4	uA	pass
158	17:19:46	DC	-021,2	uA	pass
159	17:19:47	DC	-020,9	uA	pass
160	17:19:48	DC	-020,7	uA	pass
161	17:19:48	DC	-020,2	uA	pass
162	17:19:49	DC	-019,2	uA	pass
163	17:19:49	DC	-018,7	uA	pass
164	17:19:50	DC	-018,5	uA	pass
165	17:19:50	DC	-018,4	uA	pass
166	17:19:51	DC	-018,3	uA	pass
167	17:19:52	DC	-018,0	uA	pass
168	17:19:52	DC	-017,9	uA	pass
169	17:19:53	DC	-018,1	uA	pass
170	17:19:53	DC	-018,3	uA	pass
171	17:19:54	DC	-018,0	uA	pass
172	17:19:55	DC	-017,8	uA	pass
173	17:19:55	DC	-017,5	uA	pass
174	17:19:56	DC	-017,2	uA	pass
175	17:19:56	DC	-017,1	uA	pass
176	17:19:57	DC	-016,8	uA	pass
177	17:19:58	DC	-016,5	uA	pass
178	17:19:58	DC	-015,7	uA	pass
179	17:19:59	DC	-015,2	uA	pass
180	17:19:59	DC	-014,6	uA	pass
181	17:20:00	DC	-014,5	uA	pass
182	17:20:00	DC	-014,3	uA	pass
183	17:20:01	DC	-014,2	uA	pass
184	17:20:02	DC	-013,9	uA	pass
185	17:20:02	DC	-013,8	uA	pass
186	17:20:03	DC	-013,5	uA	pass
187	17:20:03	DC	-013,8	uA	pass
188	17:20:04	DC	-013,9	uA	pass
189	17:20:04	DC	-013,9	uA	pass
190	17:20:05	DC	-013,6	uA	pass
191	17:20:06	DC	-013,4	uA	pass
192	17:20:06	DC	-013,2	uA	pass
193	17:20:07	DC	-012,9	uA	pass
194	17:20:07	DC	-012,8	uA	pass
195	17:20:08	DC	-011,0	uA	pass
196	17:20:09	DC	-011,1	uA	pass
197	17:20:09	DC	-011,0	uA	pass
198	17:20:10	DC	-010,8	uA	pass
199	17:20:10	DC	-010,5	uA	pass
200	17:20:11	DC	-010,3	uA	pass
201	17:20:11	DC	-010,1	uA	pass
202	17:20:12	DC	-009,8	uA	pass
203	17:20:13	DC	-009,7	uA	pass
204	17:20:13	DC	-009,9	uA	pass
205	17:20:14	DC	-010,3	uA	pass
206	17:20:14	DC	-010,4	uA	pass
207	17:20:15	DC	-010,2	uA	pass
208	17:20:16	DC	-009,9	uA	pass
209	17:20:16	DC	-009,7	uA	pass
210	17:20:17	DC	-009,5	uA	pass
211	17:20:17	DC	-009,2	uA	pass
212	17:20:18	DC	-009,1	uA	pass
213	17:20:18	DC	-008,3	uA	pass
214	17:20:19	DC	-007,4	uA	pass
215	17:20:20	DC	-007,3	uA	pass
216	17:20:20	DC	-007,0	uA	pass
217	17:20:21	DC	-006,7	uA	pass
218	17:20:21	DC	-006,6	uA	pass
219	17:20:22	DC	-006,4	uA	pass
220	17:20:23	DC	-006,2	uA	pass
221	17:20:23	DC	-006,4	uA	pass
222	17:20:24	DC	-006,8	uA	pass
223	17:20:24	DC	-006,7	uA	pass
224	17:20:25	DC	-006,6	uA	pass
225	17:20:25	DC	-006,3	uA	pass
226	17:20:26	DC	-006,1	uA	pass
227	17:20:27	DC	-005,8	uA	pass
228	17:20:27	DC	-005,7	uA	pass
229	17:20:28	DC	-005,5	uA	pass
230	17:20:28	DC	-005,1	uA	pass
231	17:20:29	DC	-004,5	uA	pass
232	17:20:30	DC	-003,9	uA	pass
233	17:20:30	DC	-003,5	uA	pass
234	17:20:31	DC	-003,4	uA	pass
235	17:20:31	DC	-003,2	uA	pass
236	17:20:32	DC	-003,0	uA	pass
237	17:20:32	DC	-003,2	uA	pass
238	17:20:33	DC	-003,6	uA	pass
239	17:20:34	DC	-003,6	uA	pass
240	17:20:34	DC	-003,4	uA	pass
241	17:20:35	DC	-003,2	uA	pass
242	17:20:35	DC	-003,0	uA	pass
243	17:20:36	DC	-002,8	uA	pass
244	17:20:37	DC	-002,6	uA	pass
245	17:20:37	DC	-002,4	uA	pass
246	17:20:38	DC	-002,3	uA	pass
247	17:20:38	DC	-001,6	uA	pass
248	17:20:39	DC	-000,8	uA	pass
249	17:20:40	DC	-000,7	uA	pass
250	17:20:40	DC	-000,5	uA	pass
251	17:20:41	DC	-000,3	uA	pass
252	17:20:41	DC	000,1	uA	pass
