No	Time	DC/AC	Value	Unit	AUTO
1	17:18:12	DC	032,0	V	pass
2	17:18:13	DC	032,0	V	pass
3	17:18:13	DC	032,0	V	pass
4	17:18:14	DC	032,1	V	pass
5	17:18:14	DC	032,1	V	pass
6	17:18:15	DC	032,1	V	pass
7	17:18:16	DC	032,1	V	pass
8	17:18:16	DC	032,1	V	pass
9	17:18:17	DC	032,1	V	pass
10	17:18:17	DC	032,1	V	pass
11	17:18:18	DC	032,0	V	pass
12	17:18:19	DC	032,0	V	pass
13	17:18:19	DC	032,0	V	pass
14	17:18:20	DC	032,0	V	pass
15	17:18:20	DC	032,0	V	pass
16	17:18:21	DC	032,0	V	pass
17	17:18:22	DC	032,0	V	pass
18	17:18:22	DC	032,0	V	pass
19	17:18:23	DC	032,0	V	pass
20	17:18:23	DC	032,0	V	pass
21	17:18:24	DC	032,0	V	pass
22	17:18:25	DC	032,0	V	pass
23	17:18:25	DC	032,0	V	pass
24	17:18:26	DC	032,0	V	pass
25	17:18:26	DC	032,0	V	pass
26	17:18:27	DC	032,0	V	pass
27	17:18:27	DC	032,0	V	pass
28	17:18:28	DC	032,0	V	pass
29	17:18:29	DC	032,0	V	pass
30	17:18:29	DC	032,0	V	pass
31	17:18:30	DC	032,0	V	pass
32	17:18:31	DC	032,1	V	pass
33	17:18:31	DC	032,1	V	pass
34	17:18:32	DC	032,2	V	pass
35	17:18:32	DC	032,2	V	pass
36	17:18:33	DC	032,3	V	pass
37	17:18:33	DC	032,3	V	pass
38	17:18:34	DC	032,4	V	pass
39	17:18:35	DC	032,4	V	pass
40	17:18:35	DC	032,5	V	pass
41	17:18:36	DC	032,6	V	pass
42	17:18:36	DC	032,6	V	pass
43	17:18:37	DC	032,6	V	pass
44	17:18:38	DC	032,7	V	pass
45	17:18:38	DC	032,8	V	pass
46	17:18:39	DC	032,8	V	pass
47	17:18:39	DC	032,9	V	pass
48	17:18:40	DC	032,9	V	pass
49	17:18:41	DC	033,0	V	pass
50	17:18:41	DC	033,1	V	pass
51	17:18:42	DC	033,1	V	pass
52	17:18:42	DC	033,2	V	pass
53	17:18:43	DC	033,2	V	pass
54	17:18:44	DC	033,3	V	pass
55	17:18:44	DC	033,3	V	pass
56	17:18:45	DC	033,4	V	pass
57	17:18:46	DC	033,5	V	pass
58	17:18:46	DC	033,5	V	pass
59	17:18:47	DC	033,6	V	pass
60	17:18:47	DC	033,6	V	pass
