No	Time	DC/AC	Value	Unit	AUTO
1	16:19:17	DC	-015,8	uA	pass
2	16:19:18	DC	-015,8	uA	pass
3	16:19:18	DC	-015,8	uA	pass
4	16:19:19	DC	-015,8	uA	pass
5	16:19:19	DC	-015,8	uA	pass
6	16:19:20	DC	-015,8	uA	pass
7	16:19:20	DC	-015,8	uA	pass
8	16:19:21	DC	-015,8	uA	pass
9	16:19:22	DC	-015,8	uA	pass
10	16:19:22	DC	-015,8	uA	pass
11	16:19:23	DC	-015,8	uA	pass
12	16:19:23	DC	-015,8	uA	pass
13	16:19:24	DC	-015,8	uA	pass
14	16:19:24	DC	-015,7	uA	pass
15	16:19:25	DC	-015,7	uA	pass
16	16:19:26	DC	-015,7	uA	pass
17	16:19:26	DC	-015,6	uA	pass
18	16:19:27	DC	-015,6	uA	pass
19	16:19:27	DC	-015,6	uA	pass
20	16:19:28	DC	-015,6	uA	pass
21	16:19:29	DC	-015,6	uA	pass
22	16:19:29	DC	-015,6	uA	pass
23	16:19:30	DC	-015,6	uA	pass
24	16:19:30	DC	-015,6	uA	pass
25	16:19:31	DC	-015,6	uA	pass
26	16:19:31	DC	-015,6	uA	pass
27	16:19:32	DC	-015,6	uA	pass
28	16:19:33	DC	-015,5	uA	pass
29	16:19:33	DC	-015,4	uA	pass
30	16:19:34	DC	-015,4	uA	pass
31	16:19:34	DC	-015,4	uA	pass
32	16:19:35	DC	-015,4	uA	pass
33	16:19:36	DC	-015,4	uA	pass
34	16:19:36	DC	-015,4	uA	pass
35	16:19:37	DC	-015,4	uA	pass
36	16:19:37	DC	-015,3	uA	pass
37	16:19:38	DC	-015,3	uA	pass
38	16:19:38	DC	-015,3	uA	pass
39	16:19:39	DC	-015,3	uA	pass
40	16:19:40	DC	-015,3	uA	pass
41	16:19:40	DC	-015,2	uA	pass
42	16:19:41	DC	-015,2	uA	pass
43	16:19:41	DC	-015,2	uA	pass
44	16:19:42	DC	-015,2	uA	pass
45	16:19:43	DC	-015,2	uA	pass
46	16:19:43	DC	-015,2	uA	pass
47	16:19:44	DC	-015,2	uA	pass
48	16:19:44	DC	-015,2	uA	pass
49	16:19:45	DC	-015,1	uA	pass
50	16:19:45	DC	-015,1	uA	pass
51	16:19:46	DC	-015,1	uA	pass
52	16:19:47	DC	-015,0	uA	pass
53	16:19:47	DC	-015,0	uA	pass
54	16:19:48	DC	-015,0	uA	pass
55	16:19:48	DC	-015,0	uA	pass
56	16:19:49	DC	-015,0	uA	pass
57	16:19:49	DC	-014,9	uA	pass
58	16:19:50	DC	-014,9	uA	pass
59	16:19:51	DC	-014,9	uA	pass
60	16:19:51	DC	-014,9	uA	pass
61	16:19:52	DC	-014,9	uA	pass
62	16:19:52	DC	-014,9	uA	pass
63	16:19:53	DC	-014,8	uA	pass
64	16:19:54	DC	-014,8	uA	pass
65	16:19:54	DC	-014,8	uA	pass
66	16:19:55	DC	-014,8	uA	pass
67	16:19:55	DC	-014,8	uA	pass
68	16:19:56	DC	-014,8	uA	pass
69	16:19:56	DC	-014,7	uA	pass
70	16:19:57	DC	-014,7	uA	pass
71	16:19:58	DC	-014,7	uA	pass
72	16:19:58	DC	-014,7	uA	pass
73	16:19:59	DC	-014,6	uA	pass
74	16:19:59	DC	-014,6	uA	pass
75	16:20:00	DC	-014,6	uA	pass
76	16:20:01	DC	-014,6	uA	pass
77	16:20:01	DC	-014,6	uA	pass
78	16:20:02	DC	-014,5	uA	pass
79	16:20:02	DC	-014,5	uA	pass
80	16:20:03	DC	-014,5	uA	pass
81	16:20:04	DC	-014,5	uA	pass
82	16:20:04	DC	-014,5	uA	pass
83	16:20:05	DC	-014,5	uA	pass
84	16:20:05	DC	-014,5	uA	pass
85	16:20:06	DC	-014,4	uA	pass
86	16:20:06	DC	-014,4	uA	pass
87	16:20:07	DC	-014,4	uA	pass
88	16:20:08	DC	-014,3	uA	pass
89	16:20:08	DC	-014,4	uA	pass
90	16:20:09	DC	-014,4	uA	pass
91	16:20:09	DC	-014,3	uA	pass
92	16:20:10	DC	-014,3	uA	pass
93	16:20:11	DC	-014,2	uA	pass
94	16:20:11	DC	-014,2	uA	pass
95	16:20:12	DC	-014,2	uA	pass
96	16:20:12	DC	-014,2	uA	pass
97	16:20:13	DC	-014,2	uA	pass
98	16:20:13	DC	-014,2	uA	pass
