No	Time	DC/AC	Value	Unit	AUTO
1	16:33:42	DC	-12,44	V	pass
2	16:33:43	DC	-12,44	V	pass
3	16:33:43	DC	-12,44	V	pass
4	16:33:44	DC	-12,44	V	pass
5	16:33:45	DC	-12,44	V	pass
6	16:33:45	DC	-12,44	V	pass
7	16:33:46	DC	-12,44	V	pass
8	16:33:46	DC	-12,44	V	pass
9	16:33:47	DC	-12,44	V	pass
10	16:33:48	DC	-12,44	V	pass
11	16:33:48	DC	-12,44	V	pass
12	16:33:49	DC	-12,44	V	pass
13	16:33:49	DC	-12,44	V	pass
14	16:33:50	DC	-12,44	V	pass
15	16:33:51	DC	-12,44	V	pass
16	16:33:51	DC	-12,44	V	pass
17	16:33:52	DC	-12,44	V	pass
18	16:33:53	DC	-12,44	V	pass
19	16:33:53	DC	-12,44	V	pass
20	16:33:54	DC	-12,44	V	pass
21	16:33:54	DC	-12,44	V	pass
22	16:33:55	DC	-12,44	V	pass
23	16:33:56	DC	-12,44	V	pass
24	16:33:56	DC	-12,43	V	pass
25	16:33:57	DC	-12,39	V	pass
26	16:33:57	DC	-12,33	V	pass
27	16:33:58	DC	-12,30	V	pass
28	16:33:59	DC	-12,23	V	pass
29	16:33:59	DC	-12,17	V	pass
30	16:34:00	DC	-12,14	V	pass
31	16:34:00	DC	-12,07	V	pass
32	16:34:01	DC	-12,00	V	pass
33	16:34:01	DC	-11,97	V	pass
34	16:34:02	DC	-11,91	V	pass
35	16:34:03	DC	-11,84	V	pass
36	16:34:03	DC	-11,79	V	pass
37	16:34:04	DC	-11,74	V	pass
38	16:34:05	DC	-11,71	V	pass
39	16:34:05	DC	-11,65	V	pass
40	16:34:06	DC	-11,62	V	pass
41	16:34:06	DC	-11,55	V	pass
42	16:34:07	DC	-11,51	V	pass
43	16:34:08	DC	-11,44	V	pass
44	16:34:08	DC	-11,38	V	pass
45	16:34:09	DC	-11,35	V	pass
46	16:34:09	DC	-11,28	V	pass
47	16:34:10	DC	-11,21	V	pass
48	16:34:11	DC	-11,18	V	pass
49	16:34:11	DC	-11,11	V	pass
50	16:34:12	DC	-11,04	V	pass
51	16:34:12	DC	-10,97	V	pass
52	16:34:13	DC	-10,93	V	pass
53	16:34:14	DC	-10,87	V	pass
54	16:34:14	DC	-10,83	V	pass
55	16:34:15	DC	-10,77	V	pass
56	16:34:15	DC	-10,69	V	pass
57	16:34:16	DC	-10,62	V	pass
58	16:34:17	DC	-10,59	V	pass
59	16:34:17	DC	-10,52	V	pass
60	16:34:18	DC	-10,49	V	pass
61	16:34:18	DC	-10,44	V	pass
62	16:34:19	DC	-10,37	V	pass
63	16:34:20	DC	-10,33	V	pass
64	16:34:20	DC	-10,25	V	pass
65	16:34:21	DC	-10,18	V	pass
66	16:34:21	DC	-10,12	V	pass
67	16:34:22	DC	-10,09	V	pass
68	16:34:22	DC	-10,02	V	pass
69	16:34:23	DC	-09,98	V	pass
70	16:34:24	DC	-09,91	V	pass
71	16:34:24	DC	-09,85	V	pass
72	16:34:25	DC	-09,82	V	pass
73	16:34:25	DC	-09,75	V	pass
74	16:34:26	DC	-09,72	V	pass
75	16:34:27	DC	-09,65	V	pass
76	16:34:27	DC	-09,58	V	pass
77	16:34:28	DC	-09,55	V	pass
78	16:34:28	DC	-09,49	V	pass
79	16:34:29	DC	-09,45	V	pass
80	16:34:29	DC	-09,39	V	pass
81	16:34:30	DC	-09,32	V	pass
82	16:34:31	DC	-09,26	V	pass
83	16:34:31	DC	-09,23	V	pass
84	16:34:32	DC	-09,17	V	pass
85	16:34:33	DC	-09,10	V	pass
86	16:34:33	DC	-09,07	V	pass
87	16:34:34	DC	-09,00	V	pass
88	16:34:34	DC	-08,93	V	pass
89	16:34:35	DC	-08,90	V	pass
90	16:34:35	DC	-08,83	V	pass
91	16:34:36	DC	-08,77	V	pass
92	16:34:37	DC	-08,74	V	pass
93	16:34:37	DC	-08,67	V	pass
94	16:34:38	DC	-08,64	V	pass
95	16:34:39	DC	-08,57	V	pass
96	16:34:39	DC	-08,50	V	pass
97	16:34:40	DC	-08,46	V	pass
98	16:34:40	DC	-08,39	V	pass
99	16:34:41	DC	-08,33	V	pass
100	16:34:42	DC	-08,29	V	pass
101	16:34:42	DC	-08,22	V	pass
102	16:34:43	DC	-08,19	V	pass
103	16:34:43	DC	-08,11	V	pass
104	16:34:44	DC	-08,04	V	pass
105	16:34:44	DC	-08,01	V	pass
106	16:34:45	DC	-07,95	V	pass
107	16:34:46	DC	-07,92	V	pass
108	16:34:46	DC	-07,85	V	pass
109	16:34:47	DC	-07,77	V	pass
110	16:34:47	DC	-07,71	V	pass
111	16:34:48	DC	-07,68	V	pass
112	16:34:49	DC	-07,61	V	pass
113	16:34:49	DC	-07,55	V	pass
114	16:34:50	DC	-07,48	V	pass
115	16:34:50	DC	-07,44	V	pass
116	16:34:51	DC	-07,38	V	pass
117	16:34:51	DC	-07,32	V	pass
118	16:34:52	DC	-07,29	V	pass
119	16:34:53	DC	-07,23	V	pass
120	16:34:53	DC	-07,19	V	pass
121	16:34:54	DC	-07,12	V	pass
122	16:34:55	DC	-07,06	V	pass
123	16:34:55	DC	-07,02	V	pass
124	16:34:56	DC	-06,95	V	pass
125	16:34:56	DC	-06,89	V	pass
126	16:34:57	DC	-06,86	V	pass
127	16:34:57	DC	-06,80	V	pass
128	16:34:58	DC	-06,74	V	pass
129	16:34:59	DC	-06,71	V	pass
130	16:34:59	DC	-06,66	V	pass
131	16:35:00	DC	-06,59	V	pass
132	16:35:01	DC	-06,53	V	pass
133	16:35:01	DC	-06,46	V	pass
134	16:35:02	DC	-06,43	V	pass
135	16:35:02	DC	-06,36	V	pass
136	16:35:03	DC	-06,33	V	pass
137	16:35:03	DC	-06,27	V	pass
138	16:35:04	DC	-06,20	V	pass
139	16:35:05	DC	-06,13	V	pass
140	16:35:05	DC	-06,10	V	pass
141	16:35:06	DC	-06,03	V	pass
142	16:35:07	DC	-05,96	V	pass
143	16:35:07	DC	-05,93	V	pass
144	16:35:08	DC	-05,87	V	pass
145	16:35:08	DC	-05,81	V	pass
146	16:35:09	DC	-05,78	V	pass
147	16:35:09	DC	-05,71	V	pass
148	16:35:10	DC	-05,64	V	pass
149	16:35:11	DC	-05,60	V	pass
150	16:35:11	DC	-05,54	V	pass
151	16:35:12	DC	-05,48	V	pass
152	16:35:12	DC	-05,44	V	pass
153	16:35:13	DC	-05,38	V	pass
154	16:35:14	DC	-05,31	V	pass
155	16:35:14	DC	-05,25	V	pass
156	16:35:15	DC	-05,18	V	pass
157	16:35:16	DC	-05,15	V	pass
158	16:35:16	DC	-05,08	V	pass
159	16:35:17	DC	-05,02	V	pass
160	16:35:17	DC	-04,95	V	pass
161	16:35:18	DC	-04,92	V	pass
162	16:35:18	DC	-04,86	V	pass
163	16:35:19	DC	-04,79	V	pass
164	16:35:20	DC	-04,72	V	pass
165	16:35:20	DC	-04,69	V	pass
166	16:35:21	DC	-04,63	V	pass
167	16:35:22	DC	-04,57	V	pass
168	16:35:22	DC	-04,51	V	pass
169	16:35:23	DC	-04,48	V	pass
170	16:35:23	DC	-04,42	V	pass
171	16:35:24	DC	-04,36	V	pass
172	16:35:24	DC	-04,30	V	pass
173	16:35:25	DC	-04,27	V	pass
174	16:35:26	DC	-04,21	V	pass
175	16:35:26	DC	-04,15	V	pass
176	16:35:27	DC	-04,11	V	pass
177	16:35:27	DC	-04,04	V	pass
178	16:35:28	DC	-03,98	V	pass
179	16:35:29	DC	-03,94	V	pass
180	16:35:29	DC	-03,88	V	pass
181	16:35:30	DC	-03,82	V	pass
182	16:35:31	DC	-03,77	V	pass
183	16:35:31	DC	-03,74	V	pass
184	16:35:32	DC	-03,67	V	pass
185	16:35:32	DC	-03,61	V	pass
186	16:35:33	DC	-03,55	V	pass
187	16:35:33	DC	-03,51	V	pass
188	16:35:34	DC	-03,45	V	pass
189	16:35:35	DC	-03,38	V	pass
190	16:35:35	DC	-03,32	V	pass
191	16:35:36	DC	-03,28	V	pass
192	16:35:36	DC	-03,22	V	pass
193	16:35:37	DC	-03,15	V	pass
194	16:35:38	DC	-03,12	V	pass
195	16:35:38	DC	-03,06	V	pass
196	16:35:39	DC	-02,99	V	pass
197	16:35:39	DC	-02,93	V	pass
198	16:35:40	DC	-02,90	V	pass
199	16:35:41	DC	-02,83	V	pass
200	16:35:41	DC	-02,76	V	pass
201	16:35:42	DC	-02,73	V	pass
202	16:35:43	DC	-02,66	V	pass
203	16:35:43	DC	-02,59	V	pass
204	16:35:44	DC	-02,55	V	pass
205	16:35:44	DC	-02,49	V	pass
206	16:35:45	DC	-02,42	V	pass
207	16:35:45	DC	-02,39	V	pass
208	16:35:46	DC	-02,32	V	pass
209	16:35:47	DC	-02,25	V	pass
210	16:35:47	DC	-02,19	V	pass
211	16:35:48	DC	-02,14	V	pass
212	16:35:48	DC	-02,10	V	pass
213	16:35:49	DC	-02,04	V	pass
214	16:35:50	DC	-01,98	V	pass
215	16:35:50	DC	-01,93	V	pass
216	16:35:51	DC	-01,89	V	pass
217	16:35:52	DC	-01,83	V	pass
218	16:35:52	DC	-01,77	V	pass
219	16:35:53	DC	-01,71	V	pass
220	16:35:53	DC	-01,64	V	pass
221	16:35:54	DC	-01,61	V	pass
222	16:35:55	DC	-01,55	V	pass
223	16:35:55	DC	-01,49	V	pass
224	16:35:56	DC	-01,45	V	pass
225	16:35:56	DC	-01,39	V	pass
226	16:35:57	DC	-01,36	V	pass
227	16:35:58	DC	-01,30	V	pass
228	16:35:58	DC	-01,24	V	pass
229	16:35:59	DC	-01,17	V	pass
230	16:35:59	DC	-01,14	V	pass
231	16:36:00	DC	-01,07	V	pass
232	16:36:00	DC	-01,00	V	pass
233	16:36:01	DC	-00,97	V	pass
234	16:36:02	DC	-00,91	V	pass
235	16:36:02	DC	-00,85	V	pass
236	16:36:03	DC	-00,81	V	pass
237	16:36:03	DC	-00,74	V	pass
238	16:36:04	DC	-00,68	V	pass
239	16:36:05	DC	-00,62	V	pass
240	16:36:05	DC	-00,59	V	pass
241	16:36:06	DC	-00,52	V	pass
242	16:36:06	DC	-00,46	V	pass
243	16:36:07	DC	-00,43	V	pass
244	16:36:07	DC	-00,36	V	pass
245	16:36:08	DC	-00,29	V	pass
246	16:36:09	DC	-00,26	V	pass
247	16:36:09	DC	-00,20	V	pass
248	16:36:10	DC	-00,14	V	pass
249	16:36:10	DC	-00,08	V	pass
250	16:36:11	DC	00,02	V	pass
251	16:36:12	DC	00,04	V	pass
252	16:36:12	DC	00,07	V	pass
253	16:36:13	DC	00,14	V	pass
254	16:36:13	DC	00,20	V	pass
255	16:36:14	DC	00,23	V	pass
256	16:36:15	DC	00,29	V	pass
257	16:36:15	DC	00,32	V	pass
258	16:36:16	DC	00,39	V	pass
259	16:36:17	DC	00,45	V	pass
260	16:36:17	DC	00,51	V	pass
261	16:36:18	DC	00,57	V	pass
262	16:36:18	DC	00,60	V	pass
263	16:36:19	DC	00,66	V	pass
264	16:36:20	DC	00,72	V	pass
265	16:36:20	DC	00,78	V	pass
266	16:36:21	DC	00,81	V	pass
267	16:36:21	DC	00,88	V	pass
268	16:36:22	DC	00,91	V	pass
269	16:36:22	DC	00,98	V	pass
270	16:36:23	DC	01,04	V	pass
271	16:36:24	DC	01,10	V	pass
272	16:36:24	DC	01,16	V	pass
273	16:36:25	DC	01,20	V	pass
274	16:36:26	DC	01,26	V	pass
275	16:36:26	DC	01,32	V	pass
276	16:36:27	DC	01,36	V	pass
277	16:36:27	DC	01,42	V	pass
278	16:36:28	DC	01,49	V	pass
279	16:36:28	DC	01,53	V	pass
280	16:36:29	DC	01,59	V	pass
281	16:36:30	DC	01,65	V	pass
282	16:36:30	DC	01,72	V	pass
283	16:36:31	DC	01,75	V	pass
284	16:36:31	DC	01,82	V	pass
285	16:36:32	DC	01,88	V	pass
286	16:36:33	DC	01,92	V	pass
287	16:36:33	DC	01,98	V	pass
288	16:36:34	DC	02,04	V	pass
289	16:36:34	DC	02,11	V	pass
290	16:36:35	DC	02,14	V	pass
291	16:36:36	DC	02,21	V	pass
292	16:36:36	DC	02,24	V	pass
293	16:36:37	DC	02,31	V	pass
294	16:36:38	DC	02,39	V	pass
295	16:36:38	DC	02,46	V	pass
296	16:36:39	DC	02,49	V	pass
297	16:36:39	DC	02,56	V	pass
298	16:36:40	DC	02,59	V	pass
299	16:36:41	DC	02,66	V	pass
300	16:36:41	DC	02,73	V	pass
301	16:36:42	DC	02,76	V	pass
302	16:36:42	DC	02,82	V	pass
303	16:36:43	DC	02,88	V	pass
304	16:36:43	DC	02,92	V	pass
305	16:36:44	DC	02,98	V	pass
306	16:36:44	DC	03,01	V	pass
307	16:36:45	DC	03,07	V	pass
308	16:36:46	DC	03,13	V	pass
309	16:36:46	DC	03,19	V	pass
310	16:36:47	DC	03,21	V	pass
311	16:36:47	DC	03,27	V	pass
312	16:36:48	DC	03,34	V	pass
313	16:36:49	DC	03,40	V	pass
314	16:36:49	DC	03,43	V	pass
315	16:36:50	DC	03,49	V	pass
316	16:36:50	DC	03,56	V	pass
317	16:36:51	DC	03,62	V	pass
318	16:36:52	DC	03,68	V	pass
319	16:36:52	DC	03,71	V	pass
320	16:36:53	DC	03,77	V	pass
321	16:36:54	DC	03,83	V	pass
322	16:36:54	DC	03,89	V	pass
323	16:36:55	DC	03,96	V	pass
324	16:36:55	DC	04,00	V	pass
325	16:36:56	DC	04,06	V	pass
326	16:36:57	DC	04,13	V	pass
327	16:36:57	DC	04,17	V	pass
328	16:36:58	DC	04,24	V	pass
329	16:36:58	DC	04,30	V	pass
330	16:36:59	DC	04,36	V	pass
331	16:37:00	DC	04,39	V	pass
332	16:37:00	DC	04,46	V	pass
333	16:37:01	DC	04,52	V	pass
334	16:37:01	DC	04,55	V	pass
335	16:37:02	DC	04,62	V	pass
336	16:37:02	DC	04,68	V	pass
337	16:37:03	DC	04,75	V	pass
338	16:37:04	DC	04,78	V	pass
339	16:37:04	DC	04,85	V	pass
340	16:37:05	DC	04,89	V	pass
341	16:37:06	DC	04,96	V	pass
342	16:37:06	DC	05,02	V	pass
343	16:37:07	DC	05,09	V	pass
344	16:37:07	DC	05,12	V	pass
345	16:37:08	DC	05,18	V	pass
346	16:37:09	DC	05,24	V	pass
347	16:37:09	DC	05,28	V	pass
348	16:37:10	DC	05,34	V	pass
349	16:37:10	DC	05,41	V	pass
350	16:37:11	DC	05,47	V	pass
351	16:37:12	DC	05,51	V	pass
352	16:37:12	DC	05,57	V	pass
353	16:37:13	DC	05,63	V	pass
354	16:37:13	DC	05,66	V	pass
355	16:37:14	DC	05,72	V	pass
356	16:37:15	DC	05,79	V	pass
357	16:37:15	DC	05,85	V	pass
358	16:37:16	DC	05,92	V	pass
359	16:37:16	DC	05,95	V	pass
360	16:37:17	DC	06,01	V	pass
361	16:37:17	DC	06,04	V	pass
362	16:37:18	DC	06,10	V	pass
363	16:37:19	DC	06,15	V	pass
364	16:37:19	DC	06,19	V	pass
365	16:37:20	DC	06,25	V	pass
366	16:37:20	DC	06,31	V	pass
367	16:37:21	DC	06,34	V	pass
368	16:37:22	DC	06,41	V	pass
369	16:37:22	DC	06,48	V	pass
370	16:37:23	DC	06,54	V	pass
371	16:37:23	DC	06,58	V	pass
372	16:37:24	DC	06,65	V	pass
373	16:37:25	DC	06,71	V	pass
374	16:37:25	DC	06,75	V	pass
375	16:37:26	DC	06,81	V	pass
376	16:37:26	DC	06,84	V	pass
377	16:37:27	DC	06,90	V	pass
378	16:37:28	DC	06,97	V	pass
379	16:37:28	DC	07,04	V	pass
380	16:37:29	DC	07,08	V	pass
381	16:37:29	DC	07,15	V	pass
382	16:37:30	DC	07,22	V	pass
383	16:37:31	DC	07,29	V	pass
384	16:37:31	DC	07,32	V	pass
385	16:37:32	DC	07,39	V	pass
386	16:37:32	DC	07,45	V	pass
387	16:37:33	DC	07,49	V	pass
388	16:37:34	DC	07,55	V	pass
389	16:37:34	DC	07,62	V	pass
390	16:37:35	DC	07,65	V	pass
391	16:37:35	DC	07,72	V	pass
392	16:37:36	DC	07,75	V	pass
393	16:37:37	DC	07,81	V	pass
394	16:37:37	DC	07,88	V	pass
395	16:37:38	DC	07,94	V	pass
396	16:37:38	DC	08,00	V	pass
397	16:37:39	DC	08,03	V	pass
398	16:37:40	DC	08,09	V	pass
399	16:37:40	DC	08,15	V	pass
400	16:37:41	DC	08,18	V	pass
401	16:37:41	DC	08,24	V	pass
402	16:37:42	DC	08,31	V	pass
403	16:37:43	DC	08,38	V	pass
404	16:37:43	DC	08,41	V	pass
405	16:37:44	DC	08,48	V	pass
406	16:37:44	DC	08,52	V	pass
407	16:37:45	DC	08,58	V	pass
408	16:37:45	DC	08,61	V	pass
409	16:37:46	DC	08,68	V	pass
410	16:37:47	DC	08,75	V	pass
411	16:37:47	DC	08,78	V	pass
412	16:37:48	DC	08,84	V	pass
413	16:37:48	DC	08,88	V	pass
414	16:37:49	DC	08,95	V	pass
415	16:37:50	DC	09,01	V	pass
416	16:37:50	DC	09,07	V	pass
417	16:37:51	DC	09,14	V	pass
418	16:37:51	DC	09,17	V	pass
419	16:37:52	DC	09,23	V	pass
420	16:37:53	DC	09,30	V	pass
421	16:37:53	DC	09,34	V	pass
422	16:37:54	DC	09,40	V	pass
423	16:37:54	DC	09,46	V	pass
424	16:37:55	DC	09,52	V	pass
425	16:37:56	DC	09,55	V	pass
426	16:37:56	DC	09,63	V	pass
427	16:37:57	DC	09,66	V	pass
428	16:37:57	DC	09,74	V	pass
429	16:37:58	DC	09,81	V	pass
430	16:37:59	DC	09,84	V	pass
431	16:37:59	DC	09,92	V	pass
432	16:38:00	DC	09,95	V	pass
433	16:38:01	DC	10,06	V	pass
434	16:38:01	DC	10,12	V	pass
435	16:38:02	DC	10,15	V	pass
436	16:38:03	DC	10,22	V	pass
437	16:38:03	DC	10,27	V	pass
438	16:38:04	DC	10,30	V	pass
439	16:38:04	DC	10,37	V	pass
440	16:38:05	DC	10,40	V	pass
441	16:38:05	DC	10,47	V	pass
442	16:38:06	DC	10,53	V	pass
443	16:38:07	DC	10,59	V	pass
444	16:38:07	DC	10,62	V	pass
445	16:38:08	DC	10,68	V	pass
446	16:38:08	DC	10,72	V	pass
447	16:38:09	DC	10,79	V	pass
448	16:38:10	DC	10,85	V	pass
449	16:38:10	DC	10,89	V	pass
450	16:38:11	DC	10,95	V	pass
451	16:38:11	DC	10,99	V	pass
452	16:38:12	DC	11,05	V	pass
453	16:38:12	DC	11,12	V	pass
454	16:38:13	DC	11,16	V	pass
455	16:38:14	DC	11,22	V	pass
456	16:38:14	DC	11,30	V	pass
457	16:38:15	DC	11,33	V	pass
458	16:38:15	DC	11,40	V	pass
459	16:38:16	DC	11,44	V	pass
460	16:38:17	DC	11,51	V	pass
461	16:38:17	DC	11,55	V	pass
462	16:38:18	DC	11,61	V	pass
463	16:38:18	DC	11,68	V	pass
464	16:38:19	DC	11,75	V	pass
465	16:38:19	DC	11,78	V	pass
466	16:38:20	DC	11,85	V	pass
467	16:38:21	DC	11,91	V	pass
468	16:38:21	DC	11,95	V	pass
469	16:38:22	DC	12,02	V	pass
