No	Time	DC/AC	Value	Unit	AUTO
1	16:33:45	DC	028,4	uA	pass
2	16:33:45	DC	028,4	uA	pass
3	16:33:46	DC	028,4	uA	pass
4	16:33:46	DC	028,4	uA	pass
5	16:33:47	DC	028,4	uA	pass
6	16:33:47	DC	028,4	uA	pass
7	16:33:48	DC	028,4	uA	pass
8	16:33:49	DC	028,4	uA	pass
9	16:33:49	DC	028,4	uA	pass
10	16:33:50	DC	028,4	uA	pass
11	16:33:50	DC	028,4	uA	pass
12	16:33:51	DC	028,4	uA	pass
13	16:33:52	DC	028,4	uA	pass
14	16:33:52	DC	028,4	uA	pass
15	16:33:53	DC	028,4	uA	pass
16	16:33:53	DC	028,4	uA	pass
17	16:33:54	DC	028,4	uA	pass
18	16:33:55	DC	028,4	uA	pass
19	16:33:55	DC	028,4	uA	pass
20	16:33:56	DC	028,4	uA	pass
21	16:33:56	DC	028,4	uA	pass
22	16:33:57	DC	028,3	uA	pass
23	16:33:57	DC	028,3	uA	pass
24	16:33:58	DC	028,3	uA	pass
25	16:33:59	DC	028,3	uA	pass
26	16:33:59	DC	028,3	uA	pass
27	16:34:00	DC	028,2	uA	pass
28	16:34:00	DC	028,2	uA	pass
29	16:34:01	DC	028,2	uA	pass
30	16:34:01	DC	028,1	uA	pass
31	16:34:02	DC	028,1	uA	pass
32	16:34:03	DC	028,1	uA	pass
33	16:34:03	DC	028,1	uA	pass
34	16:34:04	DC	028,0	uA	pass
35	16:34:04	DC	027,9	uA	pass
36	16:34:05	DC	028,0	uA	pass
37	16:34:06	DC	028,0	uA	pass
38	16:34:06	DC	027,9	uA	pass
39	16:34:07	DC	027,8	uA	pass
40	16:34:07	DC	027,8	uA	pass
41	16:34:08	DC	027,8	uA	pass
42	16:34:08	DC	027,8	uA	pass
43	16:34:09	DC	027,8	uA	pass
44	16:34:10	DC	027,7	uA	pass
45	16:34:10	DC	027,7	uA	pass
46	16:34:11	DC	027,7	uA	pass
47	16:34:11	DC	027,7	uA	pass
48	16:34:12	DC	027,6	uA	pass
49	16:34:12	DC	027,6	uA	pass
50	16:34:13	DC	027,6	uA	pass
51	16:34:14	DC	027,5	uA	pass
