No	Time	DC/AC	Value	Unit	AUTO
1	14:45:30	DC	-054,4	V	pass
2	14:45:31	DC	-054,4	V	pass
3	14:45:31	DC	-054,3	V	pass
4	14:45:32	DC	-054,3	V	pass
5	14:45:33	DC	-054,3	V	pass
6	14:45:33	DC	-054,3	V	pass
7	14:45:34	DC	-054,4	V	pass
8	14:45:34	DC	-054,4	V	pass
9	14:45:35	DC	-054,4	V	pass
10	14:45:36	DC	-054,3	V	pass
11	14:45:36	DC	-054,3	V	pass
12	14:45:37	DC	-054,2	V	pass
13	14:45:37	DC	-054,2	V	pass
14	14:45:38	DC	-054,1	V	pass
15	14:45:39	DC	-054,0	V	pass
16	14:45:39	DC	-054,0	V	pass
17	14:45:40	DC	-054,0	V	pass
18	14:45:41	DC	-053,9	V	pass
19	14:45:41	DC	-053,8	V	pass
20	14:45:42	DC	-053,8	V	pass
21	14:45:42	DC	-053,7	V	pass
22	14:45:43	DC	-053,7	V	pass
23	14:45:43	DC	-053,6	V	pass
24	14:45:44	DC	-053,6	V	pass
25	14:45:45	DC	-053,5	V	pass
26	14:45:45	DC	-053,5	V	pass
27	14:45:46	DC	-053,4	V	pass
28	14:45:47	DC	-053,3	V	pass
29	14:45:47	DC	-053,3	V	pass
30	14:45:48	DC	-053,3	V	pass
31	14:45:48	DC	-053,2	V	pass
32	14:45:49	DC	-053,1	V	pass
33	14:45:49	DC	-053,1	V	pass
34	14:45:50	DC	-053,0	V	pass
35	14:45:51	DC	-053,0	V	pass
36	14:45:51	DC	-052,9	V	pass
37	14:45:52	DC	-052,8	V	pass
38	14:45:52	DC	-052,8	V	pass
39	14:45:53	DC	-052,7	V	pass
40	14:45:54	DC	-052,7	V	pass
41	14:45:54	DC	-052,6	V	pass
42	14:45:55	DC	-052,6	V	pass
43	14:45:55	DC	-052,5	V	pass
44	14:45:56	DC	-052,5	V	pass
45	14:45:57	DC	-052,4	V	pass
46	14:45:57	DC	-052,4	V	pass
47	14:45:58	DC	-052,3	V	pass
48	14:45:58	DC	-052,3	V	pass
49	14:45:59	DC	-052,2	V	pass
50	14:46:00	DC	-052,1	V	pass
51	14:46:00	DC	-052,1	V	pass
52	14:46:01	DC	-052,0	V	pass
53	14:46:01	DC	-052,0	V	pass
54	14:46:02	DC	-051,9	V	pass
55	14:46:02	DC	-051,9	V	pass
56	14:46:03	DC	-051,8	V	pass
57	14:46:04	DC	-051,7	V	pass
58	14:46:04	DC	-051,7	V	pass
59	14:46:05	DC	-051,6	V	pass
60	14:46:05	DC	-051,6	V	pass
61	14:46:06	DC	-051,5	V	pass
62	14:46:07	DC	-051,5	V	pass
63	14:46:07	DC	-051,4	V	pass
64	14:46:08	DC	-051,4	V	pass
65	14:46:08	DC	-051,3	V	pass
66	14:46:09	DC	-051,3	V	pass
67	14:46:09	DC	-051,2	V	pass
68	14:46:10	DC	-051,2	V	pass
69	14:46:11	DC	-051,1	V	pass
70	14:46:11	DC	-051,0	V	pass
71	14:46:12	DC	-051,0	V	pass
72	14:46:13	DC	-050,9	V	pass
73	14:46:13	DC	-050,9	V	pass
74	14:46:14	DC	-050,8	V	pass
75	14:46:14	DC	-050,8	V	pass
76	14:46:15	DC	-050,7	V	pass
77	14:46:16	DC	-050,6	V	pass
78	14:46:16	DC	-050,6	V	pass
79	14:46:17	DC	-050,5	V	pass
80	14:46:18	DC	-050,4	V	pass
81	14:46:18	DC	-050,4	V	pass
82	14:46:19	DC	-050,3	V	pass
83	14:46:19	DC	-050,3	V	pass
84	14:46:20	DC	-050,2	V	pass
85	14:46:21	DC	-050,2	V	pass
86	14:46:21	DC	-050,1	V	pass
87	14:46:22	DC	-050,1	V	pass
88	14:46:22	DC	-050,0	V	pass
89	14:46:23	DC	-050,0	V	pass
90	14:46:23	DC	-049,9	V	pass
91	14:46:24	DC	-049,9	V	pass
92	14:46:24	DC	-049,8	V	pass
93	14:46:25	DC	-049,8	V	pass
94	14:46:26	DC	-049,7	V	pass
95	14:46:26	DC	-049,7	V	pass
96	14:46:27	DC	-049,6	V	pass
97	14:46:27	DC	-049,6	V	pass
98	14:46:28	DC	-049,5	V	pass
99	14:46:29	DC	-049,4	V	pass
100	14:46:29	DC	-049,4	V	pass
101	14:46:30	DC	-049,3	V	pass
102	14:46:30	DC	-049,3	V	pass
103	14:46:31	DC	-049,2	V	pass
104	14:46:32	DC	-049,1	V	pass
105	14:46:32	DC	-049,1	V	pass
106	14:46:33	DC	-049,0	V	pass
107	14:46:33	DC	-049,0	V	pass
108	14:46:34	DC	-048,9	V	pass
109	14:46:35	DC	-048,9	V	pass
110	14:46:35	DC	-048,8	V	pass
111	14:46:36	DC	-048,8	V	pass
112	14:46:36	DC	-048,7	V	pass
113	14:46:37	DC	-048,7	V	pass
114	14:46:37	DC	-048,6	V	pass
115	14:46:38	DC	-048,6	V	pass
116	14:46:39	DC	-048,5	V	pass
117	14:46:39	DC	-048,5	V	pass
118	14:46:40	DC	-048,4	V	pass
119	14:46:40	DC	-048,3	V	pass
120	14:46:41	DC	-048,3	V	pass
121	14:46:42	DC	-048,2	V	pass
122	14:46:42	DC	-048,2	V	pass
123	14:46:43	DC	-048,1	V	pass
124	14:46:44	DC	-048,1	V	pass
125	14:46:44	DC	-048,0	V	pass
126	14:46:45	DC	-048,0	V	pass
127	14:46:45	DC	-047,9	V	pass
128	14:46:46	DC	-047,9	V	pass
129	14:46:46	DC	-047,8	V	pass
130	14:46:47	DC	-047,7	V	pass
131	14:46:48	DC	-047,7	V	pass
132	14:46:48	DC	-047,6	V	pass
133	14:46:49	DC	-047,6	V	pass
134	14:46:49	DC	-047,5	V	pass
135	14:46:50	DC	-047,5	V	pass
136	14:46:51	DC	-047,4	V	pass
137	14:46:51	DC	-047,4	V	pass
138	14:46:52	DC	-047,3	V	pass
139	14:46:52	DC	-047,2	V	pass
140	14:46:53	DC	-047,2	V	pass
141	14:46:54	DC	-047,1	V	pass
142	14:46:54	DC	-047,1	V	pass
143	14:46:55	DC	-047,0	V	pass
144	14:46:55	DC	-047,0	V	pass
145	14:46:56	DC	-046,9	V	pass
146	14:46:57	DC	-046,8	V	pass
147	14:46:57	DC	-046,8	V	pass
148	14:46:58	DC	-046,7	V	pass
149	14:46:58	DC	-046,7	V	pass
150	14:46:59	DC	-046,6	V	pass
151	14:47:00	DC	-046,6	V	pass
152	14:47:00	DC	-046,5	V	pass
153	14:47:01	DC	-046,5	V	pass
154	14:47:01	DC	-046,4	V	pass
155	14:47:02	DC	-046,3	V	pass
156	14:47:03	DC	-046,3	V	pass
157	14:47:03	DC	-046,3	V	pass
158	14:47:04	DC	-046,2	V	pass
159	14:47:05	DC	-046,2	V	pass
160	14:47:05	DC	-046,1	V	pass
161	14:47:06	DC	-046,0	V	pass
162	14:47:06	DC	-046,0	V	pass
163	14:47:07	DC	-045,9	V	pass
164	14:47:08	DC	-045,9	V	pass
165	14:47:08	DC	-045,8	V	pass
166	14:47:09	DC	-045,7	V	pass
167	14:47:09	DC	-045,7	V	pass
168	14:47:10	DC	-045,6	V	pass
169	14:47:11	DC	-045,6	V	pass
170	14:47:11	DC	-045,5	V	pass
171	14:47:12	DC	-045,5	V	pass
172	14:47:12	DC	-045,4	V	pass
173	14:47:13	DC	-045,3	V	pass
174	14:47:14	DC	-045,3	V	pass
175	14:47:14	DC	-045,3	V	pass
176	14:47:15	DC	-045,2	V	pass
177	14:47:15	DC	-045,1	V	pass
178	14:47:16	DC	-045,1	V	pass
179	14:47:17	DC	-045,0	V	pass
180	14:47:17	DC	-045,0	V	pass
181	14:47:18	DC	-044,9	V	pass
182	14:47:18	DC	-044,9	V	pass
183	14:47:19	DC	-044,8	V	pass
184	14:47:19	DC	-044,8	V	pass
185	14:47:20	DC	-044,7	V	pass
186	14:47:21	DC	-044,7	V	pass
187	14:47:21	DC	-044,6	V	pass
188	14:47:22	DC	-044,5	V	pass
189	14:47:23	DC	-044,5	V	pass
190	14:47:23	DC	-044,4	V	pass
191	14:47:24	DC	-044,3	V	pass
192	14:47:24	DC	-044,3	V	pass
193	14:47:25	DC	-044,2	V	pass
194	14:47:26	DC	-044,2	V	pass
195	14:47:26	DC	-044,1	V	pass
196	14:47:27	DC	-044,1	V	pass
197	14:47:27	DC	-044,0	V	pass
198	14:47:28	DC	-044,0	V	pass
199	14:47:29	DC	-043,9	V	pass
200	14:47:29	DC	-043,8	V	pass
201	14:47:30	DC	-043,8	V	pass
202	14:47:30	DC	-043,8	V	pass
203	14:47:31	DC	-043,7	V	pass
204	14:47:32	DC	-043,6	V	pass
205	14:47:32	DC	-043,6	V	pass
206	14:47:33	DC	-043,6	V	pass
207	14:47:33	DC	-043,5	V	pass
208	14:47:34	DC	-043,4	V	pass
209	14:47:34	DC	-043,4	V	pass
