No	Time	DC/AC	Value	Unit	AUTO
1	14:45:28	DC	027,1	uA	pass
2	14:45:28	DC	027,1	uA	pass
3	14:45:29	DC	027,1	uA	pass
4	14:45:30	DC	027,2	uA	pass
5	14:45:30	DC	027,1	uA	pass
6	14:45:31	DC	027,1	uA	pass
7	14:45:31	DC	027,2	uA	pass
8	14:45:32	DC	027,2	uA	pass
9	14:45:33	DC	027,1	uA	pass
10	14:45:33	DC	027,1	uA	pass
11	14:45:34	DC	027,1	uA	pass
12	14:45:34	DC	027,1	uA	pass
13	14:45:35	DC	027,1	uA	pass
14	14:45:35	DC	027,2	uA	pass
15	14:45:36	DC	027,1	uA	pass
16	14:45:37	DC	027,1	uA	pass
17	14:45:37	DC	027,0	uA	pass
18	14:45:38	DC	027,0	uA	pass
19	14:45:38	DC	027,0	uA	pass
20	14:45:39	DC	027,0	uA	pass
21	14:45:40	DC	026,9	uA	pass
22	14:45:40	DC	026,9	uA	pass
23	14:45:41	DC	026,9	uA	pass
24	14:45:41	DC	026,8	uA	pass
25	14:45:42	DC	026,8	uA	pass
26	14:45:42	DC	026,8	uA	pass
27	14:45:43	DC	026,8	uA	pass
28	14:45:44	DC	026,8	uA	pass
29	14:45:44	DC	026,7	uA	pass
30	14:45:45	DC	026,6	uA	pass
31	14:45:45	DC	026,6	uA	pass
32	14:45:46	DC	026,6	uA	pass
33	14:45:47	DC	026,5	uA	pass
34	14:45:47	DC	026,5	uA	pass
35	14:45:48	DC	026,5	uA	pass
36	14:45:48	DC	026,4	uA	pass
37	14:45:49	DC	026,4	uA	pass
38	14:45:49	DC	026,4	uA	pass
39	14:45:50	DC	026,4	uA	pass
40	14:45:51	DC	026,3	uA	pass
41	14:45:51	DC	026,3	uA	pass
42	14:45:52	DC	026,3	uA	pass
43	14:45:52	DC	026,3	uA	pass
44	14:45:53	DC	026,3	uA	pass
45	14:45:53	DC	026,2	uA	pass
46	14:45:54	DC	026,2	uA	pass
47	14:45:55	DC	026,1	uA	pass
48	14:45:55	DC	026,1	uA	pass
49	14:45:56	DC	026,0	uA	pass
50	14:45:56	DC	026,0	uA	pass
51	14:45:57	DC	026,0	uA	pass
52	14:45:57	DC	026,0	uA	pass
53	14:45:58	DC	025,9	uA	pass
54	14:45:59	DC	025,9	uA	pass
55	14:45:59	DC	025,9	uA	pass
56	14:46:00	DC	025,9	uA	pass
57	14:46:00	DC	025,8	uA	pass
58	14:46:01	DC	025,8	uA	pass
59	14:46:02	DC	025,7	uA	pass
60	14:46:02	DC	025,7	uA	pass
61	14:46:03	DC	025,6	uA	pass
62	14:46:03	DC	025,6	uA	pass
63	14:46:04	DC	025,6	uA	pass
64	14:46:04	DC	025,5	uA	pass
65	14:46:05	DC	025,5	uA	pass
66	14:46:06	DC	025,5	uA	pass
67	14:46:06	DC	025,4	uA	pass
68	14:46:07	DC	025,4	uA	pass
69	14:46:07	DC	025,4	uA	pass
70	14:46:08	DC	025,4	uA	pass
71	14:46:09	DC	025,4	uA	pass
72	14:46:09	DC	025,3	uA	pass
73	14:46:10	DC	025,2	uA	pass
74	14:46:10	DC	025,2	uA	pass
75	14:46:11	DC	025,1	uA	pass
76	14:46:12	DC	025,1	uA	pass
77	14:46:12	DC	025,1	uA	pass
78	14:46:13	DC	025,0	uA	pass
79	14:46:13	DC	025,0	uA	pass
80	14:46:14	DC	024,9	uA	pass
81	14:46:14	DC	024,9	uA	pass
82	14:46:15	DC	024,9	uA	pass
83	14:46:16	DC	024,8	uA	pass
84	14:46:16	DC	024,8	uA	pass
85	14:46:17	DC	024,7	uA	pass
86	14:46:17	DC	024,7	uA	pass
87	14:46:18	DC	024,7	uA	pass
88	14:46:18	DC	024,6	uA	pass
89	14:46:19	DC	024,6	uA	pass
90	14:46:20	DC	024,6	uA	pass
91	14:46:20	DC	024,5	uA	pass
92	14:46:21	DC	024,4	uA	pass
93	14:46:21	DC	024,4	uA	pass
94	14:46:22	DC	024,4	uA	pass
95	14:46:23	DC	024,3	uA	pass
96	14:46:23	DC	024,3	uA	pass
97	14:46:24	DC	024,3	uA	pass
98	14:46:24	DC	024,2	uA	pass
99	14:46:25	DC	024,2	uA	pass
100	14:46:25	DC	024,2	uA	pass
101	14:46:26	DC	024,1	uA	pass
102	14:46:27	DC	024,1	uA	pass
103	14:46:27	DC	024,1	uA	pass
104	14:46:28	DC	024,0	uA	pass
105	14:46:28	DC	024,0	uA	pass
106	14:46:29	DC	023,9	uA	pass
107	14:46:30	DC	023,9	uA	pass
108	14:46:30	DC	023,9	uA	pass
109	14:46:31	DC	023,8	uA	pass
110	14:46:31	DC	023,8	uA	pass
111	14:46:32	DC	023,7	uA	pass
112	14:46:32	DC	023,7	uA	pass
113	14:46:33	DC	023,7	uA	pass
114	14:46:34	DC	023,7	uA	pass
115	14:46:34	DC	023,6	uA	pass
116	14:46:35	DC	023,4	uA	pass
117	14:46:35	DC	023,4	uA	pass
118	14:46:36	DC	023,4	uA	pass
119	14:46:37	DC	023,3	uA	pass
120	14:46:37	DC	023,3	uA	pass
121	14:46:38	DC	023,2	uA	pass
122	14:46:38	DC	023,2	uA	pass
123	14:46:39	DC	023,1	uA	pass
124	14:46:40	DC	023,1	uA	pass
125	14:46:40	DC	023,0	uA	pass
126	14:46:41	DC	023,0	uA	pass
127	14:46:41	DC	022,9	uA	pass
128	14:46:42	DC	022,8	uA	pass
