No	Time	DC/AC	Value	Unit	AUTO
1	15:13:03	DC	016,3	uA	pass
2	15:13:04	DC	016,3	uA	pass
3	15:13:04	DC	016,3	uA	pass
4	15:13:05	DC	016,3	uA	pass
5	15:13:05	DC	016,3	uA	pass
6	15:13:06	DC	016,3	uA	pass
7	15:13:07	DC	016,3	uA	pass
8	15:13:07	DC	016,3	uA	pass
9	15:13:08	DC	016,2	uA	pass
10	15:13:08	DC	016,2	uA	pass
11	15:13:09	DC	016,2	uA	pass
12	15:13:10	DC	016,3	uA	pass
13	15:13:10	DC	016,3	uA	pass
14	15:13:11	DC	016,3	uA	pass
15	15:13:11	DC	016,2	uA	pass
16	15:13:12	DC	016,2	uA	pass
17	15:13:13	DC	016,2	uA	pass
18	15:13:13	DC	016,2	uA	pass
19	15:13:14	DC	016,2	uA	pass
20	15:13:14	DC	016,2	uA	pass
21	15:13:15	DC	016,2	uA	pass
22	15:13:15	DC	016,1	uA	pass
23	15:13:16	DC	016,1	uA	pass
24	15:13:17	DC	016,1	uA	pass
25	15:13:17	DC	016,1	uA	pass
26	15:13:18	DC	016,1	uA	pass
27	15:13:18	DC	016,1	uA	pass
28	15:13:19	DC	016,0	uA	pass
29	15:13:19	DC	016,0	uA	pass
30	15:13:20	DC	016,0	uA	pass
31	15:13:20	DC	016,0	uA	pass
32	15:13:21	DC	016,0	uA	pass
33	15:13:22	DC	015,9	uA	pass
34	15:13:22	DC	015,9	uA	pass
35	15:13:23	DC	015,9	uA	pass
36	15:13:23	DC	015,8	uA	pass
37	15:13:24	DC	015,8	uA	pass
38	15:13:25	DC	015,8	uA	pass
39	15:13:25	DC	015,8	uA	pass
40	15:13:26	DC	015,8	uA	pass
41	15:13:26	DC	015,8	uA	pass
42	15:13:27	DC	015,7	uA	pass
43	15:13:27	DC	015,7	uA	pass
44	15:13:28	DC	015,7	uA	pass
45	15:13:29	DC	015,7	uA	pass
46	15:13:29	DC	015,7	uA	pass
