# Version 1.00
#
freq[Hz] db:Trc1_S21 ang:Trc1_S21 
1.500000000000000E+009 -5.940913898677091E+001 4.462770289415750E+001 
1.500375000000000E+009 -5.956745579624995E+001 4.289717646530617E+001 
1.500750000000000E+009 -5.932871736490717E+001 4.242339438784825E+001 
1.501125000000000E+009 -5.953509891019543E+001 4.226781173496021E+001 
1.501500000000000E+009 -5.953284053647803E+001 4.304307140653165E+001 
1.501875000000000E+009 -5.923276892154320E+001 4.227674951850027E+001 
1.502250000000000E+009 -5.895208888501529E+001 4.133005184264532E+001 
1.502625000000000E+009 -5.907034535468434E+001 3.965342527917156E+001 
1.503000000000000E+009 -5.899179233455516E+001 3.938951464264297E+001 
1.503375000000000E+009 -5.899377647835525E+001 4.046361186868257E+001 
1.503750000000000E+009 -5.893642254949551E+001 3.919167332522957E+001 
1.504125000000000E+009 -5.870703541101376E+001 3.909209782950682E+001 
1.504500000000000E+009 -5.842115698303832E+001 3.862619311786805E+001 
1.504875000000000E+009 -5.858893133537954E+001 3.846957493639926E+001 
1.505250000000000E+009 -5.865444751048959E+001 3.746221599824228E+001 
1.505625000000000E+009 -5.848231284949553E+001 3.759500886762902E+001 
1.506000000000000E+009 -5.897108643001612E+001 3.685398505681847E+001 
1.506375000000000E+009 -5.843061005789706E+001 3.655959713922481E+001 
1.506750000000000E+009 -5.846474405905020E+001 3.649372434823809E+001 
1.507125000000000E+009 -5.825319551292988E+001 3.701073298410039E+001 
1.507500000000000E+009 -5.810942653639715E+001 3.531164236395236E+001 
1.507875000000000E+009 -5.837872991515508E+001 3.568545098299170E+001 
1.508250000000000E+009 -5.819465626094243E+001 3.580316841338237E+001 
1.508625000000000E+009 -5.788178529520624E+001 3.253048955885576E+001 
1.509000000000000E+009 -5.777658602373419E+001 3.440600506143208E+001 
1.509375000000000E+009 -5.794520832796236E+001 3.339885725247147E+001 
1.509750000000000E+009 -5.758154584065088E+001 3.409246040197908E+001 
1.510125000000000E+009 -5.786988270375892E+001 3.407636721376580E+001 
1.510500000000000E+009 -5.772745003802128E+001 3.241089715981744E+001 
1.510875000000000E+009 -5.758363111660087E+001 3.230792304598083E+001 
