# Version 1.00
#
freq[Hz] db:Trc1_S21 ang:Trc1_S21 
2.235000000000000E+009 -3.687941815107469E-001 4.964337576898724E+001 
2.235007500000000E+009 -3.767578019899425E-001 4.961477330680313E+001 
2.235015000000000E+009 -3.760925704006965E-001 4.959402445645448E+001 
2.235022500000000E+009 -3.766195074879667E-001 4.957194241789527E+001 
2.235030000000000E+009 -3.789225884603869E-001 4.956032141079463E+001 
2.235037500000000E+009 -3.743329784346247E-001 4.957276160550953E+001 
2.235045000000000E+009 -3.776155908559467E-001 4.954514688023549E+001 
2.235052500000000E+009 -3.788907037733433E-001 4.952182953991841E+001 
2.235060000000000E+009 -3.766946828616641E-001 4.954621538351832E+001 
2.235067500000000E+009 -3.785790907273139E-001 4.952825907702195E+001 
2.235075000000000E+009 -3.780177082336278E-001 4.953335289251564E+001 
2.235082500000000E+009 -3.823315745806685E-001 4.951329288136257E+001 
2.235090000000000E+009 -3.767237374491781E-001 4.950532865201567E+001 
2.235097500000000E+009 -3.779538778575391E-001 4.949486693236180E+001 
2.235105000000000E+009 -3.775886159317074E-001 4.946726425551083E+001 
2.235112500000000E+009 -3.782560528652185E-001 4.944320748031907E+001 
2.235120000000000E+009 -3.768026526558366E-001 4.945563460481941E+001 
2.235127500000000E+009 -3.770441859267235E-001 4.945700837826833E+001 
2.235135000000000E+009 -3.768665583045797E-001 4.942540941306903E+001 
2.235142500000000E+009 -3.778970531600389E-001 4.940803702217009E+001 
2.235150000000000E+009 -3.782694647664919E-001 4.941962349825840E+001 
2.235157500000000E+009 -3.773110490158712E-001 4.942269576600653E+001 
2.235165000000000E+009 -3.787835130485980E-001 4.939266783836057E+001 
2.235172500000000E+009 -3.792687715547039E-001 4.937408036915696E+001 
2.235180000000000E+009 -3.775044708048286E-001 4.938290232271618E+001 
2.235187500000000E+009 -3.795217827747698E-001 4.938716701788125E+001 
2.235195000000000E+009 -3.782325268701437E-001 4.938285711149791E+001 
2.235202500000000E+009 -3.781472557760628E-001 4.936057036041339E+001 
2.235210000000000E+009 -3.773797827031818E-001 4.934818102981216E+001 
2.235217500000000E+009 -3.778855816836098E-001 4.932157487180961E+001 
