# Version 1.00
#
freq[Hz] db:Trc1_S21 ang:Trc1_S21 
2.235000000000000E+009 -3.682141662459374E-001 4.988001947289847E+001 
2.235007500000000E+009 -3.705527441711514E-001 4.991605342520677E+001 
2.235015000000000E+009 -3.769230367194069E-001 4.983806408929416E+001 
2.235022500000000E+009 -3.731988195953179E-001 4.981977134225256E+001 
2.235030000000000E+009 -3.732052969865822E-001 4.981130048810510E+001 
2.235037500000000E+009 -3.746511169089810E-001 4.980811778744108E+001 
2.235045000000000E+009 -3.731167384564059E-001 4.980141387216680E+001 
2.235052500000000E+009 -3.760912741016785E-001 4.981194186189732E+001 
2.235060000000000E+009 -3.761020022993912E-001 4.980244578952300E+001 
2.235067500000000E+009 -3.749027954780444E-001 4.979765103290085E+001 
2.235075000000000E+009 -3.742331856717803E-001 4.985224420606666E+001 
2.235082500000000E+009 -3.742826201683012E-001 4.980131606517506E+001 
2.235090000000000E+009 -3.787368860458519E-001 4.975970213093513E+001 
2.235097500000000E+009 -3.762599978490777E-001 4.974624631126306E+001 
2.235105000000000E+009 -3.753736487516822E-001 4.972587851389502E+001 
2.235112500000000E+009 -3.763399847126328E-001 4.969098105345375E+001 
2.235120000000000E+009 -3.724580058145697E-001 4.968479962671437E+001 
2.235127500000000E+009 -3.758913886464204E-001 4.971542427140084E+001 
2.235135000000000E+009 -3.768262898012951E-001 4.978058378777894E+001 
2.235142500000000E+009 -3.775176303057115E-001 4.972737718265297E+001 
2.235150000000000E+009 -3.786033025991424E-001 4.964553176201554E+001 
2.235157500000000E+009 -3.769232301389942E-001 4.968510959112030E+001 
2.235165000000000E+009 -3.755674465047952E-001 4.967272885904031E+001 
2.235172500000000E+009 -3.734227928392263E-001 4.965953949051328E+001 
2.235180000000000E+009 -3.773722783515138E-001 4.969297691042546E+001 
2.235187500000000E+009 -3.767670248433406E-001 4.965489683272693E+001 
2.235195000000000E+009 -3.786947416823041E-001 4.960455983335111E+001 
2.235202500000000E+009 -3.776538460450491E-001 4.959313476129681E+001 
2.235210000000000E+009 -3.773929387981691E-001 4.958628706613845E+001 
2.235217500000000E+009 -3.737921812030035E-001 4.959710823165353E+001 
2.235225000000000E+009 -3.749789600276208E-001 4.958435472243318E+001 
2.235232500000000E+009 -3.737495029326685E-001 4.964995920959828E+001 
2.235240000000000E+009 -3.808158505606240E-001 4.954582130541708E+001 
2.235247500000000E+009 -3.738664058607147E-001 4.956861200335905E+001 
2.235255000000000E+009 -3.760377021369773E-001 4.957287441698341E+001 
2.235262500000000E+009 -3.764958310574215E-001 4.950497360196294E+001 
2.235270000000000E+009 -3.762802189321771E-001 4.948264183877132E+001 
2.235277500000000E+009 -3.745065623613685E-001 4.946874725467259E+001 
2.235285000000000E+009 -3.762074842122313E-001 4.949372950311092E+001 
2.235292500000000E+009 -3.781548503670013E-001 4.948521678207991E+001 
2.235300000000000E+009 -3.765814000886278E-001 4.950480330412603E+001 
2.235307500000000E+009 -3.776711069305999E-001 4.950812827240826E+001 
2.235315000000000E+009 -3.764349924087580E-001 4.947596775489909E+001 
2.235322500000000E+009 -3.757132325878840E-001 4.946610023731292E+001 
2.235330000000000E+009 -3.769626712054874E-001 4.945037255044951E+001 
2.235337500000000E+009 -3.746711450550159E-001 4.948484981190410E+001 
2.235345000000000E+009 -3.748979313928002E-001 4.944545521232550E+001 
2.235352500000000E+009 -3.814937520744623E-001 4.942386258865159E+001 
2.235360000000000E+009 -3.758672260597422E-001 4.941941867324179E+001 
