# Version 1.00
#
freq[Hz] db:Trc1_S21 ang:Trc1_S21 
2.235000000000000E+009 -3.452511638228086E-001 4.931261381563229E+001 
2.235007500000000E+009 -3.514506996954402E-001 4.927697595529768E+001 
2.235015000000000E+009 -3.512434295295409E-001 4.927865787565984E+001 
2.235022500000000E+009 -3.531474925818463E-001 4.928000801355175E+001 
2.235030000000000E+009 -3.518172653667333E-001 4.923964517674348E+001 
2.235037500000000E+009 -3.522960973948676E-001 4.924549133083679E+001 
2.235045000000000E+009 -3.510745038575430E-001 4.923820644598859E+001 
2.235052500000000E+009 -3.517415810697314E-001 4.922253415817369E+001 
2.235060000000000E+009 -3.521287596252945E-001 4.921865491813099E+001 
2.235067500000000E+009 -3.496556177144518E-001 4.919741329820420E+001 
2.235075000000000E+009 -3.520917168890713E-001 4.920673463822911E+001 
2.235082500000000E+009 -3.523778870618508E-001 4.919037207334478E+001 
2.235090000000000E+009 -3.531476797251260E-001 4.916760699690997E+001 
2.235097500000000E+009 -3.513920061101269E-001 4.916455941901160E+001 
2.235105000000000E+009 -3.516311591026239E-001 4.914547622657664E+001 
2.235112500000000E+009 -3.533712980158997E-001 4.913671980825776E+001 
2.235120000000000E+009 -3.531127016501037E-001 4.914793184751388E+001 
2.235127500000000E+009 -3.525809721635450E-001 4.912127827648149E+001 
2.235135000000000E+009 -3.530945802597874E-001 4.912218581137783E+001 
2.235142500000000E+009 -3.531933824557832E-001 4.910504478758686E+001 
2.235150000000000E+009 -3.529588380528198E-001 4.910144251083233E+001 
2.235157500000000E+009 -3.511231496669522E-001 4.909845336092283E+001 
2.235165000000000E+009 -3.517994327534145E-001 4.907040522585719E+001 
2.235172500000000E+009 -3.540279790521492E-001 4.906415517541752E+001 
2.235180000000000E+009 -3.523709352872340E-001 4.904864602434042E+001 
2.235187500000000E+009 -3.499783076163042E-001 4.904285549928579E+001 
2.235195000000000E+009 -3.517725805688322E-001 4.904474119839103E+001 
2.235202500000000E+009 -3.518636485141609E-001 4.902849667886315E+001 
2.235210000000000E+009 -3.532560988194993E-001 4.902272298866568E+001 
2.235217500000000E+009 -3.529365269419485E-001 4.900896565175383E+001 
2.235225000000000E+009 -3.543089777839831E-001 4.899752379374282E+001 
2.235232500000000E+009 -3.523686587426971E-001 4.898117843759280E+001 
2.235240000000000E+009 -3.532749475642592E-001 4.898602136661878E+001 
