# Version 1.00
#
freq[Hz] db:Trc1_S21 ang:Trc1_S21 
2.235000000000000E+009 -4.895370192885886E-001 5.161354736191910E+001 
2.235007500000000E+009 -4.998124919866334E-001 5.149959277572980E+001 
2.235015000000000E+009 -4.999132292487366E-001 5.162485833394235E+001 
2.235022500000000E+009 -5.018988429010065E-001 5.155409666744209E+001 
2.235030000000000E+009 -4.952040147628190E-001 5.157416249136585E+001 
2.235037500000000E+009 -5.050303005582876E-001 5.147259856818485E+001 
2.235045000000000E+009 -4.947713570835421E-001 5.148345295658344E+001 
2.235052500000000E+009 -5.035572424309942E-001 5.136350508773075E+001 
2.235060000000000E+009 -4.980321009518006E-001 5.157789633726341E+001 
2.235067500000000E+009 -5.025789425954776E-001 5.141057729528075E+001 
2.235075000000000E+009 -4.969022088336601E-001 5.147527772396123E+001 
2.235082500000000E+009 -4.985089248317378E-001 5.145131657395245E+001 
2.235090000000000E+009 -5.017621027597260E-001 5.139333804167674E+001 
2.235097500000000E+009 -4.980092608790885E-001 5.141899121658761E+001 
2.235105000000000E+009 -5.025681415246375E-001 5.132550025980221E+001 
2.235112500000000E+009 -4.941804711487285E-001 5.127190395479861E+001 
2.235120000000000E+009 -4.974816875383132E-001 5.143281157910636E+001 
2.235127500000000E+009 -4.998133363316720E-001 5.123107552693421E+001 
2.235135000000000E+009 -4.955864066440729E-001 5.129476044097103E+001 
2.235142500000000E+009 -4.985022788137029E-001 5.130176401592350E+001 
2.235150000000000E+009 -4.971611383887225E-001 5.136539423465278E+001 
2.235157500000000E+009 -5.014215996269947E-001 5.122714580157162E+001 
2.235165000000000E+009 -4.975551286699444E-001 5.115686016198261E+001 
2.235172500000000E+009 -4.977122931193362E-001 5.130321433002862E+001 
2.235180000000000E+009 -5.027357894369868E-001 5.136265085437292E+001 
2.235187500000000E+009 -5.009381770000522E-001 5.114743163732700E+001 
2.235195000000000E+009 -4.946793086580562E-001 5.117380083751863E+001 
2.235202500000000E+009 -4.974472430596926E-001 5.119856174257296E+001 
2.235210000000000E+009 -5.044523671034832E-001 5.116161565947528E+001 
2.235217500000000E+009 -4.952984960886025E-001 5.120358649746290E+001 
2.235225000000000E+009 -5.038985528189998E-001 5.125676826891871E+001 
2.235232500000000E+009 -4.991388720432027E-001 5.121840027300014E+001 
2.235240000000000E+009 -4.987954434992891E-001 5.125799924779616E+001 
2.235247500000000E+009 -5.066726428619958E-001 5.117123527986347E+001 
2.235255000000000E+009 -5.020244837401653E-001 5.126142123623900E+001 
2.235262500000000E+009 -5.028653837931582E-001 5.111252877322796E+001 
2.235270000000000E+009 -5.002529710045898E-001 5.116811222805790E+001 
2.235277500000000E+009 -5.006709296989463E-001 5.120896654461242E+001 
2.235285000000000E+009 -5.028615436963823E-001 5.117727646719423E+001 
2.235292500000000E+009 -5.055930774355989E-001 5.114995541209161E+001 
2.235300000000000E+009 -5.034420492269125E-001 5.117369581538164E+001 
2.235307500000000E+009 -5.059540084017274E-001 5.118366960913169E+001 
2.235315000000000E+009 -5.033548811012147E-001 5.102782909641586E+001 
2.235322500000000E+009 -4.963002227119217E-001 5.100802690026868E+001 
2.235330000000000E+009 -4.998667437346465E-001 5.094038581538618E+001 
2.235337500000000E+009 -4.980974627414951E-001 5.100636327739823E+001 
2.235345000000000E+009 -5.035320158280902E-001 5.105890504772992E+001 
2.235352500000000E+009 -5.059583835422066E-001 5.109153843740202E+001 
2.235360000000000E+009 -5.055140187694486E-001 5.105880653450723E+001 
2.235367500000000E+009 -5.009176910226991E-001 5.106650581051249E+001 
2.235375000000000E+009 -5.009891107913568E-001 5.096091409653719E+001 
2.235382500000000E+009 -5.017145422228420E-001 5.117353404973185E+001 
2.235390000000000E+009 -5.033422299424670E-001 5.108848432667899E+001 
2.235397500000000E+009 -5.047533528367499E-001 5.100498995848112E+001 
2.235405000000000E+009 -4.980082300144574E-001 5.103030806347627E+001 
2.235412500000000E+009 -4.991894483488042E-001 5.096682064001062E+001 
2.235420000000000E+009 -5.088913024783268E-001 5.100808742581312E+001 
2.235427500000000E+009 -4.987920567510106E-001 5.100275571988117E+001 
2.235435000000000E+009 -4.989918439479643E-001 5.091585297503438E+001 
2.235442500000000E+009 -5.049656947926217E-001 5.088419532214780E+001 
2.235450000000000E+009 -4.963703408967022E-001 5.095669487362036E+001 
2.235457500000000E+009 -5.028074700047900E-001 5.098226551944926E+001 
2.235465000000000E+009 -5.077313529356413E-001 5.098682585516789E+001 
2.235472500000000E+009 -5.035735919792745E-001 5.092007425187236E+001 
2.235480000000000E+009 -4.977822845830621E-001 5.095011512150474E+001 
2.235487500000000E+009 -5.006631420260209E-001 5.095561692829363E+001 
2.235495000000000E+009 -5.075664596087315E-001 5.087937273788957E+001 
2.235502500000000E+009 -5.073629407998966E-001 5.099900573763159E+001 
2.235510000000000E+009 -5.026033768859978E-001 5.084532977942027E+001 
2.235517500000000E+009 -4.999417412222926E-001 5.088989866889574E+001 
2.235525000000000E+009 -5.012117516107816E-001 5.081242353862654E+001 
2.235532500000000E+009 -5.039348304308882E-001 5.091322680365485E+001 
2.235540000000000E+009 -5.047569371481173E-001 5.084842478437066E+001 
2.235547500000000E+009 -5.067921157691896E-001 5.087332676322694E+001 
2.235555000000000E+009 -4.939579442605150E-001 5.082219424346994E+001 
2.235562500000000E+009 -4.961117208415671E-001 5.085762150017923E+001 
2.235570000000000E+009 -4.999578201713735E-001 5.087179430483432E+001 
2.235577500000000E+009 -4.971465248129752E-001 5.070895610186761E+001 
2.235585000000000E+009 -5.046794021710813E-001 5.072630134369620E+001 
2.235592500000000E+009 -4.922274167195629E-001 5.070541606984413E+001 
2.235600000000000E+009 -4.969698999804492E-001 5.071530347298533E+001 
2.235607500000000E+009 -5.022921652007644E-001 5.058605058361740E+001 
2.235615000000000E+009 -4.935125346468586E-001 5.063087048220533E+001 
2.235622500000000E+009 -4.964295811240748E-001 5.065110591035768E+001 
2.235630000000000E+009 -5.032908877203868E-001 5.053707124187243E+001 
2.235637500000000E+009 -4.906296282101649E-001 5.059496720531477E+001 
2.235645000000000E+009 -5.003879123286130E-001 5.067521082237698E+001 
2.235652500000000E+009 -5.038859928481733E-001 5.066155912571900E+001 
2.235660000000000E+009 -5.035422049263356E-001 5.046993628880574E+001 
2.235667500000000E+009 -4.970951827460882E-001 5.069088282393559E+001 
