# Version 1.00
#
freq[Hz] db:Trc1_S21 ang:Trc1_S21 
1.500000000000000E+009 -5.979677394705900E+001 4.467420933469918E+001 
1.500375000000000E+009 -5.988546804534007E+001 4.287799242728750E+001 
1.500750000000000E+009 -5.956817156500652E+001 4.276425484183324E+001 
1.501125000000000E+009 -5.953922136742249E+001 4.169338339108175E+001 
1.501500000000000E+009 -5.947101591134544E+001 4.087608514418280E+001 
1.501875000000000E+009 -5.935542345907965E+001 4.071179749800151E+001 
1.502250000000000E+009 -5.943982076213044E+001 4.007741575765455E+001 
1.502625000000000E+009 -5.919594118062179E+001 3.923286783774999E+001 
1.503000000000000E+009 -5.916331366918978E+001 4.032038765212833E+001 
1.503375000000000E+009 -5.917583180750260E+001 3.951956188171474E+001 
1.503750000000000E+009 -5.910140735388557E+001 3.847609342750261E+001 
1.504125000000000E+009 -5.884395522382626E+001 4.068955403146045E+001 
1.504500000000000E+009 -5.885483992497463E+001 3.738688288724284E+001 
1.504875000000000E+009 -5.886019277041715E+001 3.738530366345586E+001 
1.505250000000000E+009 -5.879121539322694E+001 3.782165344061533E+001 
1.505625000000000E+009 -5.849556365619793E+001 3.674091986961030E+001 
1.506000000000000E+009 -5.861884610523464E+001 3.646976360856344E+001 
1.506375000000000E+009 -5.849501707644618E+001 3.706598629326562E+001 
1.506750000000000E+009 -5.873234996259555E+001 3.558527404172995E+001 
1.507125000000000E+009 -5.842014523908508E+001 3.509122245324633E+001 
1.507500000000000E+009 -5.835222304148201E+001 3.373934328654317E+001 
1.507875000000000E+009 -5.858395553833447E+001 3.556221924106774E+001 
1.508250000000000E+009 -5.832351353670266E+001 3.358726007037944E+001 
1.508625000000000E+009 -5.817902360548460E+001 3.374330491235546E+001 
1.509000000000000E+009 -5.826846327055895E+001 3.336885583836728E+001 
1.509375000000000E+009 -5.826433376227094E+001 3.248840355613458E+001 
1.509750000000000E+009 -5.806149171567805E+001 3.266581551056842E+001 
1.510125000000000E+009 -5.781338063120038E+001 3.106193370322475E+001 
1.510500000000000E+009 -5.776951377551766E+001 3.242754355947654E+001 
1.510875000000000E+009 -5.776999490358568E+001 3.156283424571592E+001 
1.511250000000000E+009 -5.753458866720855E+001 3.070776512920263E+001 
1.511625000000000E+009 -5.766223660310710E+001 3.148871733556377E+001 
1.512000000000000E+009 -5.765597786930437E+001 2.971397307412639E+001 
1.512375000000000E+009 -5.778349323781652E+001 2.999934693091174E+001 
1.512750000000000E+009 -5.726135443501286E+001 2.977920047947705E+001 
1.513125000000000E+009 -5.728461893859219E+001 2.895492919966945E+001 
1.513500000000000E+009 -5.764116659089919E+001 2.861144890370652E+001 
1.513875000000000E+009 -5.732693536282085E+001 2.890620516407152E+001 
1.514250000000000E+009 -5.687544852293628E+001 2.819488528317464E+001 
1.514625000000000E+009 -5.711071092832771E+001 2.808731862261906E+001 
1.515000000000000E+009 -5.687496824183312E+001 2.770895977078011E+001 
1.515375000000000E+009 -5.703676959770630E+001 2.929579757570776E+001 
1.515750000000000E+009 -5.683465266401645E+001 2.675003814647497E+001 
1.516125000000000E+009 -5.668610732512612E+001 2.723311413564867E+001 
1.516500000000000E+009 -5.685263186657483E+001 2.712057833533953E+001 
1.516875000000000E+009 -5.689177089583379E+001 2.678379481499012E+001 
1.517250000000000E+009 -5.668173155041266E+001 2.667797383037840E+001 
1.517625000000000E+009 -5.674883816345579E+001 2.518622500623168E+001 
1.518000000000000E+009 -5.666773802803247E+001 2.541742638495823E+001 
1.518375000000000E+009 -5.655919066892589E+001 2.490069012142656E+001 
1.518750000000000E+009 -5.644917979410384E+001 2.310315086984858E+001 
1.519125000000000E+009 -5.632411027254755E+001 2.290414539403011E+001 
1.519500000000000E+009 -5.612905224458049E+001 2.438720904793179E+001 
1.519875000000000E+009 -5.634172169542425E+001 2.337392352285554E+001 
1.520250000000000E+009 -5.639476717308046E+001 2.060741580760524E+001 
1.520625000000000E+009 -5.628304842562065E+001 2.266751743734343E+001 
1.521000000000000E+009 -5.599565098803637E+001 2.116475549337947E+001 
1.521375000000000E+009 -5.585911591535167E+001 2.233880953519306E+001 
1.521750000000000E+009 -5.607847868070213E+001 2.217265810010084E+001 
1.522125000000000E+009 -5.590007499868548E+001 2.211447408419694E+001 
1.522500000000000E+009 -5.608405117575698E+001 2.028560825476651E+001 
1.522875000000000E+009 -5.563172757014772E+001 1.882047420742228E+001 
1.523250000000000E+009 -5.565795384234815E+001 1.940142070244347E+001 
1.523625000000000E+009 -5.583826346245136E+001 1.904423634259216E+001 
1.524000000000000E+009 -5.564967658090115E+001 1.856153744434876E+001 
1.524375000000000E+009 -5.541010644272957E+001 1.904579982450348E+001 
1.524750000000000E+009 -5.542336264898527E+001 2.066914942160252E+001 
1.525125000000000E+009 -5.535742088726644E+001 1.827873099320223E+001 
1.525500000000000E+009 -5.507025575590932E+001 1.733158735712378E+001 
1.525875000000000E+009 -5.511440121692538E+001 1.626255846050101E+001 
1.526250000000000E+009 -5.516467717052156E+001 1.664816383644223E+001 
1.526625000000000E+009 -5.510102485091689E+001 1.636998737200310E+001 
1.527000000000000E+009 -5.527475561235988E+001 1.767474229348074E+001 
1.527375000000000E+009 -5.513123419453316E+001 1.609855283355483E+001 
1.527750000000000E+009 -5.483277343993013E+001 1.583548718180150E+001 
1.528125000000000E+009 -5.511256363213066E+001 1.428878005473217E+001 
1.528500000000000E+009 -5.517908439822215E+001 1.574318763971677E+001 
1.528875000000000E+009 -5.452215780036128E+001 1.379473916898347E+001 
1.529250000000000E+009 -5.449974391848398E+001 1.599838409295707E+001 
1.529625000000000E+009 -5.447106271798562E+001 1.281962654899700E+001 
1.530000000000000E+009 -5.449696769916240E+001 1.266166634413369E+001 
1.530375000000000E+009 -5.470846202212461E+001 1.219443701863676E+001 
1.530750000000000E+009 -5.410782841493766E+001 1.206655962105767E+001 
1.531125000000000E+009 -5.443491392801045E+001 1.354482475781687E+001 
1.531500000000000E+009 -5.428908804135857E+001 1.305387988810189E+001 
1.531875000000000E+009 -5.446265674695233E+001 1.186257761586247E+001 
1.532250000000000E+009 -5.457324929445112E+001 1.016026030659425E+001 
1.532625000000000E+009 -5.371134662508974E+001 9.378420761146474E+000 
1.533000000000000E+009 -5.415059177634591E+001 1.145777864061092E+001 
1.533375000000000E+009 -5.402710314636162E+001 8.955835293028876E+000 
1.533750000000000E+009 -5.398534423244890E+001 9.862108179785590E+000 
1.534125000000000E+009 -5.383299529799290E+001 7.750983374206339E+000 
1.534500000000000E+009 -5.372423310726239E+001 8.292897360214285E+000 
1.534875000000000E+009 -5.394379399110876E+001 7.338268719344922E+000 
1.535250000000000E+009 -5.385800964717804E+001 7.685639501547913E+000 
1.535625000000000E+009 -5.389788967361236E+001 8.457293268070153E+000 
1.536000000000000E+009 -5.373331607755139E+001 7.493077615963311E+000 
1.536375000000000E+009 -5.363156516147762E+001 8.596866923085043E+000 
1.536750000000000E+009 -5.354494297095340E+001 7.237340447576451E+000 
1.537125000000000E+009 -5.377834558808114E+001 5.459431821549330E+000 
1.537500000000000E+009 -5.352031955885723E+001 5.885992663276937E+000 
1.537875000000000E+009 -5.334314049269731E+001 6.276641723117824E+000 
1.538250000000000E+009 -5.367148615618757E+001 6.172544915842968E+000 
1.538625000000000E+009 -5.349079881709945E+001 3.176237251749256E+000 
1.539000000000000E+009 -5.344229309338171E+001 4.965101048249577E+000 
