# Version 1.00
#
freq[Hz] db:Trc1_S21 ang:Trc1_S21 
1.500000000000000E+009 -5.954625020870595E+001 4.368503462724093E+001 
1.500375000000000E+009 -5.948442712764432E+001 4.443273691289252E+001 
1.500750000000000E+009 -5.956881801785782E+001 4.347138347162231E+001 
1.501125000000000E+009 -5.940479846172732E+001 4.436513018852465E+001 
1.501500000000000E+009 -5.895339255629897E+001 4.309527386357414E+001 
1.501875000000000E+009 -5.918072585471116E+001 4.124576333749163E+001 
1.502250000000000E+009 -5.908899209255901E+001 4.190023299806762E+001 
1.502625000000000E+009 -5.895930397217645E+001 4.214530387192910E+001 
1.503000000000000E+009 -5.905316839649840E+001 4.205357953059490E+001 
1.503375000000000E+009 -5.887908340286836E+001 4.178404069393778E+001 
1.503750000000000E+009 -5.913087092245098E+001 4.196031782886116E+001 
1.504125000000000E+009 -5.872531364119132E+001 4.071517013587043E+001 
1.504500000000000E+009 -5.863042816627537E+001 3.964922355546340E+001 
1.504875000000000E+009 -5.838956371180011E+001 4.025591093227559E+001 
1.505250000000000E+009 -5.834286964790229E+001 3.961346146479564E+001 
1.505625000000000E+009 -5.852971830735841E+001 3.826533383687670E+001 
1.506000000000000E+009 -5.828114145610020E+001 3.743117812615850E+001 
1.506375000000000E+009 -5.829149079986306E+001 3.855155405170543E+001 
1.506750000000000E+009 -5.833731741813391E+001 3.781731650662450E+001 
1.507125000000000E+009 -5.801594942210360E+001 3.759441665931772E+001 
1.507500000000000E+009 -5.818325791933545E+001 3.603219209304827E+001 
1.507875000000000E+009 -5.808845226655538E+001 3.605804096073092E+001 
1.508250000000000E+009 -5.811021943335737E+001 3.699632999387397E+001 
1.508625000000000E+009 -5.792442552126943E+001 3.507797504035875E+001 
1.509000000000000E+009 -5.801748878007108E+001 3.506150861851732E+001 
1.509375000000000E+009 -5.793134287558419E+001 3.509819036311471E+001 
1.509750000000000E+009 -5.790788653069657E+001 3.497837141353143E+001 
1.510125000000000E+009 -5.768189052916115E+001 3.453782244088312E+001 
1.510500000000000E+009 -5.753228418052816E+001 3.414235220078172E+001 
1.510875000000000E+009 -5.749961178523081E+001 3.229034762734479E+001 
1.511250000000000E+009 -5.754120467158327E+001 3.343372640799947E+001 
1.511625000000000E+009 -5.754647129467811E+001 3.414728125885707E+001 
1.512000000000000E+009 -5.732468806135188E+001 3.191094232786922E+001 
1.512375000000000E+009 -5.714480258658960E+001 3.274792203089281E+001 
1.512750000000000E+009 -5.733333935350907E+001 3.126238812394664E+001 
1.513125000000000E+009 -5.697317675087342E+001 3.142787901446003E+001 
1.513500000000000E+009 -5.706977577367414E+001 2.979614749450528E+001 
1.513875000000000E+009 -5.683053811513876E+001 3.018532653967657E+001 
1.514250000000000E+009 -5.656733998875948E+001 2.970099434910046E+001 
1.514625000000000E+009 -5.685930845847664E+001 2.934886188763999E+001 
1.515000000000000E+009 -5.659157158580842E+001 2.985126857856927E+001 
1.515375000000000E+009 -5.660722196737742E+001 2.888336824440854E+001 
1.515750000000000E+009 -5.669967766520429E+001 3.014305484115550E+001 
1.516125000000000E+009 -5.667187175498333E+001 2.839634254563078E+001 
1.516500000000000E+009 -5.660383469642984E+001 2.840730973407635E+001 
1.516875000000000E+009 -5.615413518870728E+001 2.755836206289558E+001 
1.517250000000000E+009 -5.641444855647657E+001 2.714176508664941E+001 
1.517625000000000E+009 -5.647290870538322E+001 2.682967978888429E+001 
1.518000000000000E+009 -5.618174867821327E+001 2.840404374739590E+001 
1.518375000000000E+009 -5.651728223540334E+001 2.632893000191448E+001 
1.518750000000000E+009 -5.600690705568493E+001 2.511138027913770E+001 
1.519125000000000E+009 -5.627426781872259E+001 2.486556561266970E+001 
1.519500000000000E+009 -5.613623665383562E+001 2.764515910355723E+001 
1.519875000000000E+009 -5.603650215164396E+001 2.655014088477439E+001 
1.520250000000000E+009 -5.611898289497133E+001 2.615350354628101E+001 
1.520625000000000E+009 -5.581737000201058E+001 2.610522628672618E+001 
1.521000000000000E+009 -5.596432110505413E+001 2.321200302930456E+001 
1.521375000000000E+009 -5.554584003084708E+001 2.299351071390965E+001 
1.521750000000000E+009 -5.572321354053566E+001 2.451660908326360E+001 
1.522125000000000E+009 -5.559905669250984E+001 2.224350121239527E+001 
1.522500000000000E+009 -5.550474895100022E+001 2.027951454333045E+001 
1.522875000000000E+009 -5.560483442681065E+001 2.251592846466576E+001 
1.523250000000000E+009 -5.569409453491834E+001 2.031497505129789E+001 
1.523625000000000E+009 -5.536291187583935E+001 1.993616052516872E+001 
1.524000000000000E+009 -5.495843719732952E+001 2.038400083862948E+001 
1.524375000000000E+009 -5.526110589372462E+001 2.005441839547834E+001 
1.524750000000000E+009 -5.527950345506854E+001 2.123543458101438E+001 
1.525125000000000E+009 -5.541899879149050E+001 2.062925442494910E+001 
