# Version 1.00
#
freq[Hz] db:Trc1_S21 ang:Trc1_S21 
2.235000000000000E+009 -3.478389155212385E-001 4.926644408582317E+001 
2.235007500000000E+009 -3.519748725361646E-001 4.922105118020444E+001 
2.235015000000000E+009 -3.540228554945032E-001 4.922619444816228E+001 
2.235022500000000E+009 -3.528457146225785E-001 4.922034531607801E+001 
2.235030000000000E+009 -3.535688236524215E-001 4.921832842798771E+001 
2.235037500000000E+009 -3.548995477947533E-001 4.920099755278407E+001 
2.235045000000000E+009 -3.530930160574194E-001 4.919682986103062E+001 
2.235052500000000E+009 -3.535301051902620E-001 4.916505859807445E+001 
2.235060000000000E+009 -3.529182963531766E-001 4.917669892283488E+001 
2.235067500000000E+009 -3.536803230519775E-001 4.916506191528154E+001 
2.235075000000000E+009 -3.538197923000299E-001 4.914616966601239E+001 
2.235082500000000E+009 -3.550029600936705E-001 4.913449600604931E+001 
2.235090000000000E+009 -3.551328263720599E-001 4.911988162915847E+001 
2.235097500000000E+009 -3.536524625318853E-001 4.912202555962066E+001 
2.235105000000000E+009 -3.553244445248664E-001 4.911487689673260E+001 
2.235112500000000E+009 -3.551409813039829E-001 4.911177549211160E+001 
2.235120000000000E+009 -3.548883049654069E-001 4.908986494565851E+001 
2.235127500000000E+009 -3.540952904221221E-001 4.909414952395657E+001 
2.235135000000000E+009 -3.547642162346771E-001 4.905964150247311E+001 
2.235142500000000E+009 -3.545645065442432E-001 4.906841565969270E+001 
2.235150000000000E+009 -3.538685325546417E-001 4.906406250027440E+001 
2.235157500000000E+009 -3.550060483939190E-001 4.903515776241520E+001 
2.235165000000000E+009 -3.543887165394997E-001 4.902633026767406E+001 
2.235172500000000E+009 -3.543542589978520E-001 4.903151906088865E+001 
2.235180000000000E+009 -3.531881193721435E-001 4.901545012837459E+001 
2.235187500000000E+009 -3.545718890515123E-001 4.900235310238099E+001 
2.235195000000000E+009 -3.552585934868883E-001 4.900064903481441E+001 
2.235202500000000E+009 -3.544464505119402E-001 4.899681739564972E+001 
2.235210000000000E+009 -3.559194156987787E-001 4.896552969918851E+001 
2.235217500000000E+009 -3.566218366866547E-001 4.897753224238596E+001 
2.235225000000000E+009 -3.544531837730804E-001 4.894748937748220E+001 
2.235232500000000E+009 -3.543342394223561E-001 4.895112008690408E+001 
2.235240000000000E+009 -3.552850576900513E-001 4.893645441206138E+001 
