# Version 1.00
#
freq[Hz] db:Trc1_S21 ang:Trc1_S21 
1.500000000000000E+009 -5.962438812007262E+001 4.114672794958435E+001 
1.500375000000000E+009 -5.982524534370824E+001 3.782215000284273E+001 
1.500750000000000E+009 -5.976162895695202E+001 3.991347478988238E+001 
1.501125000000000E+009 -5.959750473831158E+001 4.132722622170397E+001 
1.501500000000000E+009 -5.939860471263308E+001 3.872520889218529E+001 
1.501875000000000E+009 -5.971535725747275E+001 4.059893228298238E+001 
1.502250000000000E+009 -5.942965731666796E+001 3.965168537393797E+001 
1.502625000000000E+009 -5.934018562167302E+001 4.014827432499202E+001 
1.503000000000000E+009 -5.934830073931996E+001 3.825297096489586E+001 
1.503375000000000E+009 -5.928055292105730E+001 3.763946667042680E+001 
1.503750000000000E+009 -5.909268050276031E+001 3.699948491133966E+001 
1.504125000000000E+009 -5.894654350971442E+001 3.728598655090677E+001 
1.504500000000000E+009 -5.893134759115696E+001 3.594416621954004E+001 
1.504875000000000E+009 -5.856741272844807E+001 3.567763880786196E+001 
1.505250000000000E+009 -5.897436918379124E+001 3.667407445644857E+001 
1.505625000000000E+009 -5.885092951065343E+001 3.407366541018282E+001 
1.506000000000000E+009 -5.885282825066935E+001 3.469877810782215E+001 
1.506375000000000E+009 -5.863390910954177E+001 3.531845775663127E+001 
1.506750000000000E+009 -5.885161275780500E+001 3.456691536803186E+001 
1.507125000000000E+009 -5.840284725575602E+001 3.407188022201325E+001 
1.507500000000000E+009 -5.840981203446578E+001 3.530812137462636E+001 
1.507875000000000E+009 -5.831971645028563E+001 3.409202054298137E+001 
1.508250000000000E+009 -5.835574389457990E+001 3.388532356505324E+001 
1.508625000000000E+009 -5.835374552342329E+001 3.321307371230437E+001 
1.509000000000000E+009 -5.811483058022787E+001 3.295348633003518E+001 
1.509375000000000E+009 -5.828043696468591E+001 3.146893837457460E+001 
1.509750000000000E+009 -5.801840950390419E+001 3.233453757539595E+001 
1.510125000000000E+009 -5.814957605133833E+001 3.061264478778461E+001 
1.510500000000000E+009 -5.768595070564432E+001 3.211387424155557E+001 
1.510875000000000E+009 -5.810523614317678E+001 3.054457679950188E+001 
1.511250000000000E+009 -5.793899904380017E+001 2.998459322521840E+001 
1.511625000000000E+009 -5.778433355433664E+001 3.120622040190976E+001 
1.512000000000000E+009 -5.789918535412617E+001 2.765409011721382E+001 
1.512375000000000E+009 -5.784144254880744E+001 2.888357258401465E+001 
1.512750000000000E+009 -5.744551789280931E+001 2.877666319440747E+001 
1.513125000000000E+009 -5.735823305061602E+001 2.673623048242456E+001 
1.513500000000000E+009 -5.746265668098157E+001 2.935557336940958E+001 
1.513875000000000E+009 -5.709911700752056E+001 2.823023652763279E+001 
1.514250000000000E+009 -5.756492442640585E+001 2.790052070823920E+001 
1.514625000000000E+009 -5.731549498299791E+001 2.575395003446993E+001 
1.515000000000000E+009 -5.710019067055911E+001 2.516776856901691E+001 
1.515375000000000E+009 -5.707918878283578E+001 2.550765605602156E+001 
1.515750000000000E+009 -5.730190679947643E+001 2.739262486412763E+001 
1.516125000000000E+009 -5.716617103085562E+001 2.615208561671431E+001 
1.516500000000000E+009 -5.680812316516133E+001 2.512678054616916E+001 
1.516875000000000E+009 -5.690847155192662E+001 2.535442635523149E+001 
1.517250000000000E+009 -5.670572036910897E+001 2.409645132286574E+001 
1.517625000000000E+009 -5.687976240256865E+001 2.364859008882318E+001 
1.518000000000000E+009 -5.675505241311165E+001 2.281529030255232E+001 
1.518375000000000E+009 -5.646473810473338E+001 2.294656936248967E+001 
1.518750000000000E+009 -5.655358023275260E+001 2.331056288703901E+001 
1.519125000000000E+009 -5.622398172284182E+001 2.108855373434809E+001 
1.519500000000000E+009 -5.638918607512210E+001 2.169163765689309E+001 
1.519875000000000E+009 -5.622658129575967E+001 2.141529937479894E+001 
1.520250000000000E+009 -5.629205515165132E+001 2.090374578669758E+001 
1.520625000000000E+009 -5.586081122836206E+001 1.943111770578551E+001 
1.521000000000000E+009 -5.614506747786363E+001 2.178691912696631E+001 
1.521375000000000E+009 -5.584543786584004E+001 2.051601894097545E+001 
1.521750000000000E+009 -5.586958583333616E+001 1.876425175032610E+001 
1.522125000000000E+009 -5.569765124005357E+001 1.853840757288559E+001 
1.522500000000000E+009 -5.617081746908762E+001 2.014852065054951E+001 
1.522875000000000E+009 -5.587853692630871E+001 1.792368354182788E+001 
1.523250000000000E+009 -5.589898049307686E+001 1.742882690020718E+001 
1.523625000000000E+009 -5.581911944245631E+001 1.683724374799385E+001 
1.524000000000000E+009 -5.586402846754204E+001 1.717388054193666E+001 
1.524375000000000E+009 -5.550795555019950E+001 1.756191744331164E+001 
1.524750000000000E+009 -5.569326064916104E+001 1.990370732116963E+001 
1.525125000000000E+009 -5.542556000780775E+001 1.811782042499711E+001 
1.525500000000000E+009 -5.552153469258413E+001 1.581936864315592E+001 
1.525875000000000E+009 -5.539902479833206E+001 1.542885110818151E+001 
