# Version 1.00
#
freq[Hz] db:Trc1_S21 ang:Trc1_S21 
1.500000000000000E+009 -5.921502431039853E+001 4.509640013602898E+001 
1.500375000000000E+009 -5.913646917693881E+001 4.510037806897800E+001 
1.500750000000000E+009 -5.916543232688968E+001 4.333265543106196E+001 
1.501125000000000E+009 -5.898020701301644E+001 4.289730128245468E+001 
1.501500000000000E+009 -5.911327780061636E+001 4.469813607808644E+001 
1.501875000000000E+009 -5.901532783011126E+001 4.340031138087265E+001 
1.502250000000000E+009 -5.884686686167469E+001 4.289088889107875E+001 
1.502625000000000E+009 -5.887328211615043E+001 4.330833776825105E+001 
1.503000000000000E+009 -5.898478421177897E+001 4.285916973051918E+001 
1.503375000000000E+009 -5.882013809842429E+001 4.111178581215764E+001 
1.503750000000000E+009 -5.845548722784275E+001 4.098829205154766E+001 
1.504125000000000E+009 -5.840934285837361E+001 4.049714256776427E+001 
1.504500000000000E+009 -5.858363316299215E+001 4.193261562493959E+001 
1.504875000000000E+009 -5.822431822052700E+001 4.001563408096081E+001 
1.505250000000000E+009 -5.816121898924577E+001 4.022839342645641E+001 
1.505625000000000E+009 -5.846989943488889E+001 3.878023690423230E+001 
1.506000000000000E+009 -5.826812141372849E+001 3.819886896619442E+001 
1.506375000000000E+009 -5.812254164133618E+001 3.777564611898102E+001 
1.506750000000000E+009 -5.814251863862520E+001 3.848726000682707E+001 
1.507125000000000E+009 -5.800032437209472E+001 3.803031438406459E+001 
1.507500000000000E+009 -5.812892009672417E+001 3.853764888068665E+001 
1.507875000000000E+009 -5.767819048784972E+001 3.700777300872980E+001 
1.508250000000000E+009 -5.781983505033658E+001 3.741808702856591E+001 
1.508625000000000E+009 -5.747424480166264E+001 3.797728298550617E+001 
1.509000000000000E+009 -5.771090007450690E+001 3.666545228099687E+001 
1.509375000000000E+009 -5.758063278721076E+001 3.568206766164634E+001 
1.509750000000000E+009 -5.749835936198080E+001 3.415110370955420E+001 
1.510125000000000E+009 -5.774779644019120E+001 3.416893349290872E+001 
1.510500000000000E+009 -5.741013278796766E+001 3.562031714792147E+001 
1.510875000000000E+009 -5.728886927861650E+001 3.550254098261417E+001 
1.511250000000000E+009 -5.750893950305097E+001 3.435119433486533E+001 
1.511625000000000E+009 -5.707925016083819E+001 3.366604425302263E+001 
1.512000000000000E+009 -5.735056557740852E+001 3.244281991759372E+001 
1.512375000000000E+009 -5.693317710544962E+001 3.204766008815367E+001 
1.512750000000000E+009 -5.709351065007147E+001 3.370879407941211E+001 
1.513125000000000E+009 -5.693679456857710E+001 3.328755799760756E+001 
1.513500000000000E+009 -5.675298964579153E+001 3.145180244180299E+001 
1.513875000000000E+009 -5.676885512921653E+001 3.076587717025352E+001 
1.514250000000000E+009 -5.676560790002367E+001 2.967446265377959E+001 
1.514625000000000E+009 -5.673858292920810E+001 3.134562018574242E+001 
1.515000000000000E+009 -5.650631822411432E+001 3.014295751758232E+001 
1.515375000000000E+009 -5.653305507812207E+001 2.930175438868632E+001 
1.515750000000000E+009 -5.646642258665724E+001 2.947826870130729E+001 
1.516125000000000E+009 -5.631284924312602E+001 2.985175421146335E+001 
1.516500000000000E+009 -5.661372327015968E+001 2.857040568776635E+001 
1.516875000000000E+009 -5.628688085658621E+001 2.802195462993703E+001 
1.517250000000000E+009 -5.623962638548957E+001 2.887632620386821E+001 
1.517625000000000E+009 -5.611509941717516E+001 2.815961390419493E+001 
1.518000000000000E+009 -5.624110926500901E+001 2.861381242622555E+001 
1.518375000000000E+009 -5.595635550228001E+001 2.601469472976270E+001 
1.518750000000000E+009 -5.600947001781540E+001 2.708254442143134E+001 
1.519125000000000E+009 -5.548744876106240E+001 2.599123349089457E+001 
1.519500000000000E+009 -5.578983594238539E+001 2.634951265516381E+001 
1.519875000000000E+009 -5.546563984536727E+001 2.641108123427152E+001 
1.520250000000000E+009 -5.578298204123608E+001 2.597391174045198E+001 
1.520625000000000E+009 -5.568585379472531E+001 2.702117608506046E+001 
1.521000000000000E+009 -5.559414974355502E+001 2.551625536572046E+001 
1.521375000000000E+009 -5.552414701797778E+001 2.615015342783206E+001 
1.521750000000000E+009 -5.550370693371342E+001 2.476895978668061E+001 
1.522125000000000E+009 -5.530057258473111E+001 2.391531719619709E+001 
1.522500000000000E+009 -5.530242492427801E+001 2.273306455897160E+001 
1.522875000000000E+009 -5.557717466028642E+001 2.532822147380250E+001 
1.523250000000000E+009 -5.518055716032274E+001 2.193153036438462E+001 
1.523625000000000E+009 -5.528455225116615E+001 2.171334029332710E+001 
1.524000000000000E+009 -5.549475739199948E+001 2.080615527266026E+001 
1.524375000000000E+009 -5.501956660732716E+001 2.285178542670581E+001 
1.524750000000000E+009 -5.495909013944567E+001 2.057121107746975E+001 
1.525125000000000E+009 -5.473132579556783E+001 1.982299213524831E+001 
1.525500000000000E+009 -5.476541160053552E+001 2.108008677738316E+001 
1.525875000000000E+009 -5.473008548198073E+001 1.937643175945846E+001 
1.526250000000000E+009 -5.480440135563408E+001 1.849199265952782E+001 
1.526625000000000E+009 -5.478312412208597E+001 1.904682802840098E+001 
1.527000000000000E+009 -5.477264015370916E+001 1.992437801867380E+001 
1.527375000000000E+009 -5.447218021902727E+001 1.803633435633630E+001 
1.527750000000000E+009 -5.481345586768061E+001 1.913339472128315E+001 
1.528125000000000E+009 -5.486436221764996E+001 1.876643718248393E+001 
1.528500000000000E+009 -5.456360849533176E+001 1.620271042199046E+001 
1.528875000000000E+009 -5.441627890271134E+001 1.617357097807843E+001 
1.529250000000000E+009 -5.438854907664464E+001 1.601662429523549E+001 
1.529625000000000E+009 -5.418945412237239E+001 1.752917435837231E+001 
1.530000000000000E+009 -5.401563433094290E+001 1.449532710573898E+001 
1.530375000000000E+009 -5.423365223218388E+001 1.338449338860072E+001 
1.530750000000000E+009 -5.415219795566101E+001 1.581748280487202E+001 
1.531125000000000E+009 -5.384140237916297E+001 1.601445932057671E+001 
1.531500000000000E+009 -5.391021599069359E+001 1.498442837828487E+001 
1.531875000000000E+009 -5.409480675593542E+001 1.329815913052944E+001 
1.532250000000000E+009 -5.382405045324531E+001 1.386871341019403E+001 
1.532625000000000E+009 -5.365473486925509E+001 1.170188586984645E+001 
1.533000000000000E+009 -5.403232978756647E+001 1.424853947261575E+001 
1.533375000000000E+009 -5.369293396192370E+001 1.233374869564111E+001 
1.533750000000000E+009 -5.359941443349975E+001 1.350528558212224E+001 
1.534125000000000E+009 -5.345659244161233E+001 1.113137859819667E+001 
1.534500000000000E+009 -5.352031193717733E+001 1.246347683410159E+001 
1.534875000000000E+009 -5.350783906839854E+001 1.060967631688275E+001 
1.535250000000000E+009 -5.333292992132694E+001 1.146639896634120E+001 
1.535625000000000E+009 -5.330694918826275E+001 9.811240484076489E+000 
1.536000000000000E+009 -5.324493581756505E+001 1.117540354755745E+001 
1.536375000000000E+009 -5.323496496364256E+001 7.049430112926153E+000 
1.536750000000000E+009 -5.301872549353078E+001 1.010166529348874E+001 
1.537125000000000E+009 -5.315325870007644E+001 9.767425367487263E+000 
1.537500000000000E+009 -5.304616934368843E+001 9.745472951695273E+000 
1.537875000000000E+009 -5.294416354141273E+001 1.035607693144168E+001 
1.538250000000000E+009 -5.299500720604968E+001 9.870020303570316E+000 
1.538625000000000E+009 -5.294936702532166E+001 7.424024485968051E+000 
1.539000000000000E+009 -5.280582256519983E+001 9.006416330221923E+000 
1.539375000000000E+009 -5.285315976291415E+001 6.242794852956632E+000 
1.539750000000000E+009 -5.249810534920559E+001 6.615114463146838E+000 
1.540125000000000E+009 -5.244789784636566E+001 8.631476485389062E+000 
1.540500000000000E+009 -5.267690226379643E+001 7.344713581338299E+000 
1.540875000000000E+009 -5.254020419836888E+001 6.157336857193132E+000 
1.541250000000000E+009 -5.251444679924220E+001 6.836716417210494E+000 
1.541625000000000E+009 -5.248099900712012E+001 5.193351102352791E+000 
1.542000000000000E+009 -5.230720749795562E+001 5.254385204396256E+000 
1.542375000000000E+009 -5.230991202200538E+001 5.589886871614969E+000 
1.542750000000000E+009 -5.212472748032177E+001 3.633640517971578E+000 
1.543125000000000E+009 -5.218494208417786E+001 4.452200549865648E+000 
1.543500000000000E+009 -5.209269060633225E+001 5.151355844449173E+000 
1.543875000000000E+009 -5.201057300787439E+001 2.596993656458804E+000 
1.544250000000000E+009 -5.182514871085628E+001 3.359159547526931E+000 
1.544625000000000E+009 -5.190852764724829E+001 2.879420465680671E+000 
1.545000000000000E+009 -5.192223065307233E+001 3.556722961509901E+000 
1.545375000000000E+009 -5.177141683650927E+001 2.826142198667530E+000 
1.545750000000000E+009 -5.173689622551468E+001 2.093055321342597E+000 
1.546125000000000E+009 -5.177827965137712E+001 2.057393748183006E+000 
1.546500000000000E+009 -5.169097009757240E+001 2.933255141681506E-001 
1.546875000000000E+009 -5.157025735232622E+001 1.046842025562673E+000 
1.547250000000000E+009 -5.151586912928846E+001 1.115989211524116E-001 
1.547625000000000E+009 -5.148549704368986E+001 4.678395193593515E-002 
1.548000000000000E+009 -5.141148869709878E+001 -4.343740183667090E-001 
1.548375000000000E+009 -5.135219432040675E+001 -1.602960667692772E-001 
1.548750000000000E+009 -5.125762179862217E+001 -8.627320740315015E-001 
1.549125000000000E+009 -5.112876610932697E+001 -5.015999751793672E-001 
1.549500000000000E+009 -5.110318603524416E+001 -1.722133087033474E+000 
1.549875000000000E+009 -5.098424196456799E+001 -1.836504934532669E+000 
1.550250000000000E+009 -5.100281854125167E+001 -1.536515701733319E+000 
1.550625000000000E+009 -5.094951123489435E+001 -2.283923148140286E+000 
1.551000000000000E+009 -5.073436042037804E+001 -2.481473616436993E+000 
1.551375000000000E+009 -5.084583944527736E+001 -3.438549043893038E+000 
1.551750000000000E+009 -5.076761614290792E+001 -3.201859897353019E+000 
1.552125000000000E+009 -5.074519593308092E+001 -2.959771549467626E+000 
1.552500000000000E+009 -5.066998659236359E+001 -4.330199393902836E+000 
1.552875000000000E+009 -5.050265797315834E+001 -4.005881692509941E+000 
1.553250000000000E+009 -5.052114795946878E+001 -4.537264639374260E+000 
1.553625000000000E+009 -5.041555889064793E+001 -4.901888440302624E+000 
1.554000000000000E+009 -5.049957747684345E+001 -5.115171777200224E+000 
1.554375000000000E+009 -5.037268451420856E+001 -5.386811263357969E+000 
1.554750000000000E+009 -5.022603615710476E+001 -6.279876190436248E+000 
1.555125000000000E+009 -5.019031840897808E+001 -6.063274776176876E+000 
1.555500000000000E+009 -4.998596648911804E+001 -6.982806337561869E+000 
1.555875000000000E+009 -5.001406454220599E+001 -7.526309109886515E+000 
1.556250000000000E+009 -4.992679280784333E+001 -7.868921803220259E+000 
1.556625000000000E+009 -4.981230818605406E+001 -8.083469753206263E+000 
1.557000000000000E+009 -4.984931746980767E+001 -7.888363108244489E+000 
1.557375000000000E+009 -4.963723981502089E+001 -8.383577788591801E+000 
1.557750000000000E+009 -4.959620975192602E+001 -9.185823652120115E+000 
1.558125000000000E+009 -4.960770001244435E+001 -9.709406775869619E+000 
1.558500000000000E+009 -4.954089825046327E+001 -9.723547588385596E+000 
1.558875000000000E+009 -4.946888982283850E+001 -1.027822071819561E+001 
1.559250000000000E+009 -4.938894146594975E+001 -1.065296705062879E+001 
1.559625000000000E+009 -4.933281575737198E+001 -1.076922904285826E+001 
1.560000000000000E+009 -4.922222966545709E+001 -1.134150872383767E+001 
1.560375000000000E+009 -4.922254979568193E+001 -1.179786242034149E+001 
1.560750000000000E+009 -4.914325780523488E+001 -1.269363397315962E+001 
1.561125000000000E+009 -4.908141478881301E+001 -1.228555082441285E+001 
1.561500000000000E+009 -4.899332089012057E+001 -1.309588919746743E+001 
1.561875000000000E+009 -4.897419430594727E+001 -1.353147553986426E+001 
1.562250000000000E+009 -4.886320898337402E+001 -1.444531272068471E+001 
1.562625000000000E+009 -4.890112017115641E+001 -1.458457301824268E+001 
1.563000000000000E+009 -4.881392587469757E+001 -1.493348850392500E+001 
1.563375000000000E+009 -4.871274647274143E+001 -1.520189676092001E+001 
1.563750000000000E+009 -4.872367574080040E+001 -1.557835558649590E+001 
1.564125000000000E+009 -4.869901990836024E+001 -1.568611953277918E+001 
1.564500000000000E+009 -4.856577163201003E+001 -1.666570031050540E+001 
1.564875000000000E+009 -4.856036206317067E+001 -1.660059223524731E+001 
1.565250000000000E+009 -4.842904777008216E+001 -1.722634589696350E+001 
1.565625000000000E+009 -4.836385440758547E+001 -1.725103949003987E+001 
1.566000000000000E+009 -4.837052874761053E+001 -1.770004784459108E+001 
1.566375000000000E+009 -4.843463411030481E+001 -1.846724886845593E+001 
1.566750000000000E+009 -4.830086000360685E+001 -1.909102310749236E+001 
1.567125000000000E+009 -4.822335402227858E+001 -1.895076455800017E+001 
1.567500000000000E+009 -4.812696391096883E+001 -1.942894621568365E+001 
1.567875000000000E+009 -4.809843435756887E+001 -1.993740745487399E+001 
1.568250000000000E+009 -4.800723172245935E+001 -2.032124271226128E+001 
1.568625000000000E+009 -4.799243113325738E+001 -2.071765476638847E+001 
1.569000000000000E+009 -4.799177715886432E+001 -2.068712110381625E+001 
1.569375000000000E+009 -4.785764831574194E+001 -2.122760060492676E+001 
1.569750000000000E+009 -4.780422824211492E+001 -2.122801268263756E+001 
1.570125000000000E+009 -4.775139102000914E+001 -2.168677739198455E+001 
1.570500000000000E+009 -4.776916912322884E+001 -2.209159529880995E+001 
1.570875000000000E+009 -4.772541505006600E+001 -2.267544995137644E+001 
1.571250000000000E+009 -4.769077545587301E+001 -2.230554106502958E+001 
1.571625000000000E+009 -4.756920186484979E+001 -2.324967096430180E+001 
1.572000000000000E+009 -4.752744667398091E+001 -2.342828820064408E+001 
1.572375000000000E+009 -4.752016913510854E+001 -2.367597822556278E+001 
1.572750000000000E+009 -4.728464198459369E+001 -2.405216759955606E+001 
1.573125000000000E+009 -4.728766619449652E+001 -2.432057506211686E+001 
1.573500000000000E+009 -4.729308346192958E+001 -2.524390910621613E+001 
1.573875000000000E+009 -4.725255734626185E+001 -2.533557530791573E+001 
1.574250000000000E+009 -4.723041750558339E+001 -2.529675039589659E+001 
1.574625000000000E+009 -4.712831121116745E+001 -2.556493234475643E+001 
1.575000000000000E+009 -4.708813566576227E+001 -2.618449739688178E+001 
1.575375000000000E+009 -4.700874654412585E+001 -2.653923369026039E+001 
1.575750000000000E+009 -4.689630936378970E+001 -2.700678832373388E+001 
1.576125000000000E+009 -4.687350362600630E+001 -2.678576156307464E+001 
1.576500000000000E+009 -4.680980135130658E+001 -2.724512408369492E+001 
1.576875000000000E+009 -4.670398803169098E+001 -2.818614385552063E+001 
1.577250000000000E+009 -4.661403939807441E+001 -2.787070877849283E+001 
1.577625000000000E+009 -4.660873702526541E+001 -2.831724424321700E+001 
1.578000000000000E+009 -4.657029862051195E+001 -2.872812917009145E+001 
1.578375000000000E+009 -4.658869526209652E+001 -2.894074228231586E+001 
1.578750000000000E+009 -4.645364049897309E+001 -3.007166556673551E+001 
1.579125000000000E+009 -4.637333851039276E+001 -2.953787480074618E+001 
1.579500000000000E+009 -4.630476327522945E+001 -2.980333259552000E+001 
1.579875000000000E+009 -4.633218165668151E+001 -3.011411528854193E+001 
1.580250000000000E+009 -4.633794846277311E+001 -2.946536838029203E+001 
1.580625000000000E+009 -4.621309043382843E+001 -2.994696321614814E+001 
1.581000000000000E+009 -4.615637846706767E+001 -3.093491723826165E+001 
1.581375000000000E+009 -4.602352764334591E+001 -3.084217441817242E+001 
1.581750000000000E+009 -4.590286178523037E+001 -3.145161992353052E+001 
1.582125000000000E+009 -4.592962893907333E+001 -3.167950835473489E+001 
1.582500000000000E+009 -4.589196520774398E+001 -3.143034661166103E+001 
1.582875000000000E+009 -4.584614435058776E+001 -3.165082953087256E+001 
1.583250000000000E+009 -4.573691385919348E+001 -3.295279671261702E+001 
1.583625000000000E+009 -4.565453738011919E+001 -3.251463650317179E+001 
1.584000000000000E+009 -4.553215418902223E+001 -3.295970209150737E+001 
1.584375000000000E+009 -4.552512229015304E+001 -3.323872941700113E+001 
1.584750000000000E+009 -4.552141716226758E+001 -3.382877383496619E+001 
1.585125000000000E+009 -4.537586276736902E+001 -3.367545580401813E+001 
1.585500000000000E+009 -4.526470517360279E+001 -3.427836444086412E+001 
1.585875000000000E+009 -4.527626390005709E+001 -3.470062081563044E+001 
1.586250000000000E+009 -4.528566177808265E+001 -3.425453033386978E+001 
1.586625000000000E+009 -4.513239085342102E+001 -3.473050866141708E+001 
1.587000000000000E+009 -4.504503018958210E+001 -3.594126193561365E+001 
1.587375000000000E+009 -4.497226682919730E+001 -3.572985389247371E+001 
1.587750000000000E+009 -4.484887469395183E+001 -3.555300267218124E+001 
1.588125000000000E+009 -4.484410355947287E+001 -3.635166545983779E+001 
1.588500000000000E+009 -4.483530916645432E+001 -3.630904264492710E+001 
1.588875000000000E+009 -4.470814829079438E+001 -3.663298942731458E+001 
1.589250000000000E+009 -4.476150026476387E+001 -3.711883314827944E+001 
1.589625000000000E+009 -4.465535169012818E+001 -3.719605392309352E+001 
1.590000000000000E+009 -4.448044604896617E+001 -3.744507409503798E+001 
1.590375000000000E+009 -4.448894031546120E+001 -3.806796058638780E+001 
1.590750000000000E+009 -4.439943201235028E+001 -3.836035675809376E+001 
1.591125000000000E+009 -4.434923298816092E+001 -3.782582774925920E+001 
1.591500000000000E+009 -4.425743613593454E+001 -3.883182377506214E+001 
1.591875000000000E+009 -4.420706176851632E+001 -3.913552762773601E+001 
1.592250000000000E+009 -4.410033190104290E+001 -3.896562466528858E+001 
1.592625000000000E+009 -4.405263163072238E+001 -3.940814750279584E+001 
1.593000000000000E+009 -4.402009197353505E+001 -3.972680776741704E+001 
1.593375000000000E+009 -4.389284213116834E+001 -4.032742007968157E+001 
1.593750000000000E+009 -4.388122493156349E+001 -4.004940265798707E+001 
1.594125000000000E+009 -4.372777848321411E+001 -4.020811420158061E+001 
1.594500000000000E+009 -4.362832075499053E+001 -4.076409348890253E+001 
1.594875000000000E+009 -4.360294797200609E+001 -4.063842172759004E+001 
1.595250000000000E+009 -4.358321505165262E+001 -4.128567132997167E+001 
1.595625000000000E+009 -4.352768099613586E+001 -4.127458068802147E+001 
1.596000000000000E+009 -4.343582810254619E+001 -4.201990441337519E+001 
1.596375000000000E+009 -4.332407923696255E+001 -4.220734761917938E+001 
1.596750000000000E+009 -4.325612004451846E+001 -4.182687412625853E+001 
1.597125000000000E+009 -4.325657861297091E+001 -4.234548114667081E+001 
1.597500000000000E+009 -4.313012906293884E+001 -4.269756266624606E+001 
1.597875000000000E+009 -4.306642729571140E+001 -4.301514301181478E+001 
1.598250000000000E+009 -4.300794446902810E+001 -4.338231674533275E+001 
1.598625000000000E+009 -4.290464324801275E+001 -4.356437697943227E+001 
1.599000000000000E+009 -4.282853122217936E+001 -4.395628847431515E+001 
1.599375000000000E+009 -4.280730732632629E+001 -4.380120897883970E+001 
1.599750000000000E+009 -4.275188214117436E+001 -4.451351731103774E+001 
1.600125000000000E+009 -4.260254147677244E+001 -4.441480135157173E+001 
1.600500000000000E+009 -4.259140924857541E+001 -4.472464161800762E+001 
1.600875000000000E+009 -4.253046977292364E+001 -4.508200764251281E+001 
1.601250000000000E+009 -4.242773900783909E+001 -4.514852002317318E+001 
1.601625000000000E+009 -4.236491895011046E+001 -4.529486748680890E+001 
1.602000000000000E+009 -4.226659912930474E+001 -4.597512793445552E+001 
1.602375000000000E+009 -4.219546486077583E+001 -4.632717096832700E+001 
1.602750000000000E+009 -4.211984030106907E+001 -4.646278168690886E+001 
1.603125000000000E+009 -4.203626735798779E+001 -4.661338437655245E+001 
1.603500000000000E+009 -4.200916341376424E+001 -4.681934113256646E+001 
1.603875000000000E+009 -4.192051840436223E+001 -4.690575714613766E+001 
1.604250000000000E+009 -4.181681224023755E+001 -4.741623657178617E+001 
1.604625000000000E+009 -4.178054087073242E+001 -4.770653631794630E+001 
1.605000000000000E+009 -4.167913420006843E+001 -4.797059541451729E+001 
1.605375000000000E+009 -4.157658051513740E+001 -4.841819378848847E+001 
1.605750000000000E+009 -4.153850546665148E+001 -4.849361006466666E+001 
1.606125000000000E+009 -4.145632475278101E+001 -4.882804567040028E+001 
1.606500000000000E+009 -4.138725775453706E+001 -4.883148305678427E+001 
1.606875000000000E+009 -4.130839611667687E+001 -4.910841957474688E+001 
1.607250000000000E+009 -4.123595923690372E+001 -4.917478308273907E+001 
1.607625000000000E+009 -4.112168110415285E+001 -4.954932263728797E+001 
1.608000000000000E+009 -4.109023265223897E+001 -4.964196309302444E+001 
1.608375000000000E+009 -4.098614998042522E+001 -4.993659585081161E+001 
1.608750000000000E+009 -4.092453187653111E+001 -5.035526545849535E+001 
1.609125000000000E+009 -4.080369373485543E+001 -5.063609995444627E+001 
1.609500000000000E+009 -4.077667741703189E+001 -5.075575559560895E+001 
1.609875000000000E+009 -4.066579372515940E+001 -5.101765440301603E+001 
1.610250000000000E+009 -4.057750582289251E+001 -5.142758992376125E+001 
1.610625000000000E+009 -4.051121713294246E+001 -5.177883595930213E+001 
1.611000000000000E+009 -4.042532862243940E+001 -5.181989455317444E+001 
1.611375000000000E+009 -4.031139651468332E+001 -5.229021459076025E+001 
1.611750000000000E+009 -4.028779536759822E+001 -5.221738758552218E+001 
1.612125000000000E+009 -4.022128268949319E+001 -5.255134566914770E+001 
1.612500000000000E+009 -4.011671257922198E+001 -5.305614662171168E+001 
