# Version 1.00
#
freq[Hz] db:Trc1_S21 ang:Trc1_S21 
2.235000000000000E+009 -3.932415553720483E-001 4.940179487849478E+001 
2.235007500000000E+009 -3.986656707454548E-001 4.938039776914157E+001 
2.235015000000000E+009 -4.007930089590494E-001 4.937624320336914E+001 
2.235022500000000E+009 -4.025639976793660E-001 4.936275846782197E+001 
2.235030000000000E+009 -4.012535401221430E-001 4.937293760321621E+001 
2.235037500000000E+009 -4.023614966223487E-001 4.937080063553126E+001 
2.235045000000000E+009 -4.023741696446945E-001 4.936086581539128E+001 
2.235052500000000E+009 -4.044741285651698E-001 4.934782060206201E+001 
2.235060000000000E+009 -4.045065023930109E-001 4.934109662482469E+001 
2.235067500000000E+009 -4.031714790923511E-001 4.930634370530085E+001 
2.235075000000000E+009 -4.008128567215418E-001 4.930739562075706E+001 
2.235082500000000E+009 -4.033787248902639E-001 4.932241208644811E+001 
2.235090000000000E+009 -4.035321779726163E-001 4.931943184191181E+001 
2.235097500000000E+009 -4.027482303466320E-001 4.927428354957642E+001 
2.235105000000000E+009 -4.047459217775583E-001 4.927607521819566E+001 
2.235112500000000E+009 -4.022545111559365E-001 4.926733145026070E+001 
2.235120000000000E+009 -4.028417263338701E-001 4.923172074610611E+001 
2.235127500000000E+009 -4.049537779192852E-001 4.924799674771813E+001 
2.235135000000000E+009 -4.026845582517125E-001 4.924493543775218E+001 
2.235142500000000E+009 -4.033468377781763E-001 4.920910575775123E+001 
2.235150000000000E+009 -4.046533015646873E-001 4.919380088233491E+001 
2.235157500000000E+009 -4.018979749000623E-001 4.917758186045825E+001 
2.235165000000000E+009 -4.039627849142440E-001 4.918983664208404E+001 
2.235172500000000E+009 -4.025329001373268E-001 4.922423003216937E+001 
2.235180000000000E+009 -4.041596429605346E-001 4.922013166103775E+001 
2.235187500000000E+009 -4.032611557115109E-001 4.915688725353190E+001 
2.235195000000000E+009 -4.048430879899503E-001 4.918426083737511E+001 
2.235202500000000E+009 -4.033404487341871E-001 4.915347386672013E+001 
2.235210000000000E+009 -4.021020442637920E-001 4.912745629777252E+001 
2.235217500000000E+009 -4.056441001649412E-001 4.912589639670775E+001 
2.235225000000000E+009 -4.033804867710659E-001 4.914100684067832E+001 
2.235232500000000E+009 -4.034491621771925E-001 4.912179790229594E+001 
2.235240000000000E+009 -4.020088639164867E-001 4.913039142053027E+001 
2.235247500000000E+009 -4.048911503518229E-001 4.912575900528314E+001 
2.235255000000000E+009 -4.055697139775527E-001 4.910341251264167E+001 
2.235262500000000E+009 -4.043276350052956E-001 4.909240320072049E+001 
2.235270000000000E+009 -4.032207264477557E-001 4.906451562081627E+001 
2.235277500000000E+009 -4.044995440981433E-001 4.904404160543672E+001 
2.235285000000000E+009 -4.041250782636431E-001 4.904844706526777E+001 
2.235292500000000E+009 -4.041933501191789E-001 4.904273712480821E+001 
2.235300000000000E+009 -4.040089327048742E-001 4.902046641681699E+001 
2.235307500000000E+009 -4.047496142021583E-001 4.901621654291365E+001 
2.235315000000000E+009 -4.036428662234299E-001 4.900413980017476E+001 
2.235322500000000E+009 -4.029981279314459E-001 4.898424286975174E+001 
2.235330000000000E+009 -4.061795556757966E-001 4.898959042646313E+001 
2.235337500000000E+009 -4.029138153194667E-001 4.899179992658199E+001 
2.235345000000000E+009 -4.059538786224209E-001 4.895374471292357E+001 
2.235352500000000E+009 -4.051326689824589E-001 4.895215361927695E+001 
2.235360000000000E+009 -4.040320124673499E-001 4.894075662132089E+001 
2.235367500000000E+009 -4.053578815222810E-001 4.893296387300903E+001 
2.235375000000000E+009 -4.063991093534256E-001 4.894532761490376E+001 
2.235382500000000E+009 -4.044155889565365E-001 4.892256887248290E+001 
2.235390000000000E+009 -4.065452368910494E-001 4.890900841784897E+001 
2.235397500000000E+009 -4.032740030171382E-001 4.889615815822634E+001 
2.235405000000000E+009 -4.034160709215972E-001 4.887470518548834E+001 
2.235412500000000E+009 -4.029635483812206E-001 4.886148046279421E+001 
2.235420000000000E+009 -4.043733644628099E-001 4.885121015814386E+001 
2.235427500000000E+009 -4.039906163157774E-001 4.886409101627905E+001 
2.235435000000000E+009 -4.049940446447599E-001 4.885164507756032E+001 
2.235442500000000E+009 -4.057027973299760E-001 4.885817289202348E+001 
2.235450000000000E+009 -4.034508401134101E-001 4.883548530370859E+001 
2.235457500000000E+009 -4.056836806079756E-001 4.879791648658252E+001 
2.235465000000000E+009 -4.051615412132534E-001 4.881148860889455E+001 
2.235472500000000E+009 -4.039868939307421E-001 4.880896340679171E+001 
2.235480000000000E+009 -4.044315694004491E-001 4.877884575425751E+001 
2.235487500000000E+009 -4.058429110484518E-001 4.877473762933430E+001 
2.235495000000000E+009 -4.067242682997626E-001 4.877046537857841E+001 
2.235502500000000E+009 -4.043601916750315E-001 4.877435503428748E+001 
2.235510000000000E+009 -4.042471173992397E-001 4.875360631797097E+001 
2.235517500000000E+009 -4.059106948386866E-001 4.874655919184640E+001 
2.235525000000000E+009 -4.056717134966608E-001 4.873282660479303E+001 
2.235532500000000E+009 -4.066538929259239E-001 4.871291356557070E+001 
2.235540000000000E+009 -4.067240689503423E-001 4.870012924632700E+001 
2.235547500000000E+009 -4.037639765298447E-001 4.870506926832099E+001 
2.235555000000000E+009 -4.037720709599870E-001 4.868874306796370E+001 
2.235562500000000E+009 -4.053863036939674E-001 4.867220810396364E+001 
2.235570000000000E+009 -4.054685001356815E-001 4.865257279597833E+001 
2.235577500000000E+009 -4.054483391819110E-001 4.866111710936054E+001 
2.235585000000000E+009 -4.049602143635858E-001 4.867630931457477E+001 
2.235592500000000E+009 -4.061431561347634E-001 4.866106281534459E+001 
2.235600000000000E+009 -4.036993657789838E-001 4.862918657586703E+001 
2.235607500000000E+009 -4.047429238850634E-001 4.860877472143214E+001 
2.235615000000000E+009 -4.045321275714123E-001 4.861217666156061E+001 
2.235622500000000E+009 -4.050910166772111E-001 4.857760513671909E+001 
2.235630000000000E+009 -4.060660846917679E-001 4.859162448994389E+001 
2.235637500000000E+009 -4.042254524147481E-001 4.859522409805161E+001 
2.235645000000000E+009 -4.051389972340552E-001 4.857328884565538E+001 
2.235652500000000E+009 -4.061045427613557E-001 4.856125839398440E+001 
2.235660000000000E+009 -4.041321882349204E-001 4.855878008199004E+001 
2.235667500000000E+009 -4.047135291029448E-001 4.852438100416447E+001 
2.235675000000000E+009 -4.061582273130839E-001 4.853819125171931E+001 
2.235682500000000E+009 -4.057214005976494E-001 4.851060554919285E+001 
2.235690000000000E+009 -4.069733215927439E-001 4.849913796081026E+001 
2.235697500000000E+009 -4.038864757145250E-001 4.849986627347641E+001 
2.235705000000000E+009 -4.044879280538062E-001 4.850094721521732E+001 
2.235712500000000E+009 -4.031394653584285E-001 4.848121156653547E+001 
2.235720000000000E+009 -4.073175864495268E-001 4.847447158982213E+001 
2.235727500000000E+009 -4.041305631851730E-001 4.846758133826526E+001 
2.235735000000000E+009 -4.044239844929409E-001 4.844425183008992E+001 
2.235742500000000E+009 -4.065895019124228E-001 4.845897787266876E+001 
2.235750000000000E+009 -4.044182858021819E-001 4.844691614013640E+001 
2.235757500000000E+009 -4.050840582487085E-001 4.841938422570326E+001 
2.235765000000000E+009 -4.048847657103151E-001 4.841805225617842E+001 
2.235772500000000E+009 -4.062636012835916E-001 4.840821226325016E+001 
2.235780000000000E+009 -4.057446684768629E-001 4.839509221782036E+001 
2.235787500000000E+009 -4.048593471020737E-001 4.838260909415534E+001 
2.235795000000000E+009 -4.044624419597687E-001 4.837515432595767E+001 
2.235802500000000E+009 -4.045420556464934E-001 4.835938512620220E+001 
2.235810000000000E+009 -4.037294628905167E-001 4.835897909696963E+001 
2.235817500000000E+009 -4.048330246260099E-001 4.837420336988338E+001 
2.235825000000000E+009 -4.053354541101716E-001 4.836016391740768E+001 
2.235832500000000E+009 -4.031489339173638E-001 4.831704337795240E+001 
2.235840000000000E+009 -4.051348667962020E-001 4.830280250444886E+001 
2.235847500000000E+009 -4.032607801565987E-001 4.829808464027443E+001 
2.235855000000000E+009 -4.041794354971515E-001 4.828605317266573E+001 
2.235862500000000E+009 -4.054972204155304E-001 4.829204629124666E+001 
2.235870000000000E+009 -4.063498893728464E-001 4.826067521660146E+001 
2.235877500000000E+009 -4.048115459991999E-001 4.824626396663356E+001 
2.235885000000000E+009 -4.048068355622367E-001 4.825585034773232E+001 
2.235892500000000E+009 -4.036225867845331E-001 4.824860332915446E+001 
2.235900000000000E+009 -4.047043306852290E-001 4.822010074583500E+001 
2.235907500000000E+009 -4.041398548619550E-001 4.822383923075843E+001 
2.235915000000000E+009 -4.088350347427997E-001 4.822246441351962E+001 
2.235922500000000E+009 -4.042342743231034E-001 4.821580259286991E+001 
2.235930000000000E+009 -4.035779849868417E-001 4.820484468096982E+001 
2.235937500000000E+009 -4.028235008698889E-001 4.818457096608973E+001 
2.235945000000000E+009 -4.068233099170427E-001 4.818276674808639E+001 
2.235952500000000E+009 -4.041551016264087E-001 4.817461732503498E+001 
2.235960000000000E+009 -4.044275003874990E-001 4.812164703305955E+001 
2.235967500000000E+009 -4.062715307570501E-001 4.811692973992430E+001 
2.235975000000000E+009 -4.051195841859954E-001 4.813997566553125E+001 
2.235982500000000E+009 -4.054307481235325E-001 4.812573727448725E+001 
2.235990000000000E+009 -4.035928274456692E-001 4.811698847712309E+001 
2.235997500000000E+009 -4.036451003855789E-001 4.810771875769187E+001 
2.236005000000000E+009 -4.044065908993085E-001 4.810230147011917E+001 
2.236012500000000E+009 -4.067147674695642E-001 4.806645786531598E+001 
2.236020000000000E+009 -4.034501074554041E-001 4.809206019675489E+001 
2.236027500000000E+009 -4.052569350613304E-001 4.805563666788716E+001 
2.236035000000000E+009 -4.043543393110747E-001 4.805660374133390E+001 
2.236042500000000E+009 -4.042618858691335E-001 4.804875259798531E+001 
2.236050000000000E+009 -4.047326958117039E-001 4.802492324958018E+001 
2.236057500000000E+009 -4.063507602599040E-001 4.801701407070433E+001 
2.236065000000000E+009 -4.057689498823047E-001 4.801437529549422E+001 
2.236072500000000E+009 -4.063829826567880E-001 4.799875172036984E+001 
2.236080000000000E+009 -4.036428970661873E-001 4.798869472852594E+001 
2.236087500000000E+009 -4.042017653013555E-001 4.796067788544743E+001 
2.236095000000000E+009 -4.050511099358079E-001 4.798275768112847E+001 
2.236102500000000E+009 -4.056410598919584E-001 4.794487143312639E+001 
2.236110000000000E+009 -4.062795296066650E-001 4.796608482374872E+001 
2.236117500000000E+009 -4.057212979983496E-001 4.795897720668400E+001 
2.236125000000000E+009 -4.033082860235075E-001 4.789955820974255E+001 
2.236132500000000E+009 -4.038949077138868E-001 4.791779194242483E+001 
2.236140000000000E+009 -4.062497449429349E-001 4.788477899393897E+001 
2.236147500000000E+009 -4.060876969085266E-001 4.788974800392501E+001 
2.236155000000000E+009 -4.045231039637867E-001 4.789239232209403E+001 
2.236162500000000E+009 -4.048269211738523E-001 4.786512965123728E+001 
2.236170000000000E+009 -4.060571199568588E-001 4.786057642988368E+001 
2.236177500000000E+009 -4.037983944497220E-001 4.786170646209610E+001 
2.236185000000000E+009 -4.043092291774742E-001 4.785602497054823E+001 
2.236192500000000E+009 -4.056860020410896E-001 4.784130922684044E+001 
2.236200000000000E+009 -4.064147182299168E-001 4.785786584221945E+001 
2.236207500000000E+009 -4.055197652782094E-001 4.780888881451193E+001 
2.236215000000000E+009 -4.071031615912957E-001 4.780290989431685E+001 
2.236222500000000E+009 -4.053227496928516E-001 4.780303546453507E+001 
2.236230000000000E+009 -4.055064644867751E-001 4.776561440615615E+001 
2.236237500000000E+009 -4.058231568452930E-001 4.776464338465917E+001 
2.236245000000000E+009 -4.039543124857047E-001 4.777052060491153E+001 
2.236252500000000E+009 -4.062951499838831E-001 4.776266400849206E+001 
2.236260000000000E+009 -4.060086746046020E-001 4.777063107855909E+001 
2.236267500000000E+009 -4.056098381000943E-001 4.775174842980258E+001 
2.236275000000000E+009 -4.057180875982862E-001 4.773311923256934E+001 
2.236282500000000E+009 -4.053769279486272E-001 4.770674464970083E+001 
2.236290000000000E+009 -4.056889914095311E-001 4.769080956500046E+001 
2.236297500000000E+009 -4.052563542254398E-001 4.768620785080496E+001 
2.236305000000000E+009 -4.053476907646978E-001 4.767083170561597E+001 
2.236312500000000E+009 -4.049640521307667E-001 4.767883326119934E+001 
2.236320000000000E+009 -4.048707533939897E-001 4.765745413345373E+001 
2.236327500000000E+009 -4.065371015737327E-001 4.763908938550421E+001 
