# Version 1.00
#
freq[Hz] db:Trc1_S21 ang:Trc1_S21 
1.500000000000000E+009 -5.946884202033917E+001 4.522576183353529E+001 
1.500375000000000E+009 -5.936650626978911E+001 4.389235409016574E+001 
1.500750000000000E+009 -5.909159084138575E+001 4.330324787759830E+001 
1.501125000000000E+009 -5.912198231820214E+001 4.274179690180095E+001 
1.501500000000000E+009 -5.926192145491599E+001 4.258785782709767E+001 
1.501875000000000E+009 -5.916422575916381E+001 4.234471633560540E+001 
1.502250000000000E+009 -5.899135198305210E+001 4.189986486637991E+001 
1.502625000000000E+009 -5.852727417137662E+001 4.128495584899115E+001 
1.503000000000000E+009 -5.877795186585038E+001 4.256241442200388E+001 
1.503375000000000E+009 -5.868445555698202E+001 4.328868210018744E+001 
1.503750000000000E+009 -5.852037692526360E+001 3.978574931103387E+001 
1.504125000000000E+009 -5.855799969954189E+001 4.260554479605375E+001 
1.504500000000000E+009 -5.841398449848330E+001 4.042446255972001E+001 
1.504875000000000E+009 -5.838126458377062E+001 3.944876184617817E+001 
1.505250000000000E+009 -5.830264263092388E+001 3.873503905844978E+001 
1.505625000000000E+009 -5.851182474908513E+001 3.929598424615126E+001 
1.506000000000000E+009 -5.812777832785337E+001 3.915636636359618E+001 
1.506375000000000E+009 -5.809798099179763E+001 3.889965664321479E+001 
1.506750000000000E+009 -5.817096945709450E+001 3.827753849248132E+001 
1.507125000000000E+009 -5.799478714251665E+001 3.691003140754221E+001 
1.507500000000000E+009 -5.813136309299700E+001 3.726928531606522E+001 
1.507875000000000E+009 -5.799434844737598E+001 3.620619812249001E+001 
1.508250000000000E+009 -5.827869474965865E+001 3.629137730954040E+001 
1.508625000000000E+009 -5.773842377002128E+001 3.654734093094061E+001 
1.509000000000000E+009 -5.743602700755385E+001 3.556362570390271E+001 
1.509375000000000E+009 -5.784762992084164E+001 3.537131033086013E+001 
1.509750000000000E+009 -5.768733542021305E+001 3.551526880824441E+001 
1.510125000000000E+009 -5.752860367571739E+001 3.636335649433946E+001 
1.510500000000000E+009 -5.753832276078438E+001 3.541762318124015E+001 
1.510875000000000E+009 -5.729973677409485E+001 3.442122516208671E+001 
1.511250000000000E+009 -5.722929587533748E+001 3.365283831191927E+001 
1.511625000000000E+009 -5.722918634132932E+001 3.306709316846033E+001 
1.512000000000000E+009 -5.733082694393185E+001 3.294765417188496E+001 
1.512375000000000E+009 -5.712066662899373E+001 3.242651147544922E+001 
1.512750000000000E+009 -5.701205437770875E+001 3.327623660319178E+001 
1.513125000000000E+009 -5.691165305701532E+001 3.111333012363093E+001 
1.513500000000000E+009 -5.704704970821086E+001 3.067262028523577E+001 
1.513875000000000E+009 -5.681196120007744E+001 3.055232041670225E+001 
1.514250000000000E+009 -5.683346649406212E+001 3.089216525350823E+001 
1.514625000000000E+009 -5.691396810328556E+001 3.155726789298559E+001 
1.515000000000000E+009 -5.688242161114706E+001 2.880939050267438E+001 
1.515375000000000E+009 -5.652955200880147E+001 2.939990785135289E+001 
1.515750000000000E+009 -5.658736810329848E+001 2.890968967452090E+001 
1.516125000000000E+009 -5.661690481024472E+001 2.825238690396045E+001 
1.516500000000000E+009 -5.655083896728345E+001 2.767701131016300E+001 
1.516875000000000E+009 -5.612176418107877E+001 2.988556282728703E+001 
1.517250000000000E+009 -5.626181556923129E+001 2.782728072320229E+001 
1.517625000000000E+009 -5.622009159206515E+001 2.536834010732820E+001 
1.518000000000000E+009 -5.618087615372722E+001 2.759588109949020E+001 
1.518375000000000E+009 -5.615742237769118E+001 2.623810092688825E+001 
1.518750000000000E+009 -5.622761732510749E+001 2.658335095122926E+001 
1.519125000000000E+009 -5.601485864241328E+001 2.730746085447420E+001 
1.519500000000000E+009 -5.579410340622254E+001 2.605503028535018E+001 
1.519875000000000E+009 -5.590258448348492E+001 2.665476559489464E+001 
1.520250000000000E+009 -5.595559257728694E+001 2.607580431339559E+001 
1.520625000000000E+009 -5.573333310666256E+001 2.436909355923783E+001 
1.521000000000000E+009 -5.572859603330668E+001 2.456186732103759E+001 
1.521375000000000E+009 -5.562392014907332E+001 2.586563625358756E+001 
1.521750000000000E+009 -5.551533299128377E+001 2.524709673367395E+001 
1.522125000000000E+009 -5.548262214790689E+001 2.338939687325458E+001 
1.522500000000000E+009 -5.542303263528591E+001 2.315473757204847E+001 
